method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,9.27970710757239,58.77584910336717,19.54156918755184,38.58709932758038,48.44623854900321,,,,19.54156918755184,34.923675300079374,50.34712265957801
single_new_gen,9.249023378564306,8.012810483459075,62.027597026211154,35.33247144593046,36.54771566923168,34.09714119919361,,4.077474324245223,55.75896512728363,20.427643978864086,20.927336353637603,60.481148174317234
single_new_typ,19.834809211764817,20.922240887867485,27.33603220328918,34.43895435454904,51.56564619930134,50.14083473609635,,25.433139271202265,60.86305458868707,32.352647905579865,49.1999831893208,55.15904647100667
single_new_geo,6.351522054214732,14.198164526332777,17.714419697434124,33.19004665824505,32.0669968209329,54.68471280913663,,4.077474324245223,,25.52189677137925,29.411697359020895,44.98067010934596
single_script,,7.314097424031186,58.19826592554615,35.67085078179355,19.38882543578679,51.5761681386696,,9.976241415585138,31.565054198522347,35.67085078179355,17.598216099790353,51.12866379368387
single_distals_asjp,6.824193889709858,13.52427307505584,62.523893233908154,12.6140047179991,34.516430647131536,53.5141546943548,,4.077474324245223,57.68933376997326,10.959773052773603,29.749447871665318,56.23108470916493
single_distals_wiki_size,7.734415809143948,6.175291613788954,,43.31784982803595,43.43362068038082,54.75105228886438,,15.875008506925054,,28.067806677082235,32.97076290650553,54.75105228886438
composite_equal,6.824193889709858,10.476099309751296,24.242814711595607,26.42100697410459,37.901757086748106,38.271844650172746,,4.077474324245223,52.68974008065882,20.82191752142038,33.06420474951921,33.662182533189146
rrf_equal,11.161065663728177,11.97710488222791,24.439974335981795,12.147648903071396,38.05548865558915,37.305875808719314,,14.755306797723744,58.489142223185056,11.724827514781444,33.94060818632027,34.37411469060307
lightgbm_lambdarank,,11.205342353500985,16.59889259345217,34.59154125743228,24.88511893792886,18.824123146761906,10.488373157565352,18.249867374780415,47.247391969670275,31.148231528879855,19.772255779523864,18.46355407320767
mlp_listnet,5.672441620143806,9.220514028003825,22.708180022691334,30.52043175812394,41.96271472661064,30.050921645214064,,13.060897958330681,30.78580666104034,26.970718881269633,30.00442145882699,27.927709242468506
nnrank,14.607464796023558,8.490153424693304,30.01883918123827,32.25772071639069,32.97365792874758,47.087163825916505,,4.077474324245223,58.24118727836355,27.214790453428655,27.689066194550932,47.19905958156177
