method,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,n_folds,cnotc_trial_complexity,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance_loss,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance_loss
lightgbm_lambdarank,78.83660406993339,32.26612039509793,33.33333333333333,58.333333333333336,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
mlp_listnet,77.79277738299335,32.721010284027145,41.66666666666667,83.33333333333334,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
random,52.76786747457412,46.895166767994596,16.666666666666664,33.33333333333333,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
single_new_typ,64.73570845187523,49.83750688939247,8.333333333333332,33.33333333333333,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
single_new_gen,72.62065502009114,51.86060825225765,0.0,58.333333333333336,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
rrf_equal,62.10926823035402,54.994686583916376,0.0,33.33333333333333,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
composite_equal,56.95201132225728,55.65359450658026,0.0,25.0,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
single_script,64.67937902139221,56.21143059795871,0.0,8.333333333333332,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
single_new_geo,55.258103895464416,57.84017062343971,0.0,50.0,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,91.66666666666666,91.66666666666666,0.8679561240030492
single_distals_asjp,47.19195471097091,58.257335647862426,0.0,8.333333333333332,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,91.66666666666666,91.66666666666666,4.392080078229186
single_distals_wiki_size,53.196165332464076,59.13745821366445,0.0,25.0,12,11.0,100.0,100.0,100.0,0.0,10.0,90.90909090909088,100.0,100.0,0.0
