method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,55.86293795343708,,53.61166845367137,31.773711271816772,,,,,53.61166845367137,42.09766556393976,
single_new_gen,58.51251956960092,47.32372750114277,,57.01112824068865,,,,,,58.212241303818466,47.32372750114277,
single_new_typ,55.792575942731574,50.823610902395075,,55.81944778696075,43.466498755469004,,,,,55.814073418114916,45.56853079744788,
single_new_geo,56.77818289880365,68.12031981293968,,58.05785265970695,56.371967315268115,,,,,57.54598475534563,58.050303386364064,
single_script,,57.24429390430047,,61.20660158804656,51.87664422182856,,,,,61.20660158804656,52.643451319324555,
single_distals_asjp,57.48812169537531,55.559986143261476,,62.45189183602038,57.127227317802884,,,,,60.466383779762346,56.67944412507676,
single_distals_wiki_size,55.792575942731574,60.18851126466102,,63.07224130258881,56.23818697631292,,,,,61.61630823061736,57.36685105869809,
composite_equal,55.792575942731574,55.728764960994894,,62.35626176292253,50.23359623251034,,,,,61.04352459888433,51.803644440648775,
rrf_equal,55.792575942731574,55.728764960994894,,60.3795379949309,50.23359623251034,,,,,59.46214558449103,51.803644440648775,
lightgbm_lambdarank,56.829968754832436,43.95197941129805,,0.0,26.88680508751003,,,,,22.731987501932977,39.076215318787185,
mlp_listnet,65.11493349910167,43.0080071560619,,0.0,69.4891469728527,,,,,13.022986699820333,46.79102712988916,
