method_a,method_b,ndcg_p_value,performance_loss_p_value
random,single_new_gen,0.33572065813379365,0.9193192267902077
random,single_new_typ,0.021756737539894783,0.04700567638299334
random,single_new_geo,0.5516549189633619,0.592215991225753
random,single_script,0.13017631178808303,0.20871225137895982
random,single_distals_asjp,0.43049591703167356,0.4580872409712709
random,single_distals_wiki_size,0.21133159026042733,0.23607193293907022
random,composite_equal,0.29759187367119166,0.10961731690256457
random,rrf_equal,0.17493245162121515,0.052120796921432705
random,lightgbm_lambdarank,0.04963841565455709,0.08665240925229074
random,mlp_listnet,0.09954106059667521,0.19144279191501462
single_new_gen,single_new_typ,0.07652303938702508,0.039935006653594736
single_new_gen,single_new_geo,0.8781303279969765,0.5293705883666632
single_new_gen,single_script,0.38011879748338234,0.1597172908401363
single_new_gen,single_distals_asjp,0.7982780996315945,0.4252000141075069
single_new_gen,single_distals_wiki_size,0.4583267492391618,0.2289993909467548
single_new_gen,composite_equal,0.528547054263419,0.07663473211068592
single_new_gen,rrf_equal,0.33581124842326737,0.059222077646003714
single_new_gen,lightgbm_lambdarank,0.2529371145871129,0.044116118308981205
single_new_gen,mlp_listnet,0.4129569834432344,0.07680031088424345
single_new_typ,single_new_geo,0.0976422259005455,0.24149589554924009
single_new_typ,single_script,0.08729054481948434,0.03969476123196201
single_new_typ,single_distals_asjp,0.020581335599035085,0.3207624239963201
single_new_typ,single_distals_wiki_size,0.14398244035895116,0.29524891300030803
single_new_typ,composite_equal,0.1609290708246306,0.7237316370683902
single_new_typ,rrf_equal,0.345563871164772,0.6573234845437058
single_new_typ,lightgbm_lambdarank,0.11059769057033805,0.6229294972913374
single_new_typ,mlp_listnet,0.103767896590095,0.17236169211515343
single_new_geo,single_script,0.38140972362147724,0.49351098252177167
single_new_geo,single_distals_asjp,0.8965956104961849,0.38308733279404744
single_new_geo,single_distals_wiki_size,0.404382422947179,0.3861773566725037
single_new_geo,composite_equal,0.31826189268499167,0.1792514109974165
single_new_geo,rrf_equal,0.14811436224885666,0.1470751519240039
single_new_geo,lightgbm_lambdarank,0.43594931713092755,0.29110308704806626
single_new_geo,mlp_listnet,0.7270651365721286,0.8850730640952895
single_script,single_distals_asjp,0.32473132982144726,0.6958876704744319
single_script,single_distals_wiki_size,0.8068819512237855,0.8470671482140046
single_script,composite_equal,0.9594329575933286,0.061882175612570096
single_script,rrf_equal,0.6145698732173153,0.044272368756563395
single_script,lightgbm_lambdarank,0.7301402242319243,0.32063706875335135
single_script,mlp_listnet,0.8203177405908175,0.6466173779196691
single_distals_asjp,single_distals_wiki_size,0.22750451334195293,0.5202416264369093
single_distals_asjp,composite_equal,0.23954379867330136,0.28878234288209864
single_distals_asjp,rrf_equal,0.05486301096822472,0.16236351641743133
single_distals_asjp,lightgbm_lambdarank,0.35434780604765737,0.43224788452976276
single_distals_asjp,mlp_listnet,0.6845789180454657,0.9586357357089033
single_distals_wiki_size,composite_equal,0.7154092438368346,0.30230317662692036
single_distals_wiki_size,rrf_equal,0.7697020985343628,0.033210516580341604
single_distals_wiki_size,lightgbm_lambdarank,0.9421992016272996,0.5604261733944497
single_distals_wiki_size,mlp_listnet,0.7115789583725902,0.6842377244749531
composite_equal,rrf_equal,0.39772397805038784,0.3465935070873342
composite_equal,lightgbm_lambdarank,0.8694371536286734,0.8695335006514286
composite_equal,mlp_listnet,0.9008559667744078,0.360569029763152
rrf_equal,lightgbm_lambdarank,0.7776625379522575,0.4816528477929642
rrf_equal,mlp_listnet,0.6504161440895533,0.2396148839030569
lightgbm_lambdarank,mlp_listnet,0.6225661608464793,0.3330169808887147
