method,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,n_folds,cnotc_trial_complexity,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance_loss,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance_loss
lightgbm_lambdarank,72.93665379068662,9.962382807541601,56.16797900262467,73.75328083989501,762,7.009186351706036,21.932017822368973,90.28871391076116,84.25196850393701,1.6015789585402422,10.0,31.29233341800017,95.01312335958005,89.37007874015748,0.8467299517481812
mlp_listnet,58.110459232049806,11.700436808838576,54.199475065616795,66.14173228346458,762,18.711286089238847,58.5513504360342,92.78215223097112,88.4514435695538,1.1147092263531015,10.0,31.29233341800017,85.56430446194226,77.95275590551181,2.5008864829692197
composite_equal,38.20078960081736,29.85793006343527,25.196850393700785,32.93963254593176,762,20.68766404199475,64.73599822199645,90.41994750656168,85.8267716535433,1.4882784243309723,10.0,31.29233341800017,56.56167979002624,49.08136482939632,10.706718534234522
rrf_equal,35.52765718568843,33.69518427478593,21.784776902887142,30.183727034120732,762,23.430446194225723,73.31896642959951,90.68241469816273,87.00787401574803,1.5339871378157557,10.0,31.29233341800017,59.055118110236215,51.574803149606296,10.547745556087225
single_new_geo,35.935334621152045,39.149812206981636,15.354330708661418,31.496062992125985,762,31.0,97.00623359580052,95.53805774278216,94.750656167979,0.9527999685379975,10.0,31.29233341800017,47.3753280839895,39.501312335958005,13.920218264967465
random,27.9055164846658,45.39386635208034,2.3622047244094486,23.88451443569554,762,24.16010498687664,75.60272203877742,93.1758530183727,88.9763779527559,1.0854170984655513,10.0,31.29233341800017,77.29658792650919,68.37270341207349,4.561915228226942
single_new_typ,31.939217195591013,45.974743290239786,15.879265091863518,54.46194225721784,762,20.84514435695538,65.23116692066718,90.02624671916011,84.25196850393701,1.5719997901473548,10.0,31.29233341800017,77.95275590551181,70.20997375328083,4.464141615719007
single_distals_asjp,21.106906391367897,55.04568380436682,3.543307086614173,17.585301837270343,762,28.933070866141733,90.53821649309965,90.81364829396325,88.32020997375328,2.1141383346946103,10.0,31.29233341800017,45.66929133858268,37.270341207349084,15.136256884101037
single_script,24.548486780278854,59.66513964590412,0.7874015748031495,6.036745406824147,762,23.200787401574804,72.60088582677166,95.93175853018373,93.1758530183727,0.6556368029548372,10.0,31.29233341800017,85.8267716535433,78.08398950131233,2.368623430278748
single_distals_wiki_size,19.436454156811536,62.12841529258222,0.39370078740157477,3.149606299212598,762,24.871391076115486,77.82840149013632,95.66929133858267,93.1758530183727,0.8990773058236584,10.0,31.29233341800017,25.853018372703414,16.92913385826772,18.303930062716343
single_new_gen,14.31350344221522,63.08822643773085,0.26246719160104987,12.204724409448819,762,23.0,71.97236686140039,91.99475065616798,85.8267716535433,1.3618117675512231,10.0,31.29233341800017,30.971128608923888,23.88451443569554,20.679195752550072
