method_a,method_b,ndcg_p_value,performance_loss_p_value
single_new_gen,single_new_typ,0.0347731847553397,0.753949924028419
single_new_gen,single_new_geo,0.00015588643916512022,0.39701150924619466
single_new_gen,single_script,1.5431831758741197e-18,9.210754032974059e-10
single_new_gen,single_distals_asjp,0.16989008137065897,0.030121815771605925
single_new_gen,single_distals_wiki_size,3.7643005262165287e-10,0.01817954808609465
single_new_gen,composite_equal,0.05080544893264651,0.0004501684617225762
single_new_gen,rrf_equal,0.0016846217806738807,0.0007867306815832241
single_new_gen,lightgbm_lambdarank,0.0004427187278099144,6.487240561075332e-05
single_new_gen,mlp_listnet,0.0002485957998645321,0.014405568670233399
single_new_typ,single_new_geo,0.14366577689218338,0.6048799008046121
single_new_typ,single_script,6.701819187753709e-13,7.648314662878056e-09
single_new_typ,single_distals_asjp,0.001739235237710595,0.0672824708946447
single_new_typ,single_distals_wiki_size,7.057431568835609e-08,0.02850016541300041
single_new_typ,composite_equal,0.0002968777886970836,0.0037107718491778707
single_new_typ,rrf_equal,4.39821126117463e-06,0.002376677021673965
single_new_typ,lightgbm_lambdarank,2.7200039887578254e-06,0.0006819211260801557
single_new_typ,mlp_listnet,1.8553290336206657e-06,0.026915281237261942
single_new_geo,single_script,4.737911725564802e-11,5.047137562028273e-09
single_new_geo,single_distals_asjp,2.185012688405529e-07,0.013872850577789926
single_new_geo,single_distals_wiki_size,7.2897331750842506e-06,0.05003099043804267
single_new_geo,composite_equal,2.6493652093094645e-09,0.00011725649239967488
single_new_geo,rrf_equal,2.0729687125427766e-13,0.00017652903048816698
single_new_geo,lightgbm_lambdarank,5.358637069035249e-15,7.768599831944375e-05
single_new_geo,mlp_listnet,1.5128506027365268e-13,0.003488751077024321
single_script,single_distals_asjp,7.57742964185324e-22,3.0518889869878072e-12
single_script,single_distals_wiki_size,0.00012287259854016955,1.3593704896114465e-05
single_script,composite_equal,1.2448183730357205e-24,7.794526152599625e-16
single_script,rrf_equal,3.012654000163486e-27,3.1328448555631153e-16
single_script,lightgbm_lambdarank,2.572442723199595e-26,1.0081563530954852e-16
single_script,mlp_listnet,1.715043167120459e-26,2.7084035147674866e-13
single_distals_asjp,single_distals_wiki_size,1.6097691722134572e-12,0.0005310625781201978
single_distals_asjp,composite_equal,0.3088233725017196,0.14256490872083816
single_distals_asjp,rrf_equal,0.00928796031509702,0.1424467988751262
single_distals_asjp,lightgbm_lambdarank,0.003548034444556398,0.06501476955449077
single_distals_asjp,mlp_listnet,0.00021377715252534954,0.5262510673395849
single_distals_wiki_size,composite_equal,5.407825303376085e-18,2.386570114290108e-06
single_distals_wiki_size,rrf_equal,2.305059890252597e-19,2.8688476916299366e-06
single_distals_wiki_size,lightgbm_lambdarank,7.548699540400782e-20,1.2325934742377083e-06
single_distals_wiki_size,mlp_listnet,1.752618395758899e-18,0.00015155554732173014
composite_equal,rrf_equal,0.08365556900655216,0.9561566694633465
composite_equal,lightgbm_lambdarank,0.038035935048190916,0.653899565138501
composite_equal,mlp_listnet,0.03640810023792503,0.2106394263047741
rrf_equal,lightgbm_lambdarank,0.4889514282924211,0.6092434499104139
rrf_equal,mlp_listnet,0.5900095446016608,0.17807723300420847
lightgbm_lambdarank,mlp_listnet,0.7555148320543312,0.11515441103725485
