dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,raw_oracle_gap_points,-3.990938014022548,-7.431125940467825,-1.4016093697531677,9.99950002499875e-05,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,0.004499775011249437,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,raw_oracle_gap_points,-3.1110119369863583,-6.641068176491702,-0.5545227672149102,0.0055997200139993,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,0.2183890805459727,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,raw_oracle_gap_points,0.8242597938377457,-0.6963968359015397,2.6847802663708125,0.3430828458577071,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,raw_oracle_gap_points,-0.6408293445920437,-2.6868466433811715,1.1580550847294457,0.5373731313434328,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,raw_oracle_gap_points,-0.8367229811182795,-5.166794978042704,2.3735466343989393,0.7511624418779062,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,raw_oracle_gap_points,-1.913405911887154,-4.000447819480547,0.0816568301721915,0.0615969201539923,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,Script,raw_oracle_gap_points,-3.3011907654566266,-6.539636415891502,-0.4785553266135551,0.0191990400479976,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Script,0.671966401679916,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,raw_oracle_gap_points,-5.6233487105664315,-10.571579772436806,-1.6149768467329613,0.0018999050047497626,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Typological,0.08169591520423979,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,raw_oracle_gap_points,-3.6404391391619084,-6.481123680953422,-0.9019252194094054,0.009499525023748812,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,0.35718214089295536,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,raw_oracle_gap_points,0.8799260770361897,-0.1039023600808688,2.2691741032890267,0.11299435028248588,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,raw_oracle_gap_points,4.815197807860294,1.203011802685858,9.500877565037095,0.0014999250037498126,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.06599670016499175,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,raw_oracle_gap_points,3.350108669430504,0.34287399046790284,7.703849567462095,0.012699365031748412,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,0.45717714114294283,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,raw_oracle_gap_points,3.154215032904268,-2.4991202644489547,8.784121614828342,0.27078646067696616,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,raw_oracle_gap_points,2.077532102135394,-0.7258396204902914,6.37630662611037,0.2730863456827159,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,raw_oracle_gap_points,0.6897472485659214,-3.700931216258261,5.415439372230902,0.7751612419379031,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,raw_oracle_gap_points,-1.6324106965438843,-5.932952514904658,1.8365609241205165,0.42437878106094695,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,raw_oracle_gap_points,0.3504988748606394,-3.2635601247278543,5.172906606649691,0.9556522173891305,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,raw_oracle_gap_points,3.935271730824104,0.6524287516577978,8.366028929713199,0.009399530023498826,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.35718214089295536,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,raw_oracle_gap_points,2.4701825923943144,-0.059314222252126514,6.541990035881362,0.06519674016299185,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,raw_oracle_gap_points,2.2742889558680788,-3.153311170628339,7.642747986215611,0.40047997600119994,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,raw_oracle_gap_points,1.1976060250992044,-1.8868065657779762,5.6826661585089,0.6366681665916705,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,raw_oracle_gap_points,-0.19017882847026843,-4.222088475336652,4.223847831472796,0.8975551222438878,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,raw_oracle_gap_points,-2.512336773580074,-6.555217396900228,0.48314099025161183,0.12839358032098394,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,raw_oracle_gap_points,-0.5294272021755498,-4.62421297581109,4.5870562285232355,0.7587620618969052,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,raw_oracle_gap_points,-1.4650891384297893,-3.2584022700649533,0.16954108495491077,0.08059597020148992,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,raw_oracle_gap_points,-1.660982774956025,-5.43715691459168,0.4930976162150826,0.48677566121693916,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,raw_oracle_gap_points,-2.7376657057248988,-5.808777738606869,-0.22316451249311292,0.030198490075496225,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,MLP,0.9663516824158792,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Genetic,Script,raw_oracle_gap_points,-4.1254505592943715,-7.145549887934467,-1.3841583924659386,0.0022998850057497125,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Script,0.09429528523573821,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Genetic,Typological,raw_oracle_gap_points,-6.447608504404179,-12.241385487631828,-1.7744266684278185,0.002199890005499725,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Typological,0.09239538023098845,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Genetic,Wikipedia size,raw_oracle_gap_points,-4.464698932999654,-8.536155250565352,-1.1537461998557734,0.004599770011499425,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,0.183990800459977,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Geographic,LightGBM,raw_oracle_gap_points,-0.19589363652623568,-4.662311663325619,3.130117428259733,0.9971501424928754,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Geographic,MLP,raw_oracle_gap_points,-1.2725765672951104,-3.3418890834517754,0.25605041201523115,0.12839358032098394,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Geographic,Script,raw_oracle_gap_points,-2.6603614208645836,-5.6063815604591225,-0.36578112362854004,0.019699015049247537,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Script,0.671966401679916,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Geographic,Typological,raw_oracle_gap_points,-4.9825193659743885,-10.539637357004482,-0.5616413101203904,0.020498975051247436,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Typological,0.6764661766911654,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,raw_oracle_gap_points,-2.999609794569865,-6.365171597021513,-0.009222434799142427,0.04969751512424379,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,raw_oracle_gap_points,-1.0766829307688746,-5.156788225056767,3.38291551108846,0.5934703264836758,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,raw_oracle_gap_points,-2.4644677843383476,-6.92767890885089,3.293543992273464,0.33258337083145845,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,raw_oracle_gap_points,-4.786625729448153,-11.55409254924744,1.6726097016820576,0.1454927253637318,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,raw_oracle_gap_points,-2.803716158043629,-7.950866566026409,2.7315668673002875,0.29338533073346335,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,MLP,Script,raw_oracle_gap_points,-1.3877848535694728,-4.930106662099599,2.0095028403246364,0.42767861606919655,19,Raw gap,All methods within held-out task,method_a minus method_b,MLP,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,MLP,Typological,raw_oracle_gap_points,-3.709942798679278,-9.378711854367078,0.9300433339046884,0.1382930853457327,19,Raw gap,All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,raw_oracle_gap_points,-1.7270332272747546,-3.8691195904800484,0.5762347161108553,0.13559322033898305,19,Raw gap,All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Script,Typological,raw_oracle_gap_points,-2.3221579451098058,-7.773700337304516,2.3177073225211706,0.3668816559172041,19,Raw gap,All methods within held-out task,method_a minus method_b,Script,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,raw_oracle_gap_points,-0.3392483737052815,-4.361574125730629,3.4654945336801584,0.871856407179641,19,Raw gap,All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_mt5,masakhaner,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,raw_oracle_gap_points,1.9829095714045244,-2.8534235144673032,7.6453077754106555,0.4785760711964402,19,Raw gap,All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,raw_oracle_gap_points,-2.545357618449445,-9.702622555734207,2.9210079038405223,0.44917754112294384,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,raw_oracle_gap_points,0.35699201576592393,-6.306025700089505,4.769637524359313,0.8203589820508974,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,raw_oracle_gap_points,1.359654028402255,-1.1504697002203976,4.466889092372008,0.3574821258937053,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,raw_oracle_gap_points,2.040958714513652,-2.5235449359853894,6.148259696656739,0.36338183090845455,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,raw_oracle_gap_points,3.124095719284119,-0.25441471962164647,6.5586701023203196,0.0712964351782411,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,raw_oracle_gap_points,3.030904981937014,0.722704323669141,5.730630991454494,0.004999750012499375,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,MLP,0.19999000049997498,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,raw_oracle_gap_points,-4.075500289701046,-11.793013411713476,2.5965112748552186,0.2553872306384681,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,raw_oracle_gap_points,-4.335933691049954,-11.68514875251364,1.766501611826388,0.1879906004699765,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,raw_oracle_gap_points,-6.744130817402184,-14.471469162121876,-0.13395269410571126,0.045497725113744315,19,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,raw_oracle_gap_points,2.9023496342153687,0.3316043597770091,6.428981024015658,0.006199690015499225,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,0.23558822058897055,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,raw_oracle_gap_points,3.9050116468517,-1.7595386972486158,10.90723220717477,0.2127893605319734,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,raw_oracle_gap_points,4.586316332963097,-0.6620529118244788,11.246808121979557,0.09729513524323784,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,raw_oracle_gap_points,5.6694533377335645,0.7005718162990603,12.277452652675946,0.015999200039998,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,0.543972801359932,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,raw_oracle_gap_points,5.5762626003864595,0.7153261544586951,12.109687508088916,0.016899155042247888,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,0.5576721163941804,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,raw_oracle_gap_points,-1.5301426712516009,-6.178138685793486,2.7842114021277378,0.5157742112894356,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,raw_oracle_gap_points,-1.7905760726005089,-7.576068168653203,3.661474724594448,0.5269736513174341,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,raw_oracle_gap_points,-4.198773198952739,-8.96328179779455,-0.10180944608064302,0.044197790110494475,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,raw_oracle_gap_points,1.002662012636331,-3.961350315863857,7.827446356616486,0.8177591120443978,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,raw_oracle_gap_points,1.6839666987477286,-4.033832713737552,8.730922587928012,0.6419679016049198,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,raw_oracle_gap_points,2.767103703518195,-2.078494443567536,9.399923841155408,0.35538223088845555,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,raw_oracle_gap_points,2.67391296617109,-0.9232122073204025,8.715074910547107,0.3846807659617019,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,raw_oracle_gap_points,-4.43249230546697,-8.717043699879813,-0.24651999614462164,0.0383980800959952,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,raw_oracle_gap_points,-4.692925706815878,-9.471683833836092,-0.5930857307451299,0.02389880505974701,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,0.7647617619119044,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,raw_oracle_gap_points,-7.101122833168109,-12.684408484246278,-1.9867987829741451,0.005799710014499275,19,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,0.22618869056547172,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,raw_oracle_gap_points,0.6813046861113975,-2.7227812137270355,3.530447849726794,0.6365681715914204,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,raw_oracle_gap_points,1.764441690881864,-0.8556887747367786,4.380161009312655,0.1824908754562272,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,raw_oracle_gap_points,1.6712509535347586,-1.2074535143141645,4.279063067041515,0.23008849557522124,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,raw_oracle_gap_points,-5.435154318103301,-12.585893735646817,0.5520065540059226,0.08279586020698965,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,raw_oracle_gap_points,-5.695587719452209,-12.976386674355764,0.3957584922965776,0.07219639018049097,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,raw_oracle_gap_points,-8.10378484580444,-15.297173808311621,-2.0785950189572793,0.004099795010249488,19,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,0.168091595420229,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,raw_oracle_gap_points,1.0831370047704665,-2.516766123444565,4.980496663983445,0.5785710714464277,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,raw_oracle_gap_points,0.9899462674233613,-2.4792924419293914,4.830900469672535,0.608269586520674,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,raw_oracle_gap_points,-6.116459004214699,-12.906611820206857,-0.6019888353016635,0.02599870006499675,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Script,0.8059597020148993,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,raw_oracle_gap_points,-6.376892405563606,-14.288738744602256,0.8849035200490555,0.09159542022898855,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,raw_oracle_gap_points,-8.785089531915837,-15.622369251978004,-3.047210614394218,0.0010999450027498626,19,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,0.048397580120993954,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,raw_oracle_gap_points,-0.09319073734710508,-2.4997992124610526,2.0835906609121904,0.9630518474076296,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,raw_oracle_gap_points,-7.199596008985165,-13.81412864126881,-1.9370371575929517,0.0023998800059997,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Script,0.1031948402579871,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,raw_oracle_gap_points,-7.460029410334073,-14.57245408018202,-1.48920067471183,0.010099495025248737,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Typological,0.3635818209089545,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,raw_oracle_gap_points,-9.868226536686302,-16.798183016809457,-4.070882751101126,9.99950002499875e-05,19,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,0.004499775011249437,task-metric points; cross-task averages are secondary descriptive results
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,raw_oracle_gap_points,-7.10640527163806,-13.884967154642949,-1.3739762972416796,0.013699315034248288,19,Raw gap,All methods within held-out task,method_a minus method_b,MLP,Script,0.4794760261986901,task-metric points; cross-task averages are secondary descriptive results
