model,method_type,n_cells_hrl,n_cells_mrl,n_cells_lrl,pl_hrl,pl_mrl,pl_lrl,raw_gap_hrl,raw_gap_mrl,raw_gap_lrl,pl_mrl_minus_hrl,pl_lrl_minus_hrl,raw_gap_mrl_minus_hrl,raw_gap_lrl_minus_hrl
mT5,Composite,8,8,9,14.888303718612036,19.216691641831424,22.557467486988347,7.179678405285423,9.087344650021308,7.8671874047264305,4.328387923219388,7.669163768376311,1.9076662447358848,0.6875089994410075
mT5,Individual,8,8,9,20.075447781708796,23.97037828685354,28.30137969434176,10.069335448469694,11.065967413964415,9.718868783599525,3.8949305051447425,8.225931912632966,0.9966319654947213,-0.35046666487016864
mT5,Trained,8,8,9,20.013866281428655,19.996588456375537,26.140830487873146,9.199878149462892,9.751281415187607,9.772268404317558,-0.01727782505311737,6.126964206444491,0.5514032657247157,0.5723902548546658
XLM-R,Composite,8,8,9,13.576911779239405,15.503359700274506,24.688767386906946,6.822222928057862,7.91980806498105,9.731399374580198,1.926447921035102,11.111855607667541,1.097585136923188,2.909176446522336
XLM-R,Individual,8,8,9,21.383787884550046,19.782309815768095,29.211657274253557,11.134556307715778,11.294166177241987,11.322845821189066,-1.601478068781951,7.827869389703512,0.15960986952620893,0.18828951347328804
XLM-R,Trained,8,8,9,14.5546410767559,14.81220212296947,24.586241702618437,6.631775174791041,7.783933935178113,9.202466611576133,0.2575610462135707,10.031600625862538,1.1521587603870715,2.5706914367850917
