dataset,task,model,model_name,metric,metric_name,method,method_type,outcome,mean,ci_lower,ci_upper,n_units,outcome_name,cross_task_comparability
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,39.149812206981636,37.24020437092417,41.044458387892554,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,8.569470464621217,8.115943173666778,9.027876695546265,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,49.61298989044861,47.74210531492157,51.4291203175517,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,10.725962288634513,10.27790378955565,11.167086847936227,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,38.4358647215978,36.50359535288791,40.362391814756656,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,8.389793074738847,7.931895939300185,8.846497505658595,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,59.66513964590412,58.17102736097926,61.10677415034899,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,12.965694842148244,12.583860845870971,13.35061355283798,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,45.97474329023978,43.98365407345906,47.97360610111094,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,9.918774544149585,9.463111947894166,10.38119399522343,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,62.12841529258222,60.75722529266486,63.441405004914756,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,13.542727723619619,13.152256004535241,13.940471214814856,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,14.891454904018026,7.320909802820078,23.241726142926424,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,10.057014662096046,4.736136069832084,16.403666801053962,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,10.46643380209982,5.508507082198185,15.377190735422028,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,6.815604702916499,3.5614511820047374,10.016644935174998,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,8.645585093700195,3.6361813014822513,13.991560283412813,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,5.470504928450451,2.3185639165176912,8.825108177054998,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,21.457699533754962,10.20680155234762,33.33353517085071,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,14.23858262965646,6.615845495402994,22.19102272230895,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,16.350923802960565,8.054742173649622,25.123176083903555,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,11.152040452232772,5.1326890333526185,17.860024558649148,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,16.903321623223132,7.428774097775976,28.06786559416305,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,11.385167099483853,4.791889311309852,19.359159442623366,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,10.029054851182135,4.850401846333666,15.213834265745502,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,6.480495249474513,3.117647099890272,9.875315175904225,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,13.210192534235274,9.059721789891533,17.470657056514582,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,8.628745543122022,6.097790182484461,11.16760668518561,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,9.674249695182635,4.142460345085933,15.502548533188913,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,6.122300212748819,2.714819191705701,9.675299094914168,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,12.811551676519354,7.957708078603556,17.406365489939162,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,8.382136388682675,5.236655743659375,11.332372574667964,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,18.317252844509877,7.46048835350911,30.414667643043824,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,12.079693959561869,4.452861313900641,20.70883714735186,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,11.046684398216335,2.9059982828833615,21.383623614538912,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,6.974244625873486,1.7318886156163822,14.142246487223785,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,6.0746399670404685,1.3336728522270587,11.87024364409413,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,3.484133839704021,0.8406685451130329,6.761486217628149,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,21.29327217919292,12.545296181700836,29.928040587106732,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,13.089963001506085,7.764336115141379,18.539710649433864,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,14.760899490064386,5.561724655974736,25.02616665221027,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,9.85110452778082,3.3052807968647806,17.562162325814477,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,11.527786940602587,3.6261017435000036,21.48091279068168,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,7.624473269009308,2.2387231398128105,14.991710896593657,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,15.979205516581812,5.73056383561857,27.544133139203076,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,10.706902677213824,3.3259362323896045,19.27910426295896,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,17.539466556195674,7.603210653606642,28.504532523468907,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,11.691270204332985,4.588857418651425,19.935401877455067,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,8.283008154012224,3.565712782036021,13.957447359528338,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,5.06419736568658,2.3592578663816814,8.233025919100545,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,16.613042012510814,5.06932358134741,30.120291254186988,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,10.962251309258255,3.0755308948943187,20.66009829432997,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Individual,performance_loss_pct,27.259520750372985,22.679053583919302,32.007208229047464,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,ASJP,Individual,raw_oracle_gap_points,11.506025698395643,9.257330459372692,13.96493346346475,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Composite-Equal,Composite,performance_loss_pct,27.100293273082105,22.41283618154696,31.9930668512562,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,11.426372085225085,9.108817911564111,13.958947855796861,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Composite-RRF,Composite,performance_loss_pct,27.48291393363119,23.025820212022094,32.14342102416663,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,11.856648550359692,9.572030407535406,14.338907127437174,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Genetic,Individual,performance_loss_pct,32.08431609011275,26.783661452033968,37.613811523009716,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Genetic,Individual,raw_oracle_gap_points,13.672110297400557,10.896191423971485,16.706386176870556,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Geographic,Individual,performance_loss_pct,34.26751960116127,29.487798532034073,39.287026768756846,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Geographic,Individual,raw_oracle_gap_points,15.947273367417036,13.1132844709026,19.04428909627243,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,LightGBM,Trained,performance_loss_pct,22.651293065005103,18.29717286730684,27.273988787878498,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,9.88424444703046,7.690568024743848,12.254882476936412,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,MLP,Trained,performance_loss_pct,26.286668885062948,21.642045774043655,31.137647067199577,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,MLP,Trained,raw_oracle_gap_points,11.39799858759342,8.99940982866227,14.005738150212995,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Script,Individual,performance_loss_pct,43.05611251253385,38.819090916949314,47.38554881960314,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Script,Individual,raw_oracle_gap_points,19.282848601159756,16.899259613936863,21.807858057440402,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Typological,Individual,performance_loss_pct,32.62863144537262,27.9763268262698,37.43785307311275,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Typological,Individual,raw_oracle_gap_points,13.460338739232546,11.183077671110013,15.86876925204675,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Wikipedia size,Individual,performance_loss_pct,43.68277951964941,39.10514417545111,48.26937697619194,147,PL (%),scale-free; suitable for cross-task aggregation
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,las,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,20.8728880192391,18.13818825667944,23.724343940437763,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,31.773667225894673,27.692135887776278,35.81220934459537,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,9.75044505296734,8.370310356596475,11.201568095875846,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,30.338934021616286,26.453584040887957,34.267429588988236,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,9.129207827864384,7.750933186731957,10.578702006847074,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,28.87958752837611,25.171622275580344,32.7018841562053,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,9.022600413221577,7.660524164805633,10.50316338314195,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,33.63866820921914,29.40973441197068,37.91492503274912,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,10.240022457383862,8.686469101902897,11.880275983068957,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,41.91516247021151,37.87661616322714,45.91785469995527,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,14.196576730230127,12.380183069041218,16.079733167399528,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,31.723064949866373,28.159335535877485,35.32791186582998,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,9.963785672015772,8.672722441101927,11.321337324382986,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,29.306801631520084,25.757937703112635,32.913500378243356,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,8.851162568459484,7.60262797539001,10.154915939209037,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,43.223968883136564,39.18581449730092,47.27300996643974,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,15.674615105211693,13.692514786304367,17.743435995405235,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,38.338058465331265,34.394058357469056,42.31585111085595,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,12.645683665673612,10.921980278277735,14.447342002746586,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,47.1120799286475,43.41929218414139,50.854629175904975,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,17.25490476097113,15.243197564149368,19.30715978155,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,19.61231083744937,16.219825666504136,23.149654583406516,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,7.342765284830567,6.064804791758132,8.760963310976505,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,15.728837210493579,12.983941919257253,18.677024356769063,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,6.609413460195641,5.303951228897385,8.05467453957759,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,15.038618077634226,12.475751688579868,17.777570542662,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,6.296121223492898,5.124755139478098,7.63243494256172,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,22.159735674560263,18.7587591669049,25.595822937807537,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,8.696213244426064,7.154289233217575,10.356574856386386,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,26.873197005697623,23.330597221480897,30.52871282141505,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,11.891133587471643,9.885012731455006,14.078151994775766,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,11.389911676630927,9.165614310415132,13.796977967086743,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,4.105283415670045,3.3744608919908945,4.89023405088152,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,16.773510459826877,13.855168417187038,20.019086406158166,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,6.516039679201826,5.2864999845170955,7.932858061487408,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,27.33224038592781,24.14980361051295,30.610071984313276,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,12.39609376021165,10.752693869427272,14.130539327008988,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,24.30471363475599,20.646808562572897,28.079695991183037,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,9.946815640011593,8.295539878332377,11.756216280592971,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,28.735084966037952,25.56885706967117,31.93623531592554,147,PL (%),scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,14.06982738229393,12.208265879713018,15.977679890102948,147,Raw gap,task-metric points; cross-task averages are secondary descriptive results
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,11.93350059193577,9.23137314564612,14.781753441710263,144,PL (%),scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,8.447342310437481,6.680340476435136,10.326683261337008,144,Raw gap,task-metric points; cross-task averages are secondary descriptive results
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,9.65342021509384,7.633757203610137,11.89061476216086,144,PL (%),scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,6.78918814914255,5.542255940851822,8.12336182369866,144,Raw gap,task-metric points; cross-task averages are secondary descriptive results
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,10.367594578413112,8.379339378301356,12.571574087435447,144,PL (%),scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,7.333355833920576,6.0966098652394844,8.646583717651039,144,Raw gap,task-metric points; cross-task averages are secondary descriptive results
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,13.058547356936772,10.619301815428098,15.665659547454588,144,PL (%),scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,9.48504354540834,7.865270859653128,11.198930019316665,144,Raw gap,task-metric points; cross-task averages are secondary descriptive results
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,10.483561559842258,8.061807834502106,13.169633676504805,144,PL (%),scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,7.426585699887704,5.835151191703963,9.174228449254615,144,Raw gap,task-metric points; cross-task averages are secondary descriptive results
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,9.848690502553433,7.8914889989081205,11.949469858382582,144,PL (%),scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,7.252447480736117,5.878072883453532,8.697542748392303,144,Raw gap,task-metric points; cross-task averages are secondary descriptive results
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,10.220871241971146,8.088660298538121,12.551386522225071,144,PL (%),scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,7.277282064501977,5.929279182974033,8.716248124919359,144,Raw gap,task-metric points; cross-task averages are secondary descriptive results
