method_a,method_b,ndcg_p_value,performance_loss_p_value
random,single_new_gen,2.4984016351487587e-08,0.4632921973277945
random,single_new_typ,0.008045531576975757,0.006946286200375364
random,single_new_geo,0.22355798957951858,0.0004179758526021736
random,single_script,0.16918801323073607,0.00013298337343544038
random,single_distals_asjp,1.4771688332001756e-06,0.9566311896110006
random,single_distals_wiki_size,0.015216615032550253,1.4420279900117656e-08
random,composite_equal,9.733406840489122e-10,0.6216736548017915
random,rrf_equal,9.63923031101795e-10,0.28521436703547803
random,lightgbm_lambdarank,1.8765124841845624e-13,0.018598547291990754
random,mlp_listnet,4.263117551097409e-09,0.45577994796533655
single_new_gen,single_new_typ,7.384751152097162e-05,0.06491604823413966
single_new_gen,single_new_geo,1.6462964967141785e-07,0.001681821401393764
single_new_gen,single_script,9.728681810353874e-08,0.00040068750148418994
single_new_gen,single_distals_asjp,0.2553224436299142,0.35081413001829115
single_new_gen,single_distals_wiki_size,9.919124135864986e-11,4.0884353005908955e-06
single_new_gen,composite_equal,0.3421044193495322,0.10838751103570438
single_new_gen,rrf_equal,0.4708954020071209,0.02542067886739285
single_new_gen,lightgbm_lambdarank,0.0013350005033106835,0.0005363294877895169
single_new_gen,mlp_listnet,0.4598598070779495,0.05363915114371063
single_new_typ,single_new_geo,0.2090780224055475,0.18637626478545205
single_new_typ,single_script,0.1921284753083701,0.06823960519292423
single_new_typ,single_distals_asjp,0.002499748155063944,0.00527741378681105
single_new_typ,single_distals_wiki_size,1.6214141287131958e-05,0.000638960048607394
single_new_typ,composite_equal,5.637145615359351e-06,0.0010840477205852283
single_new_typ,rrf_equal,4.467542510610736e-06,8.266367697385143e-05
single_new_typ,lightgbm_lambdarank,3.6542079583279817e-09,7.809764444792558e-07
single_new_typ,mlp_listnet,1.1253561691012431e-05,0.0002643754724951224
single_new_geo,single_script,0.9936136348095429,0.6222681400483988
single_new_geo,single_distals_asjp,4.487035985582642e-06,6.919531852167455e-05
single_new_geo,single_distals_wiki_size,0.0034029928151764013,0.04978461015678101
single_new_geo,composite_equal,7.53536633202938e-09,6.703039589944052e-06
single_new_geo,rrf_equal,1.198320538848689e-09,8.740352594446977e-07
single_new_geo,lightgbm_lambdarank,2.020114639132969e-12,8.4582517151287e-09
single_new_geo,mlp_listnet,2.403448279516723e-09,1.8958835250779658e-06
single_script,single_distals_asjp,3.3893744542459406e-05,1.8402913082089163e-05
single_script,single_distals_wiki_size,0.0002241084968380842,0.14567117756363962
single_script,composite_equal,1.3294815380637303e-08,3.4635163454515163e-06
single_script,rrf_equal,5.644564345233945e-09,1.0266680629257451e-07
single_script,lightgbm_lambdarank,1.7353153016627232e-13,6.745979116232279e-11
single_script,mlp_listnet,1.4949229349336353e-08,3.943751884604483e-08
single_distals_asjp,single_distals_wiki_size,3.047657676466035e-08,2.515820850372008e-07
single_distals_asjp,composite_equal,0.040607003661322666,0.475530960623831
single_distals_asjp,rrf_equal,0.05159691265667915,0.14817084987024018
single_distals_asjp,lightgbm_lambdarank,0.00010022690210320077,0.007561745311585461
single_distals_asjp,mlp_listnet,0.027311151205066806,0.2592810944732113
single_distals_wiki_size,composite_equal,3.236924585529313e-13,4.019438984249711e-09
single_distals_wiki_size,rrf_equal,1.2968957758949085e-12,1.9080780570988809e-10
single_distals_wiki_size,lightgbm_lambdarank,7.405315799050219e-16,2.1559131561601542e-12
single_distals_wiki_size,mlp_listnet,2.3519031384301966e-11,3.915115920487355e-09
composite_equal,rrf_equal,0.8772693572262438,0.3829969825815605
composite_equal,lightgbm_lambdarank,0.01945717236705305,0.027402409912275223
composite_equal,mlp_listnet,0.8110939525926765,0.7108214787970778
rrf_equal,lightgbm_lambdarank,0.012526318007609233,0.14091881601642606
rrf_equal,mlp_listnet,0.9134106162210562,0.6538972226159723
lightgbm_lambdarank,mlp_listnet,0.003985369101438433,0.028306688886149876
