method,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,n_folds,cnotc_trial_complexity,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance_loss,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance_loss
lightgbm_lambdarank,33.233757345513276,25.619573221539106,14.965986394557824,30.612244897959183,147,44.50340136054422,61.38614502117438,94.5578231292517,88.43537414965986,0.681175356525676,10.0,13.79311237432568,67.3469387755102,55.78231292517006,4.838245075100249
rrf_equal,28.294905110011797,28.87958752837611,8.16326530612245,25.170068027210885,147,36.87755102040816,50.857588088507846,91.15646258503402,84.35374149659864,1.3132696242666477,10.0,13.79311237432568,61.224489795918366,50.34013605442177,5.870164578395448
mlp_listnet,28.132323282444116,29.697010677694653,12.244897959183673,27.89115646258503,147,38.54421768707483,53.15907184791725,91.15646258503402,83.6734693877551,1.1993830984508798,10.0,13.79311237432568,62.585034013605444,51.70068027210885,5.9641753509308
composite_equal,28.503175154504305,30.338934021616286,12.244897959183673,26.53061224489796,147,40.46258503401361,55.802244794417014,91.15646258503402,80.95238095238095,1.5267433556793442,10.0,13.79311237432568,61.224489795918366,50.34013605442177,6.645838822834175
random,12.116197128187864,31.640050698813905,2.0408163265306123,2.7210884353741496,147,61.53061224489796,84.86744012673564,91.15646258503402,76.19047619047619,1.3064475859126325,10.0,13.79311237432568,18.367346938775512,7.482993197278912,15.360591985753235
single_distals_asjp,24.85074261933976,31.773667225894677,13.60544217687075,24.489795918367346,147,55.12244897959184,76.03270379689165,94.5578231292517,89.1156462585034,0.8852992468423373,10.0,13.79311237432568,57.14285714285714,49.65986394557823,7.79448626982831
single_new_gen,26.843837267033766,33.63866820921915,12.925170068027212,23.12925170068027,147,39.02721088435374,53.822259497406264,89.1156462585034,80.27210884353741,1.3985495899805092,10.0,13.79311237432568,51.70068027210885,41.49659863945578,8.087734192255322
single_new_typ,17.380048753016446,38.33805846533127,6.122448979591836,17.006802721088434,147,44.38775510204081,61.22707835036603,91.83673469387756,81.63265306122449,1.04192279538227,10.0,13.79311237432568,46.93877551020408,31.97278911564626,9.05360585429897
single_new_geo,14.632000005613857,41.915162470211506,4.761904761904762,11.564625850340136,147,50.35374149659864,69.44832727611592,95.23809523809523,87.75510204081633,0.7665782028860585,10.0,13.79311237432568,48.97959183673469,32.6530612244898,8.823146988092068
single_script,14.61691694347342,43.223968883136564,3.4013605442176873,8.843537414965986,147,59.714285714285715,82.36469625902112,93.19727891156462,86.39455782312925,1.714867803442456,10.0,13.79311237432568,35.374149659863946,20.408163265306122,11.591770268193354
single_distals_wiki_size,8.298374504210807,47.1120799286475,2.0408163265306123,5.442176870748299,147,56.95238095238095,78.5555089615755,93.19727891156462,88.43537414965986,0.6401619844257833,10.0,13.79311237432568,30.612244897959183,14.285714285714285,12.865157358886892
