method,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,dataset,cnotc_alpha,cnotc_epsilon,cnotc_threshold,cnotc_trial_complexity,cnotc_set_size,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance,cnotc_best_in_set_performance_loss,cnotc_sources,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance,budget_10_at_5_best_in_set_performance_loss,budget_10_at_5_sources,dataset_model,task,model,model_name,metric,metric_name,method_id,method_type,method_group,target_id,performance_loss_pct,raw_oracle_gap,raw_oracle_gap_points,actual_best_performance_points,predicted_performance_points
Script,taxi1500_mt5::nca,nca,lrl,ron,mrl,swe,mrl,0.0680774278215223,0.2364302364302364,0.7120612454253078,0.2165758641329127,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2364302364302364,0.0,"ron,spa,nld,por,pol,swe,eus,deu,ces,ceb,hun,hrv,ita,fin,fra",10,0.3125,0.0,0.0,0.2030677163338453,0.141109363168257,"ron,spa,nld,por,pol,eus,deu,ces,ceb,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nca,71.20612454253077,0.1683528086087141,16.83528086087141,23.64302364302364,6.80774278215223
Script,taxi1500_mt5::nch,nch,lrl,ron,mrl,fra,hrl,0.101058201058201,0.2173440755515071,0.5350312595281586,0.3171289439089079,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2173440755515071,0.0,"ron,por,spa,nld,ita,pol,swe,deu,ces,ceb,hrv,hun,fin,eus,fra",10,0.3125,1.0,0.0,0.2151205809810907,0.0102302975812628,"ron,por,spa,nld,ita,pol,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nch,53.50312595281586,0.11628587449330609,11.62858744933061,21.73440755515071,10.1058201058201
Script,taxi1500_mt5::ncj,ncj,lrl,ron,mrl,hun,mrl,0.1241952461384054,0.2378936262117703,0.4779378997407515,0.3403335007802914,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2378936262117703,0.0,"ron,spa,por,nld,pol,swe,deu,ces,ceb,hun,hrv,ita,fin,eus,fra",10,0.3125,1.0,1.0,0.2378936262117703,0.0,"ron,spa,por,nld,pol,deu,ces,ceb,hun,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ncj,47.79378997407515,0.1136983800733649,11.36983800733649,23.78936262117703,12.41952461384054
Script,taxi1500_mt5::ncl,ncl,lrl,por,mrl,fra,hrl,0.1099837398373983,0.218018093018093,0.4955293007343619,0.2552501255852185,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.218018093018093,0.0,"por,ron,spa,nld,ita,pol,swe,eus,deu,ceb,ces,hrv,hun,fin,fra",10,0.3125,0.0,0.0,0.1974348124661744,0.0944108824500654,"por,ron,spa,nld,ita,pol,eus,deu,ceb,ces",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ncl,49.552930073436194,0.1080343531806947,10.80343531806947,21.8018093018093,10.99837398373983
Script,taxi1500_mt5::ncu,ncu,lrl,ron,mrl,swe,mrl,0.1400997150997151,0.1980425488490005,0.2925777015396044,0.3171289439089079,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.1980425488490005,0.0,"ron,spa,nld,ita,pol,por,swe,deu,eus,ces,ceb,hrv,hun,fin,fra",10,0.3125,0.0,0.0,0.1407309165929855,0.2893905001177944,"ron,spa,nld,ita,pol,por,deu,eus,ces,ceb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ncu,29.25777015396044,0.05794283374928538,5.794283374928538,19.80425488490005,14.00997150997151
Script,taxi1500_mt5::nde,nde,lrl,ron,mrl,pol,mrl,0.4766237912789637,0.5301528536822655,0.1009691111374893,0.2011061595519904,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.5301528536822655,0.0,"ron,por,spa,ita,pol,nld,swe,deu,ces,ceb,hrv,hun,fin,eus,fra",10,0.3125,1.0,1.0,0.5301528536822655,0.0,"ron,por,spa,ita,pol,nld,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nde,10.09691111374893,0.0535290624033018,5.35290624033018,53.01528536822655,47.66237912789637
Script,taxi1500_mt5::ndg,ndg,lrl,ron,mrl,spa,hrl,0.3299794941900205,0.4087617652229039,0.1927339534555593,0.3403335007802914,0.0,1.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.4087617652229039,0.0,"ron,spa,nld,ita,por,pol,swe,deu,ces,ceb,hrv,hun,fin,eus,fra",10,0.3125,1.0,1.0,0.4087617652229039,0.0,"ron,spa,nld,ita,por,pol,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ndg,19.27339534555593,0.07878227103288343,7.878227103288343,40.87617652229039,32.99794941900205
Script,taxi1500_mt5::ndj,ndj,lrl,por,mrl,tha,mrl,0.1021164021164021,0.2622506931037198,0.6106153203720411,0.2011061595519904,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,0.0,0.2524993876037519,0.037183144816747,"por,ron,spa,ita,nld,pol,swe,deu,ces,ceb,hun,hrv,eus,fin,fra",10,0.3125,0.0,0.0,0.2469159524069593,0.0584735945414475,"por,ron,spa,ita,nld,pol,deu,ces,ceb,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ndj,61.06153203720412,0.16013429098731768,16.01342909873177,26.22506931037198,10.21164021164021
Script,taxi1500_mt5::nfa,nfa,lrl,ron,mrl,nld,mrl,0.0977765722011246,0.2206804759064037,0.5569314784213436,0.2939243870375244,0.0,1.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2206804759064037,0.0,"ron,spa,nld,ita,pol,por,swe,deu,ces,ceb,hrv,hun,fin,eus,fra",10,0.3125,1.0,1.0,0.2206804759064037,0.0,"ron,spa,nld,ita,pol,por,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nfa,55.69314784213436,0.1229039037052791,12.29039037052791,22.06804759064037,9.77765722011246
Script,taxi1500_mt5::ngp,ngp,lrl,por,mrl,fin,mrl,0.0629921259842519,0.274069905648853,0.7701603689937435,0.3016592393279855,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.274069905648853,0.0,"por,ron,spa,nld,pol,swe,deu,ceb,ces,hrv,ita,hun,fin,fra,eus",10,0.3125,1.0,0.0,0.2671686793432642,0.0251805330076291,"por,ron,spa,nld,pol,deu,ceb,ces,hrv,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ngp,77.01603689937436,0.21107777966460106,21.107777966460105,27.406990564885298,6.29921259842519
Script,taxi1500_mt5::ngu,ngu,lrl,ron,mrl,ron,mrl,0.2243191352186521,0.2243191352186521,0.0,0.2629849778756797,1.0,1.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2243191352186521,0.0,"ron,spa,nld,ita,por,pol,swe,eus,deu,ces,ceb,hrv,hun,fra,fin",10,0.3125,1.0,1.0,0.2243191352186521,0.0,"ron,spa,nld,ita,por,pol,eus,deu,ces,ceb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ngu,0.0,0.0,0.0,22.43191352186521,22.43191352186521
Script,taxi1500_mt5::nhe,nhe,lrl,ron,mrl,fra,hrl,0.1238026819923371,0.2374368307701641,0.4785868662803347,0.3093940916184468,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2374368307701641,0.0,"ron,spa,pol,por,nld,swe,deu,ceb,ces,hrv,ita,hun,fra,eus,fin",10,0.3125,0.0,0.0,0.2233412869794117,0.0593654478331405,"ron,spa,pol,por,nld,deu,ceb,ces,hrv,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nhe,47.85868662803347,0.11363414877782699,11.363414877782699,23.74368307701641,12.38026819923371
Script,taxi1500_mt5::nhg,nhg,lrl,ron,mrl,fra,hrl,0.1623271110446403,0.1953555159437512,0.16906819722777,0.3093940916184468,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.1953555159437512,0.0,"ron,spa,pol,por,nld,swe,deu,ces,ceb,hun,hrv,ita,fin,eus,fra",10,0.3125,1.0,0.0,0.1923250672876403,0.0155124806252384,"ron,spa,pol,por,nld,deu,ces,ceb,hun,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nhg,16.906819722777,0.03302840489911091,3.302840489911091,19.535551594375118,16.23271110446403
Script,taxi1500_mt5::nhi,nhi,lrl,ron,mrl,spa,hrl,0.1992063492063492,0.2413365539452495,0.174570341915374,0.324863796199369,0.0,1.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2413365539452495,0.0,"ron,spa,nld,pol,por,swe,deu,ces,ceb,hun,hrv,ita,fin,eus,fra",10,0.3125,1.0,1.0,0.2413365539452495,0.0,"ron,spa,nld,pol,por,deu,ces,ceb,hun,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nhi,17.4570341915374,0.042130204738900306,4.2130204738900305,24.13365539452495,19.92063492063492
Script,taxi1500_mt5::nho,nho,lrl,ron,mrl,jpn,hrl,0.2161392122463912,0.3180952380952381,0.3205204405427821,0.2011061595519904,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,0.0,0.0,0.2972681327944486,0.0654744328318233,"ron,spa,nld,ita,pol,por,swe,deu,ceb,ces,hrv,hun,eus,fin,fra",10,0.3125,0.0,0.0,0.2972681327944486,0.0654744328318233,"ron,spa,nld,ita,pol,por,deu,ceb,ces,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nho,32.05204405427821,0.10195602584884689,10.19560258488469,31.80952380952381,21.61392122463912
Script,taxi1500_mt5::nhr,nhr,lrl,ron,mrl,fra,hrl,0.0907936507936508,0.1989850427350427,0.5437162032598273,0.3171289439089079,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.1989850427350427,0.0,"ron,spa,nld,por,pol,swe,deu,ces,ceb,hun,hrv,ita,eus,fin,fra",10,0.3125,0.0,0.0,0.1639935064935065,0.1758500828031027,"ron,spa,nld,por,pol,deu,ces,ceb,hun,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nhr,54.371620325982725,0.10819139194139189,10.81913919413919,19.89850427350427,9.07936507936508
Script,taxi1500_mt5::nhu,nhu,lrl,ron,mrl,swe,mrl,0.1764582331248998,0.2052694971394158,0.1403582335223817,0.3325986484898303,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2052694971394158,0.0,"ron,spa,nld,ita,pol,por,swe,eus,deu,ces,ceb,hun,hrv,fra,fin",10,0.3125,0.0,0.0,0.1764582331248998,0.1403582335223817,"ron,spa,nld,ita,pol,por,eus,deu,ces,ceb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nhu,14.03582335223817,0.028811264014516003,2.8811264014516,20.52694971394158,17.64582331248998
Script,taxi1500_mt5::nhw,nhw,lrl,ron,mrl,spa,hrl,0.10326032422626,0.2525925925925926,0.5911981298960381,0.3480683530707525,0.0,1.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2525925925925926,0.0,"ron,spa,nld,ita,pol,por,swe,deu,ces,ceb,hrv,hun,fin,eus,fra",10,0.3125,1.0,1.0,0.2525925925925926,0.0,"ron,spa,nld,ita,pol,por,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nhw,59.119812989603815,0.1493322683663326,14.93322683663326,25.25925925925926,10.326032422626
Script,taxi1500_mt5::nhy,nhy,lrl,ron,mrl,nld,mrl,0.1359490017717866,0.251089987765509,0.4585646246526232,0.2475152732947574,0.0,1.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.251089987765509,0.0,"ron,spa,nld,pol,por,swe,deu,ces,ceb,hrv,hun,ita,fra,eus,fin",10,0.3125,1.0,1.0,0.251089987765509,0.0,"ron,spa,nld,pol,por,deu,ces,ceb,hrv,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nhy,45.85646246526232,0.11514098599372241,11.514098599372241,25.1089987765509,13.594900177178658
Script,taxi1500_mt5::nii,nii,lrl,ron,mrl,ces,mrl,0.1056775839384535,0.2350140056022408,0.5503349527291072,0.1933713072615292,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2350140056022408,0.0,"ron,spa,nld,pol,por,swe,eus,deu,ceb,ces,hun,hrv,ita,fin,fra",10,0.3125,1.0,1.0,0.2350140056022408,0.0,"ron,spa,nld,pol,por,eus,deu,ceb,ces,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nii,55.03349527291071,0.1293364216637873,12.93364216637873,23.50140056022408,10.56775839384535
Script,taxi1500_mt5::nin,nin,lrl,por,mrl,swe,mrl,0.0686274509803921,0.2269875853668143,0.6976598924144269,0.2165758641329127,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2269875853668143,0.0,"por,ron,spa,nld,pol,swe,deu,ces,ceb,hrv,ita,hun,fin,eus,fra",10,0.3125,0.0,0.0,0.1743081733438531,0.232080586864831,"por,ron,spa,nld,pol,deu,ces,ceb,hrv,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nin,69.7659892414427,0.1583601343864222,15.83601343864222,22.698758536681428,6.862745098039209
Script,taxi1500_mt5::nko,nko,lrl,ron,mrl,swe,mrl,0.0499999999999999,0.2300687686026031,0.7826736749029821,0.324863796199369,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2300687686026031,0.0,"ron,por,spa,nld,ita,pol,swe,deu,ces,ceb,hrv,hun,fin,fra,eus",10,0.3125,0.0,0.0,0.1774171737660581,0.2288515523264694,"ron,por,spa,nld,ita,pol,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nko,78.26736749029821,0.1800687686026032,18.00687686026032,23.006876860260313,4.99999999999999
Script,taxi1500_mt5::nlc,nlc,lrl,ron,mrl,swe,mrl,0.0423728813559322,0.2347944089559943,0.8195319831322141,0.2707198301661409,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2347944089559943,0.0,"ron,spa,nld,ita,pol,por,swe,deu,ces,ceb,hun,hrv,fin,eus,fra",10,0.3125,1.0,0.0,0.2347902097902098,1.7884436870447526e-05,"ron,spa,nld,ita,pol,por,deu,ces,ceb,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nlc,81.9531983132214,0.1924215276000621,19.24215276000621,23.479440895599428,4.23728813559322
Script,taxi1500_mt5::nld,nld,mrl,ron,mrl,rus,mrl,0.507437570647065,0.64320800094385,0.2110832422755222,0.1416072957792121,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.4838709677419355,0.0,0.0,0.6035689147453853,0.0616271659250162,"ron,spa,pol,por,swe,dan,deu,ces,ceb,hrv,ita,hun,fra,eus,fin",10,0.3225806451612903,0.0,0.0,0.5935498205336432,0.0772039221174765,"ron,spa,pol,por,deu,ces,ceb,hrv,ita,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nld,21.10832422755222,0.13577043029678504,13.577043029678503,64.320800094385,50.74375706470649
Script,taxi1500_mt5::nlg,nlg,lrl,ron,mrl,fra,hrl,0.1332233767661773,0.2553894906836083,0.4783521576805118,0.232045568713835,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2553894906836083,0.0,"ron,spa,nld,ita,por,pol,swe,deu,ces,ceb,hrv,hun,fin,fra,eus",10,0.3125,1.0,0.0,0.2475435837989855,0.0307213380770736,"ron,spa,nld,ita,por,pol,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nlg,47.83521576805118,0.12216611391743099,12.216611391743099,25.53894906836083,13.32233767661773
Script,taxi1500_mt5::nlx,nlx,lrl,ben,mrl,spa,hrl,0.1382103938754185,0.2518229398164022,0.4511604305144549,0.1270430570094636,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2518229398164022,0.0,"por,ron,spa,ita,pol,nld,urd,zlm,tam,tgl,ben,arz,ind,heb,hin",10,0.3125,0.0,0.0,0.1618908382066276,0.3571243417114494,"por,urd,zlm,tam,tgl,ben,arz,ind,heb,hin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nlx,45.116043051445494,0.11361254594098369,11.36125459409837,25.182293981640218,13.82103938754185
Script,taxi1500_mt5::nnq,nnq,lrl,por,mrl,spa,hrl,0.0779857397504456,0.2437381699014041,0.6800429748775414,0.2707198301661409,0.0,1.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2437381699014041,0.0,"por,ron,spa,nld,pol,swe,deu,ces,ceb,hrv,ita,hun,fin,eus,fra",10,0.3125,1.0,1.0,0.2437381699014041,0.0,"por,ron,spa,nld,pol,deu,ces,ceb,hrv,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nnq,68.00429748775414,0.16575243015095847,16.575243015095847,24.37381699014041,7.798573975044561
Script,taxi1500_mt5::noa,noa,lrl,ron,mrl,swe,mrl,0.0677140421385945,0.2280981349098492,0.7031363620515486,0.2784546824566021,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2280981349098492,0.0,"ron,spa,por,nld,pol,swe,deu,ces,ceb,hun,hrv,ita,fra,eus,fin",10,0.3125,0.0,0.0,0.1919768359627885,0.1583585896541278,"ron,spa,por,nld,pol,deu,ces,ceb,hun,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::noa,70.31363620515486,0.1603840927712547,16.03840927712547,22.809813490984922,6.77140421385945
Script,taxi1500_mt5::nog,nog,lrl,rus,mrl,tam,mrl,0.4652855924978686,0.4654261917419812,0.0003020870905145,0.4364784714952682,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,0.0,0.4652855924978686,0.0003020870905145,"ron,rus,por,spa,nld,pol,ukr,eus,deu,ces,ceb,hrv,ita,hun,fin",10,0.3125,1.0,0.0,0.4652855924978686,0.0003020870905145,"ron,rus,por,spa,nld,pol,ukr,eus,deu,ces",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nog,0.03020870905145,0.0001405992441125825,0.014059924411258251,46.542619174198116,46.52855924978686
Script,taxi1500_mt5::nop,nop,lrl,ron,mrl,swe,mrl,0.0640786749482401,0.2038153360734006,0.6856042524436765,0.2475152732947574,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2038153360734006,0.0,"ron,spa,nld,pol,por,swe,deu,ces,ceb,hun,hrv,ita,fin,fra,eus",10,0.3125,1.0,0.0,0.1979376766866742,0.0288381605622143,"ron,spa,nld,pol,por,deu,ces,ceb,hun,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nop,68.56042524436765,0.1397366611251605,13.973666112516051,20.38153360734006,6.40786749482401
Script,taxi1500_mt5::not,not,lrl,ron,mrl,fra,hrl,0.081060606060606,0.269264263302811,0.698955200863598,0.3171289439089079,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.269264263302811,0.0,"ron,spa,ita,por,nld,pol,swe,deu,ces,ceb,hrv,hun,fin,fra,eus",10,0.3125,0.0,0.0,0.14791677557635,0.4506631746745955,"ron,spa,ita,por,nld,pol,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::not,69.8955200863598,0.188203657242205,18.8203657242205,26.9264263302811,8.1060606060606
Script,taxi1500_mt5::nou,nou,lrl,ron,mrl,fra,hrl,0.0884809634809634,0.2183597649792965,0.5947927334994493,0.2552501255852185,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2183597649792965,0.0,"ron,por,spa,ita,pol,nld,swe,deu,ces,ceb,hrv,hun,fin,fra,eus",10,0.3125,1.0,0.0,0.2148525542622072,0.0160616161013995,"ron,por,spa,ita,pol,nld,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nou,59.479273349944926,0.12987880149833309,12.987880149833309,21.83597649792965,8.848096348096341
Script,taxi1500_mt5::npi,npi,lrl,por,mrl,urd,mrl,0.1174420002404135,0.6266936166936168,0.8126006119863998,0.0850833751950728,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,0.0,0.0,0.594648854264565,0.0511330601995233,"por,ron,spa,ita,nld,pol,swe,deu,ces,ceb,hrv,hun,fin,eus,fra",10,0.3125,0.0,0.0,0.594648854264565,0.0511330601995233,"por,ron,spa,ita,nld,pol,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::npi,81.26006119863997,0.5092516164532033,50.92516164532033,62.66936166936168,11.74420002404135
Script,taxi1500_mt5::npl,npl,lrl,ron,mrl,fra,hrl,0.1488522600869653,0.247242353983927,0.3979499964773751,0.3016592393279855,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.247242353983927,0.0,"ron,spa,nld,por,pol,swe,deu,ceb,ces,hrv,ita,hun,fin,eus,fra",10,0.3125,0.0,0.0,0.2235415393348621,0.0958606576388027,"ron,spa,nld,por,pol,deu,ceb,ces,hrv,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::npl,39.79499964773751,0.09839009389696168,9.839009389696168,24.7242353983927,14.885226008696531
Script,taxi1500_mt5::nsn,nsn,lrl,ron,mrl,swe,mrl,0.126863711001642,0.2669738488561551,0.524808472645589,0.1933713072615292,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.2669738488561551,0.0,"ron,spa,por,nld,pol,swe,deu,ces,ceb,hrv,ita,hun,fin,fra,eus",10,0.3125,0.0,0.0,0.2008309968693147,0.2477503031485231,"ron,spa,por,nld,pol,deu,ces,ceb,hrv,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nsn,52.4808472645589,0.1401101378545131,14.01101378545131,26.69738488561551,12.686371100164202
Script,taxi1500_mt5::ntj,ntj,lrl,por,mrl,eus,mrl,0.0691358024691358,0.1857519127053807,0.6278057035203108,0.232045568713835,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.1857519127053807,0.0,"por,ron,spa,nld,pol,swe,eus,deu,ces,ceb,hrv,ita,hun,fin,fra",10,0.3125,1.0,1.0,0.1857519127053807,0.0,"por,ron,spa,nld,pol,eus,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ntj,62.780570352031084,0.1166161102362449,11.66161102362449,18.57519127053807,6.91358024691358
Script,taxi1500_mt5::ntp,ntp,lrl,por,mrl,ben,mrl,0.119047619047619,0.2199663710010709,0.4587917302729906,0.2861895347470632,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,0.0,0.0,0.2052429667519181,0.0669347963606723,"por,ron,spa,nld,pol,swe,eus,deu,ces,ceb,hrv,ita,hun,fin,fra",10,0.3125,0.0,0.0,0.2052429667519181,0.0669347963606723,"por,ron,spa,nld,pol,eus,deu,ces,ceb,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ntp,45.87917302729906,0.10091875195345189,10.091875195345189,21.99663710010709,11.9047619047619
Script,taxi1500_mt5::ntu,ntu,lrl,ron,mrl,fra,hrl,0.1055664809352125,0.218777443315859,0.5174709086310999,0.2552501255852185,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.218777443315859,0.0,"ron,por,spa,nld,pol,swe,deu,ces,ceb,hrv,hun,ita,fin,eus,fra",10,0.3125,0.0,0.0,0.1276803118908382,0.4163917908735212,"ron,por,spa,nld,pol,deu,ces,ceb,hrv,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::ntu,51.74709086310999,0.1132109623806465,11.32109623806465,21.877744331585898,10.55664809352125
Script,taxi1500_mt5::nuy,nuy,lrl,ron,mrl,hun,mrl,0.1183698456425729,0.1577851570735821,0.2498036707763843,0.3093940916184468,0.0,0.0,taxi1500_mt5,0.1,0.05,15.0,15,15,0.46875,1.0,1.0,0.1577851570735821,0.0,"ron,spa,ita,pol,por,nld,swe,deu,ces,ceb,hun,hrv,fin,eus,fra",10,0.3125,1.0,1.0,0.1577851570735821,0.0,"ron,spa,ita,pol,por,nld,deu,ces,ceb,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_script,Individual,Individual,taxi1500_mt5::nuy,24.98036707763843,0.039415311431009195,3.9415311431009195,15.77851570735821,11.836984564257289
