method,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,dataset,cnotc_alpha,cnotc_epsilon,cnotc_threshold,cnotc_trial_complexity,cnotc_set_size,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance,cnotc_best_in_set_performance_loss,cnotc_sources,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance,budget_10_at_5_best_in_set_performance_loss,budget_10_at_5_sources,dataset_model,task,model,model_name,metric,metric_name,method_id,method_type,method_group,target_id,performance_loss_pct,raw_oracle_gap,raw_oracle_gap_points,actual_best_performance_points,predicted_performance_points
Typological,taxi1500_mt5::sue,sue,lrl,ceb,mrl,ben,mrl,0.1491749174917492,0.2078359858532272,0.282246927165463,0.2032688912151417,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2078359858532272,0.0,"rus,por,ron,spa,jpn,nld,urd,tha,ukr,zlm,vie,tam,tgl,dan,deu,ceb,ben,arz,ces,cmn,hrv,hun,ita,ind,fin,fra,eus,heb",10.0,0.3125,1.0,1.0,0.2078359858532272,0.0,"ron,spa,urd,tha,ukr,zlm,ceb,ben,ind,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::sue,28.2246927165463,0.058661068361478025,5.866106836147803,20.78359858532272,14.91749174917492
Typological,taxi1500_mt5::sus,sus,lrl,ind,mrl,swe,mrl,0.0487179487179487,0.1759231092058875,0.7230724892377113,0.1016344456075708,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1759231092058875,0.0,"rus,ron,por,spa,nld,jpn,ita,urd,ukr,zlm,vie,swe,tha,tgl,dan,deu,ben,arz,ces,ceb,hun,hin,hrv,ind,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.1580778244312078,0.101437979667554,"ron,ita,urd,zlm,tha,dan,deu,ben,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::sus,72.30724892377113,0.12720516048793878,12.720516048793879,17.59231092058875,4.87179487179487
Typological,taxi1500_mt5::suz,suz,lrl,ben,mrl,spa,hrl,0.1349330408153937,0.1779109382857709,0.2415697308129734,0.1016344456075708,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1779109382857709,0.0,"por,ron,rus,spa,jpn,nld,urd,ukr,zlm,vie,tha,tam,tgl,dan,cmn,deu,ben,arz,ces,ceb,hrv,ita,hun,ind,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.1405458089668616,0.2100215404344124,"ron,jpn,urd,zlm,tam,ben,ces,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::suz,24.156973081297338,0.0429778974703772,4.2977897470377195,17.79109382857709,13.493304081539371
Typological,taxi1500_mt5::swe,swe,mrl,dan,mrl,fra,hrl,0.5014249639249639,0.6292800228512797,0.2031767325887799,0.2885588807470037,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.9032258064516128,1.0,1.0,0.6292800228512797,0.0,"ron,rus,spa,nld,ita,pol,por,urd,ukr,zlm,vie,tha,tgl,dan,cmn,deu,ben,arz,ces,ceb,hrv,hun,hin,ind,fin,eus,fra,heb",10.0,0.3225806451612903,1.0,1.0,0.6292800228512797,0.0,"ron,nld,ita,por,ukr,dan,deu,hrv,fin,fra",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::swe,20.317673258877992,0.12785505892631577,12.785505892631576,62.928002285127974,50.1424963924964
Typological,taxi1500_mt5::swh,swh,lrl,ind,mrl,pol,mrl,0.570281904721264,0.6001532703826683,0.0497728949179227,0.542644994765931,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.6001532703826683,0.0,"ron,por,spa,rus,jpn,nld,pol,urd,ukr,zlm,vie,tam,swe,tha,tgl,dan,ben,arz,ces,ceb,hrv,ind,ita,hun,fin,eus,fra,heb",10.0,0.3125,1.0,0.0,0.5987097287033876,0.0024052883663539,"ron,spa,ukr,zlm,tha,tgl,ces,hrv,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::swh,4.97728949179227,0.029871365661404248,2.9871365661404248,60.01532703826683,57.028190472126404
Typological,taxi1500_mt5::swp,swp,lrl,zlm,lrl,nld,mrl,0.1772920133293153,0.2625,0.3246018539835608,0.4065377824302835,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2625,0.0,"rus,ron,spa,nld,ita,jpn,por,urd,ukr,zlm,vie,tam,swe,tha,tgl,cmn,dan,eus,deu,ben,arz,ceb,ces,hrv,ind,fra,fin,heb",10.0,0.3125,0.0,0.0,0.2068977954874482,0.2118179219525783,"ron,spa,urd,zlm,vie,tha,ceb,hrv,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::swp,32.46018539835608,0.08520798667068472,8.52079866706847,26.25,17.72920133293153
Typological,taxi1500_mt5::sxb,sxb,lrl,zlm,lrl,fra,hrl,0.2087054335506347,0.2705228981544771,0.2285110244846729,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2705228981544771,0.0,"rus,ron,spa,jpn,por,nld,pol,urd,ukr,zlm,vie,tam,swe,tha,tgl,dan,eus,deu,ben,arz,ces,ceb,hrv,ind,ita,fra,fin,heb",10.0,0.3125,0.0,0.0,0.2377517298269574,0.1211400903623557,"ron,spa,ukr,zlm,tha,arz,ces,ceb,hrv,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::sxb,22.85110244846729,0.06181746460384241,6.181746460384241,27.05228981544771,20.87054335506347
Typological,taxi1500_mt5::tac,tac,lrl,ita,mrl,fra,hrl,0.1361533265788585,0.2127234993614304,0.3599516415084655,0.3835398398956891,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2127234993614304,0.0,"rus,por,ron,spa,jpn,nld,pol,urd,tha,ukr,zlm,swe,tam,tgl,dan,deu,ben,arz,ces,ceb,hrv,ita,hun,ind,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.1966140507239578,0.075729520649252,"rus,por,ron,spa,ukr,dan,ceb,hrv,ita,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tac,35.99516415084655,0.07657017278257189,7.657017278257189,21.27234993614304,13.615332657885851
Typological,taxi1500_mt5::taj,taj,lrl,zlm,lrl,nld,mrl,0.0594942528735632,0.1867407786012437,0.6814072784787727,0.0961862935823345,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1867407786012437,0.0,"ron,rus,spa,jpn,por,nld,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,deu,ben,arz,ces,ceb,hrv,ind,ita,hun,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.1416866165070679,0.2412657933186733,"ron,spa,urd,ukr,zlm,tha,ben,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::taj,68.14072784787727,0.1272465257276805,12.72465257276805,18.67407786012437,5.94942528735632
Typological,taxi1500_mt5::tam,tam,mrl,hin,mrl,ron,mrl,0.5309675704412546,0.6167877966658454,0.1391406034433674,0.1016344456075708,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.9032258064516128,1.0,1.0,0.6167877966658454,0.0,"ron,spa,rus,nld,jpn,por,pol,urd,ukr,zlm,tha,tgl,dan,cmn,deu,ben,arz,ces,ceb,hrv,hin,ind,ita,hun,fin,eus,fra,heb",10.0,0.3225806451612903,1.0,0.0,0.6047906237660335,0.0194510542599329,"spa,jpn,urd,ukr,ben,ces,hrv,hin,hun,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tam,13.91406034433674,0.08582022622459073,8.582022622459073,61.67877966658454,53.09675704412547
Typological,taxi1500_mt5::tar,tar,lrl,zlm,lrl,hun,mrl,0.0490956072351421,0.1887545287084429,0.7398970632859518,0.2994551847974763,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1887545287084429,0.0,"rus,ron,spa,jpn,ita,por,nld,pol,urd,ukr,zlm,tha,tgl,tam,dan,deu,ben,arz,ces,cmn,ceb,hrv,ind,hun,fin,eus,fra,heb",10.0,0.3125,1.0,1.0,0.1887545287084429,0.0,"rus,ron,spa,ita,ukr,zlm,ceb,hrv,hun,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tar,73.98970632859519,0.13965892147330078,13.965892147330077,18.87545287084429,4.90956072351421
Typological,taxi1500_mt5::tav,tav,lrl,zlm,lrl,swe,mrl,0.0927419354838709,0.260378037854818,0.6438181336339047,0.0641241957215563,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,0.0,0.0,0.2435947204968943,0.0644574999343138,"ron,rus,spa,jpn,nld,por,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,deu,ben,arz,ces,ceb,hun,hrv,ita,ind,fin,eus,fra,heb",10.0,0.3125,0.0,0.0,0.2408083539929382,0.075158734673281,"ron,spa,urd,ukr,zlm,tha,ben,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tav,64.38181336339048,0.16763610237094712,16.76361023709471,26.0378037854818,9.27419354838709
Typological,taxi1500_mt5::tbc,tbc,lrl,ceb,mrl,swe,mrl,0.149921660791226,0.2439683834001978,0.3854873377371223,0.0508172228037854,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,0.0,0.0,0.2073265441609359,0.1501909334668001,"rus,ron,spa,jpn,nld,ita,por,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,deu,ben,arz,ceb,ces,hun,hrv,ind,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.2073265441609359,0.1501909334668001,"ron,spa,ita,urd,zlm,vie,tha,tgl,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tbc,38.54873377371223,0.09404672260897179,9.40467226089718,24.39683834001978,14.992166079122601
Typological,taxi1500_mt5::tbf,tbf,lrl,zlm,lrl,fra,hrl,0.0723856209150326,0.2167660051062408,0.6660656227919357,0.0961862935823345,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2167660051062408,0.0,"rus,por,ron,spa,jpn,nld,ita,urd,tha,ukr,zlm,vie,swe,tgl,dan,cmn,eus,deu,ben,arz,ces,ceb,hrv,hun,ind,fra,fin,heb",10.0,0.3125,0.0,0.0,0.1702038172626407,0.2148039210335549,"ron,spa,tha,zlm,vie,tgl,dan,ceb,hrv,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tbf,66.60656227919357,0.1443803841912082,14.438038419120819,21.67660051062408,7.23856209150326
Typological,taxi1500_mt5::tbg,tbg,lrl,ceb,mrl,zlm,lrl,0.0695443645083932,0.1482196482196482,0.5308019864860649,0.3206209786077819,0.0,1.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1482196482196482,0.0,"ron,rus,spa,jpn,ita,por,nld,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,eus,deu,ben,arz,ces,ceb,hrv,hun,ind,fin,heb,fra",10.0,0.3125,1.0,1.0,0.1482196482196482,0.0,"ron,spa,urd,ukr,zlm,ben,ceb,hrv,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tbg,53.08019864860649,0.078675283711255,7.8675283711255,14.82196482196482,6.95443645083932
Typological,taxi1500_mt5::tbk,tbk,lrl,zlm,lrl,fra,hrl,0.1734825102880658,0.3502272145417306,0.5046572536772558,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,0.0,0.0,0.296649142748887,0.1529808923128663,"ron,rus,por,spa,jpn,nld,urd,tha,ukr,zlm,vie,swe,tam,tgl,dan,deu,ben,arz,ces,cmn,ceb,hrv,ind,ita,hun,fin,eus,heb",10.0,0.3125,0.0,0.0,0.296649142748887,0.1529808923128663,"ron,spa,urd,tha,zlm,vie,ceb,hrv,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tbk,50.465725367725575,0.1767447042536648,17.674470425366483,35.02272145417306,17.34825102880658
Typological,taxi1500_mt5::tbo,tbo,lrl,ceb,mrl,nld,mrl,0.133153396311291,0.2484680521762899,0.4641025470074612,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2484680521762899,0.0,"ron,rus,spa,por,nld,urd,ukr,vie,zlm,tam,swe,tha,tgl,dan,deu,cmn,eus,ben,ceb,arz,ces,hrv,ind,ita,hun,fin,fra,heb",10.0,0.3125,0.0,0.0,0.2176722834727761,0.1239425690094917,"ron,spa,ukr,zlm,tha,tgl,eus,ceb,ind,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tbo,46.410254700746115,0.1153146558649989,11.53146558649989,24.84680521762899,13.3153396311291
Typological,taxi1500_mt5::tbz,tbz,lrl,ceb,mrl,deu,hrl,0.1642188165176671,0.2069380810760121,0.2064350086567849,0.47066197815184,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2069380810760121,0.0,"ron,spa,rus,nld,ita,jpn,por,ukr,urd,zlm,vie,tam,swe,tgl,tha,dan,eus,deu,ben,arz,ces,ceb,hrv,ind,hun,fin,fra,heb",10.0,0.3125,0.0,0.0,0.1642188165176671,0.2064350086567849,"ron,ukr,urd,zlm,vie,tha,ben,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tbz,20.64350086567849,0.042719264558345016,4.271926455834501,20.69380810760121,16.42188165176671
Typological,taxi1500_mt5::tca,tca,lrl,ind,mrl,ukr,mrl,0.0487179487179487,0.1974306833032147,0.7532402365080837,0.0641241957215563,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1974306833032147,0.0,"rus,ron,spa,nld,ita,jpn,pol,por,urd,ukr,zlm,vie,swe,tha,tgl,dan,deu,ben,ceb,arz,ces,hrv,ind,hun,fin,eus,heb,fra",10.0,0.3125,1.0,1.0,0.1974306833032147,0.0,"ron,ita,por,ukr,zlm,tgl,dan,ceb,hrv,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tca,75.32402365080837,0.14871273458526602,14.871273458526602,19.74306833032147,4.87179487179487
Typological,taxi1500_mt5::tcs,tcs,lrl,ceb,mrl,spa,hrl,0.1386080586080586,0.2848881442631443,0.5134649812593476,0.3714382014115673,0.0,1.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2848881442631443,0.0,"por,ron,rus,spa,nld,pol,urd,ukr,zlm,vie,swe,tha,tgl,dan,cmn,eus,eng,deu,ben,arz,ceb,hrv,hun,ind,ita,fra,fin,heb",10.0,0.3125,1.0,1.0,0.2848881442631443,0.0,"ron,spa,nld,ukr,zlm,vie,tgl,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tcs,51.34649812593476,0.14628008565508568,14.62800856550857,28.48881442631443,13.860805860805861
Typological,taxi1500_mt5::tcz,tcz,lrl,eus,mrl,nld,mrl,0.0925499231950844,0.1863945578231292,0.5034730397927952,0.177860279813249,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1863945578231292,0.0,"rus,ron,spa,nld,jpn,por,pol,urd,ukr,zlm,vie,tha,tam,tgl,dan,deu,ben,ces,ceb,hrv,hin,ita,hun,ind,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.1510540184453228,0.1896007039612242,"ron,jpn,zlm,dan,deu,ben,ceb,ita,ind,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tcz,50.34730397927952,0.09384463462804479,9.38446346280448,18.63945578231292,9.25499231950844
Typological,taxi1500_mt5::tdt,tdt,lrl,zlm,lrl,fra,hrl,0.1896227496846692,0.3756347743275848,0.4951938354905811,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.3756347743275848,0.0,"rus,por,ron,spa,jpn,nld,pol,urd,ukr,zlm,vie,swe,tha,tgl,dan,cmn,deu,ben,arz,ces,ceb,hrv,ind,ita,hun,fin,fra,heb",10.0,0.3125,0.0,0.0,0.3378796182504622,0.1005102792857962,"ron,spa,nld,ukr,zlm,vie,tha,tgl,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tdt,49.51938354905811,0.1860120246429156,18.60120246429156,37.56347743275848,18.962274968466918
Typological,taxi1500_mt5::tdx,tdx,lrl,zlm,lrl,fra,hrl,0.1855379778173895,0.2572492425819283,0.2787618110933807,0.3557205596264981,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2572492425819283,0.0,"ron,rus,por,spa,nld,ita,jpn,urd,ukr,zlm,vie,swe,tam,tha,tgl,deu,cmn,dan,ben,arz,ces,ceb,hrv,ind,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.1858258345828514,0.2776428310622919,"ron,spa,urd,zlm,vie,tha,ceb,hrv,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tdx,27.87618110933807,0.07171126476453876,7.1711264764538765,25.72492425819283,18.55379778173895
Typological,taxi1500_mt5::tee,tee,lrl,ron,mrl,swe,mrl,0.1049637059124725,0.2518702396212722,0.5832627702649488,0.1282483914431127,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2518702396212722,0.0,"rus,ron,spa,nld,por,ukr,zlm,urd,vie,swe,tgl,tha,dan,cmn,deu,ben,arz,ces,ceb,hrv,ind,ita,hun,fin,eus,heb,hin,fra",10.0,0.3125,0.0,0.0,0.1981138269615304,0.2134289971716122,"ron,spa,ukr,zlm,urd,vie,arz,ceb,ind,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tee,58.32627702649488,0.1469065337087997,14.69065337087997,25.18702396212722,10.496370591247251
Typological,taxi1500_mt5::tel,tel,lrl,tam,mrl,cmn,hrl,0.6317958479444646,0.6783238591578608,0.0685926207448469,0.457355005234069,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.6783238591578608,0.0,"ron,rus,spa,ita,jpn,pol,por,nld,urd,tha,ukr,tam,swe,tgl,dan,deu,cmn,eus,ben,arz,ces,hin,hrv,hun,ind,fin,heb,fra",10.0,0.3125,0.0,0.0,0.6395810093416177,0.0571155640380132,"jpn,urd,ukr,tam,eus,ben,ces,hin,hun,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tel,6.85926207448469,0.046528011213396114,4.652801121339611,67.83238591578608,63.17958479444646
Typological,taxi1500_mt5::ter,ter,lrl,zlm,lrl,fra,hrl,0.0519125683060109,0.1888190076869322,0.7250670420210895,0.2244346850254473,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1888190076869322,0.0,"ron,rus,spa,jpn,nld,por,urd,ukr,zlm,vie,tha,tam,tgl,dan,cmn,deu,ben,arz,ces,ceb,hrv,ita,ind,hun,fra,eus,fin,heb",10.0,0.3125,0.0,0.0,0.1606060606060606,0.1494179395733798,"ron,spa,urd,ukr,zlm,vie,tha,ben,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::ter,72.50670420210895,0.13690643938092129,13.690643938092128,18.881900768693217,5.19125683060109
Typological,taxi1500_mt5::tet,tet,lrl,ind,mrl,fra,hrl,0.0476190476190476,0.3106578865723504,0.8467154716577349,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.3106578865723504,0.0,"rus,ron,por,spa,jpn,nld,urd,ukr,zlm,vie,swe,tha,tgl,dan,cmn,eus,deu,ben,arz,ces,ceb,hrv,hun,ita,ind,fin,fra,heb",10.0,0.3125,0.0,0.0,0.2563760811604998,0.1747317797425646,"ron,spa,ukr,zlm,vie,tha,tgl,ceb,ita,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tet,84.67154716577349,0.26303883895330277,26.303883895330276,31.06578865723504,4.76190476190476
Typological,taxi1500_mt5::tfr,tfr,lrl,ben,mrl,spa,hrl,0.1433029381965552,0.202082843943309,0.2908703410926042,0.3557205596264981,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.202082843943309,0.0,"rus,ron,por,spa,jpn,nld,pol,urd,tha,ukr,zlm,vie,tam,tgl,dan,deu,ben,ces,ceb,hrv,hun,ita,ind,eus,fin,hin,fra,heb",10.0,0.3125,0.0,0.0,0.1631016042780748,0.1928973232194304,"ron,jpn,urd,tha,zlm,deu,ben,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tfr,29.08703410926042,0.05877990574675379,5.877990574675379,20.2082843943309,14.330293819655521
Typological,taxi1500_mt5::tgj,tgj,lrl,zlm,lrl,fra,hrl,0.0691891891891891,0.2032051560733849,0.6595106614115523,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2032051560733849,0.0,"ron,spa,rus,jpn,por,nld,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,deu,ben,arz,ces,ceb,hrv,ita,ind,hun,fin,eus,heb,fra",10.0,0.3125,0.0,0.0,0.1701120550082263,0.162855616976606,"jpn,urd,ukr,zlm,tam,ben,ces,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tgj,65.95106614115524,0.13401596688419581,13.40159668841958,20.32051560733849,6.9189189189189095
Typological,taxi1500_mt5::tgk,tgk,lrl,ceb,mrl,urd,mrl,0.1564270152505446,0.6572468352249193,0.7619965485310963,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.6572468352249193,0.0,"ron,rus,spa,nld,ita,jpn,por,urd,ukr,zlm,vie,tam,tha,tgl,cmn,dan,eus,deu,ben,arz,ces,ceb,hrv,hun,ind,fin,heb,fra",10.0,0.3125,1.0,1.0,0.6572468352249193,0.0,"ron,spa,urd,ukr,zlm,tha,ben,ces,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tgk,76.19965485310964,0.5008198199743747,50.081981997437474,65.72468352249193,15.64270152505446
Typological,taxi1500_mt5::tgl,tgl,mrl,ceb,mrl,fra,hrl,0.163787969029184,0.6218644015135243,0.7366178725932072,0.4343570626994746,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.9032258064516128,1.0,1.0,0.6218644015135243,0.0,"rus,ron,por,spa,jpn,pol,nld,ukr,zlm,vie,urd,swe,tha,dan,deu,ben,arz,ces,ceb,hrv,hin,ind,ita,hun,fin,eus,heb,fra",10.0,0.3225806451612903,1.0,0.0,0.5974543350134957,0.0392530372226135,"ron,spa,ukr,zlm,tha,ceb,hrv,ind,fin,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tgl,73.66178725932072,0.45807643248434027,45.807643248434026,62.18644015135243,16.3787969029184
Typological,taxi1500_mt5::tgo,tgo,lrl,zlm,lrl,deu,hrl,0.1261779585751895,0.1589733115468409,0.2062947085428761,0.2994551847974763,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.1589733115468409,0.0,"rus,ron,spa,nld,ita,por,pol,urd,tha,ukr,zlm,vie,swe,tgl,dan,eus,deu,ben,arz,ces,cmn,ceb,hrv,hun,ind,fin,fra,heb",10.0,0.3125,1.0,0.0,0.1544971963009006,0.0281563943179319,"ron,spa,tha,ukr,zlm,vie,tgl,ceb,ind,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tgo,20.62947085428761,0.0327953529716514,3.2795352971651397,15.89733115468409,12.617795857518951
Typological,taxi1500_mt5::tgp,tgp,lrl,ceb,mrl,fra,hrl,0.1090425531914893,0.2903481180655094,0.6244420183674594,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28.0,28.0,0.875,1.0,1.0,0.2903481180655094,0.0,"por,ron,spa,rus,nld,ita,pol,urd,ukr,zlm,vie,swe,tha,tgl,dan,eus,deu,ben,arz,cmn,ces,ceb,hrv,hun,ind,fin,heb,fra",10.0,0.3125,0.0,0.0,0.2007888407888408,0.3084548226913664,"ron,spa,zlm,vie,tha,tgl,ceb,ind,fin,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,single_new_typ,Individual,Individual,taxi1500_mt5::tgp,62.44420183674594,0.1813055648740201,18.13055648740201,29.03481180655094,10.90425531914893
