method,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,dataset,cnotc_alpha,cnotc_epsilon,cnotc_threshold,cnotc_trial_complexity,cnotc_set_size,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance,cnotc_best_in_set_performance_loss,cnotc_sources,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance,budget_10_at_5_best_in_set_performance_loss,budget_10_at_5_sources
random,ud_pos_xlm-r::aii,aii,lrl,lit,mrl,wol,lrl,0.0294190483694856,0.1252114464296037,0.765045056116131,0.05081722280378544,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.1252114464296037,0.0,"por,ron,rus,pol,lit,nld,mar,urd,vie,tur,uig,wol,tha,slk,tam,tel,eng,spa,deu,fra,fin,bel,ces,dan,jpn,ita,ind,kor,hat,hrv,heb",10,0.2631578947368421,1.0,1.0,0.1252114464296037,0.0,"rus,lit,mar,tur,wol,tel,fra,fin,bel,ind"
random,ud_pos_xlm-r::amh,amh,lrl,lit,mrl,ron,mrl,0.3303086390324615,0.4175347972343049,0.20890751807901503,0.09618629358233458,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.4175347972343049,0.0,"ron,rus,pol,por,lit,nld,mar,vie,tur,ukr,uig,wol,slk,tam,tel,swe,eng,spa,deu,fra,fin,bel,ces,dan,isl,jpn,ind,kor,hrv,hin,heb",10,0.2631578947368421,0.0,0.0,0.3448724927215958,0.17402694336858765,"pol,lit,mar,ukr,wol,swe,fra,fin,bel,ind"
random,ud_pos_xlm-r::apu,apu,lrl,lat,lrl,isl,lrl,0.1424849412081359,0.2254839931690705,0.36809287787759265,0.22443468502544733,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.2254839931690705,0.0,"ron,rus,pol,por,lat,nld,mar,vie,tha,uig,ukr,tur,wol,slk,tam,tel,spa,eng,deu,fra,fin,bel,dan,ces,jpn,isl,ind,kor,hrv,hat,heb",10,0.2631578947368421,0.0,0.0,0.2086511054998603,0.07465225106506214,"pol,lat,mar,uig,tur,tel,fra,fin,bel,ind"
random,ud_pos_xlm-r::azz,azz,lrl,lit,mrl,ron,mrl,0.2440533723819792,0.30841107786734,0.20867507720667433,0.28855888074700375,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.30841107786734,0.0,"ron,rus,pol,por,lit,nld,mar,vie,tur,tha,uig,ukr,wol,slk,swe,tam,spa,eng,deu,fra,fin,bel,dan,cop,isl,jpn,ind,kor,hat,hrv,heb",10,0.2631578947368421,1.0,0.0,0.2938778233988488,0.04712299755569261,"pol,lit,mar,tha,ukr,tam,fra,fin,bel,ind"
random,ud_pos_xlm-r::bel,bel,mrl,lit,mrl,rus,mrl,0.681477262751558,0.8032533477680454,0.15160358230047807,0.05081722280378544,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8378378378378378,1.0,1.0,0.8032533477680454,0.0,"ron,rus,pol,por,lit,nld,mar,ukr,vie,tur,tha,uig,wol,slk,tam,tel,eng,spa,deu,dan,fra,fin,ces,cop,jpn,ind,kor,hrv,hun,hat,hin",10,0.2702702702702703,0.0,0.0,0.6866694732904932,0.1451396060800707,"pol,lit,mar,tur,uig,tel,dan,fra,fin,kor"
random,ud_pos_xlm-r::ben,ben,mrl,lit,mrl,swe,mrl,0.5214864362690449,0.676855571193874,0.22954547696309968,0.0,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.676855571193874,0.0,"ron,rus,pol,por,lit,nld,mar,ukr,vie,tur,uig,wol,slk,tam,swe,tha,eng,spa,deu,fra,fin,bel,dan,ces,ita,jpn,ind,kor,hrv,hat,heb",10,0.2631578947368421,1.0,0.0,0.6597430061551849,0.02528244690149336,"pol,lit,mar,tur,wol,tha,fra,fin,bel,ind"
random,ud_pos_xlm-r::bre,bre,lrl,lat,lrl,fra,hrl,0.4416472729456011,0.5409553583540847,0.18357907704369403,0.19237258716466915,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.5409553583540847,0.0,"ron,rus,pol,por,lat,nld,mar,urd,vie,tur,tha,uig,wol,slk,tam,tel,eng,spa,deu,dan,fra,fin,bel,ces,isl,jpn,ind,kor,hrv,hun,heb",10,0.2631578947368421,1.0,1.0,0.5409553583540847,0.0,"pol,lat,mar,tur,uig,tel,dan,fra,fin,ind"
random,ud_pos_xlm-r::ceb,ceb,mrl,lat,lrl,rus,mrl,0.3140378888192869,0.3892578663724145,0.1932394539746113,0.03206209786077819,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.3892578663724145,0.0,"ron,rus,pol,por,lat,nld,mar,ukr,vie,tha,tur,uig,wol,slk,tam,tel,eng,spa,deu,fra,fin,bel,dan,cop,isl,jpn,hun,ind,kor,hrv,hin",10,0.2631578947368421,0.0,0.0,0.3427812735764202,0.11939795392992464,"pol,lat,mar,tha,uig,tel,fra,fin,bel,hun"
random,ud_pos_xlm-r::ces,ces,mrl,lat,lrl,hrv,mrl,0.6536938826846861,0.8124209365787036,0.19537538577286626,0.0,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8378378378378378,1.0,1.0,0.8124209365787036,0.0,"ron,rus,pol,por,lat,nld,mar,tur,ukr,uig,vie,wol,slk,tam,tel,swe,spa,eng,deu,dan,fra,fin,bel,cop,ita,ind,kor,hrv,hun,hat,hin",10,0.2702702702702703,0.0,0.0,0.7208749675196335,0.1126829269622122,"pol,lat,mar,uig,wol,swe,dan,fra,fin,kor"
random,ud_pos_xlm-r::ckb,ckb,lrl,lit,mrl,ron,mrl,0.1119035773919805,0.2635987972722667,0.5754776632140807,0.16031048930389097,0.0,0.0,ud_pos_xlm-r,0.1,0.05,31.0,31,31,0.8157894736842105,1.0,1.0,0.2635987972722667,0.0,"ron,por,rus,pol,lit,nld,mar,urd,vie,tur,uig,wol,slk,tam,swe,tel,eng,spa,deu,fra,fin,bel,ces,dan,jpn,ita,ind,kor,hin,hrv,heb",10,0.2631578947368421,0.0,0.0,0.199981969799414,0.24133959688421483,"rus,lit,mar,tur,wol,tel,fra,fin,bel,ind"
