method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,,,,,,,,16.81220019402694,,,16.81220019402694
single_new_gen,,,,,,,,,11.030263232277596,,,11.030263232277596
single_new_typ,,,,,,,,,10.121017069442084,,,10.121017069442084
single_new_geo,,,,,,,,,5.311197031769667,,,5.311197031769667
single_script,,,,,,,,,14.021259848580936,,,14.021259848580936
single_distals_asjp,,,,,,,,,5.782376499773103,,,5.782376499773103
single_distals_wiki_size,,,,,,,,,14.901906076480726,,,14.901906076480726
composite_equal,,,,,,,,,8.265378262444264,,,8.265378262444264
rrf_equal,,,,,,,,,6.6126321222472795,,,6.6126321222472795
lightgbm_lambdarank,,,,,,,,,7.155161980779499,,,7.155161980779499
mlp_listnet,,,,,,,,,7.207494491871974,,,7.207494491871974
nnrank,,,,,,,,,12.76369072507491,,,12.76369072507491
