task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
wln,nld,0.5300546218487395,21.91553,0.1563279030508847,0.0179630535261611,0.0,0.473567260018267,0.9942054434513
rus,nld,0.7222422338849661,19.760813,0.0909689715367798,0.2223575675880522,0.3498,0.4687105913586846,0.0608285064326814
snd,nld,0.6516500721500721,19.87439,0.0999186420563883,0.2960445589810472,0.615,0.460087995415482,0.9911918735110798
bos,nld,0.8093810747474061,25.545197,0.0898920774105735,0.0755059718009987,0.0,0.4355812887767182,0.9564004110944524
deu,nld,0.8193451293915921,19.192282,0.0410159652546495,0.0316297622546503,0.0,0.2841085516720572,0.2799646055402162
tgk,nld,0.8092655122655122,20.878822,0.1036151257374868,0.2587550819678935,0.3776,0.437603995370623,0.9472636639293748
fra,nld,0.8332620765277036,21.280947,0.0564822516420434,0.1204522012700218,0.0,0.4596342349524285,0.189139874037892
ori,nld,0.4602600732600732,20.504385,0.0945425627037399,0.3556033226222994,0.658,0.4509938990549453,0.9909966127492078
pms,nld,0.7343553956363554,21.643463,0.1563279030508847,0.0458052812316066,0.0,0.4094547279935722,0.9679021347599658
bod,nld,0.3535238095238096,20.919445,0.1274479040746226,0.3711713136502135,0.4681,0.466153354871533,0.9967338199832322
jpn,nld,0.5470774681759589,18.094847,0.1147879659342359,0.4534084368194973,0.3455,0.5045118280320255,0.3296343025367513
heb,nld,0.7249243632872115,23.526102,0.0890109586758854,0.1722235904897544,0.5829,0.4908937671473109,0.8258460616951183
tuk,nld,0.6704047619047618,21.34154,0.1079661736158569,0.2310394257492141,0.3776,0.4926739360364608,0.9968303124809405
sah,nld,0.733492007992008,25.792185,0.1071335317267607,0.3355585750510558,0.3498,0.4991739447335738,0.9919478831275584
che,nld,0.6464082029082029,22.376764,0.133076509036684,0.2555641879991918,0.3776,0.5005694810536392,0.7258211192947672
pdc,nld,0.5938095238095239,19.473175,0.1563279030508847,0.3698172658021951,0.0,0.2723505538491967,0.9990719424394942
fao,nld,0.7918369408369409,22.410376,0.0709690573126496,0.0623864155787863,0.1864,0.3178111343827458,0.9935504778654404
lmo,nld,0.7240868703020404,20.984837,0.0790407004830822,0.0628804171054868,0.0,0.4394787939269962,0.9641307345901026
crh,nld,0.6153268398268398,24.19796,0.1011493594953174,0.1511597895011277,0.0,0.4695882137852882,0.9865301935038702
aze,nld,0.7962770184493868,20.449997,0.0997763454546214,0.2217697386695909,0.658,0.5004236864252747,1.0
mar,nld,0.7608357185298362,21.424208,0.1202691997104087,0.355181101612696,0.6019,0.4277306999693562,0.9542821276777806
wuu,nld,0.5486666666666666,21.242105,0.1027235784160413,0.3780198138808847,0.3455,0.5121787045263462,0.97878712571607
yue,nld,0.5424402367824813,20.718838,0.1332478865810281,0.385100384093982,0.3455,0.4955246267667027,0.9334474857787354
amh,nld,0.5340757575757575,22.684826,0.1126003683177474,0.2879504764111347,0.572,0.4964774627800369,0.9929697022660262
lij,nld,0.5651189366189365,20.947634,0.1563279030508847,0.0647953013566839,0.0,0.454376389427083,0.9947944118099534
lit,nld,0.8356302096630579,20.595507,0.0988915026487022,0.0697107197195414,0.0,0.4780722875436441,0.898223172582294
fas,nld,0.7822158880567317,18.45418,0.0855346774093955,0.222302892640201,0.658,0.4756996552158519,1.0
hin,nld,0.7640174187955147,20.88874,0.1183123046272524,0.3537122396707782,0.4287,0.467785985524113,0.9241842059987384
frr,nld,0.5753333333333334,16.176668,0.0716161810106362,0.0292463944089348,0.0,0.2105604153069166,0.990684377591529
msa,nld,0.6035554727350393,25.671883,0.104408199929076,0.549104016228071,0.658,0.4854561429391445,0.8031908066317655
mhr,nld,0.6441701631701632,25.074947,0.1110214130950341,0.2649066015902094,0.0,0.4925503923960684,0.9948431132120988
khm,nld,0.4910396825396825,22.771366,0.1068777596134227,0.4716461242428953,0.6502,0.4923401410266844,0.9946756168009824
slk,nld,0.8695246677136073,24.488085,0.1563279030508847,0.0550575980139652,0.0,0.4627023569242712,0.8836291374572042
lav,nld,0.8230470694510168,20.499834,0.0984721768428212,0.0757629000480941,0.0,0.4804696462180176,0.937428256462494
ara,nld,0.796000457824769,23.573877,0.1010878401298588,0.1961481560491298,0.5335,0.494179328976383,0.4173541757128383
mzn,nld,0.7286830391830392,20.162138,0.0782245094659914,0.2112198930486777,0.5335,0.4629468302333538,0.9707919030050132
ace,nld,0.6057441724941725,21.615131,0.1104058569990623,0.5889853574238657,0.3776,0.4850124270476489,0.9940861932890378
