task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
spa,ara,11.220296281378507,22.540155,0.06485554929966675,0.5609791973922159,0.5335,0.490348282297743,0.37893909512338897
ron,rus,13.355892547543975,19.675955,0.0795489434140334,0.1846719468375743,0.3498,0.4573497903538266,0.7496605147381674
tur,rus,12.040737974083877,21.000175,0.09872426477949992,0.1916099737701909,0.3498,0.49028995723714297,0.6866252984126338
rus,rus,14.890903563631072,0.0004472136,0.0,4.3043780525945503e-19,0.0,0.0,0.0
vie,rus,13.11130395742094,22.100826,0.14392550473586563,0.2781419073852891,0.4788,0.49225352922901494,0.3717477505769553
ara,tha,11.495795941824069,25.835157,0.10543228603109567,0.3012116811025173,0.6654,0.4711197814374108,0.8623585960258071
eng,tha,10.731373161936828,22.045734,0.18190648043577595,0.4012931995027216,0.6502,0.4770708308945988,0.9750331717773781
eng,rus,12.055995360927971,18.162127,0.1819790204985099,0.269571529203966,0.3918,0.45944180788097155,0.7076153672190857
ron,tha,10.357973347560796,24.020893,0.08132083731197082,0.383870571146729,0.6327,0.46995782293506744,0.658901762639022
ell,tha,10.748558726350828,23.017263,0.1205398724707838,0.3957852407267568,0.6996,0.4612176188996283,0.31769125021782485
vie,tha,11.692195924278588,24.989452,0.08056995109249221,0.0431735405991628,0.6906,0.46128967857855896,0.8640826877371568
tha,tha,20.374104187129404,0.0004472136,0.0,7.500127593629298e-19,0.0,0.0,0.0
zho,tha,18.029878618113912,22.801903,0.1143343828153286,0.12038919952169971,0.658,0.4708021146313334,0.8825600360459559
rus,tha,9.813124066209026,23.037075,0.12716698150121786,0.2808645155319355,0.7196,0.48866968286887935,0.9146096428353344
tur,tha,9.330056079747138,22.51418,0.11602379770531601,0.347630646682388,0.6327,0.4809705592875946,0.7275135589052664
spa,tha,10.70225476323754,22.971458,0.10855420475826083,0.7599548933671586,0.6327,0.4849018744841159,0.9145163050993006
deu,tha,10.5976054342225,26.223225,0.10747582039039705,0.44057214789064625,0.6327,0.45759285755222956,0.9422559052215022
hin,rus,12.730027790760897,20.603096,0.11578855296474155,0.22681362614811823,0.5354,0.45554957351649245,0.9192737487023958
deu,rus,11.342338810923977,22.229717,0.08138335747980252,0.2075239833482958,0.3498,0.4748907943458522,0.3237632831638715
tur,ron,13.026368635111814,21.813662,0.08162906438565554,0.05780025567832675,0.0,0.486938712834258,0.2011496652609016
deu,ron,14.360960630934294,23.01687,0.05056235954964461,0.07221639436509554,0.0,0.4636684801196556,0.830711248392092
zho,ron,10.054251071057802,20.531158,0.12764595935391532,0.3204718380503276,0.658,0.5014880915670266,0.6557004666378281
ell,ron,13.613143703808234,20.091017,0.06713369395459123,0.0610744822880124,0.2736,0.47576739591447864,0.5000822758467153
hin,ron,12.063434314229928,21.718222,0.10483127105829637,0.27459088184380503,0.4287,0.4453957397869596,0.6775328861399077
spa,ron,16.342054709767574,15.633643,0.05316088591362744,0.4660988820243263,0.0,0.3584803824338034,0.7493868758687441
spa,rus,13.42680720480107,18.566498,0.06539837307415253,0.5149908370814311,0.3498,0.46707189398354465,0.0010918776515470574
rus,ron,13.403828489623534,19.675955,0.0795489434140334,0.1846719468375743,0.3498,0.4573497903538266,0.7496605147381674
ron,ron,18.934581186973983,0.00069053395,-2.220446049250313e-16,4.129459912339076e-21,0.0,0.0,0.0
ara,ron,12.640803385821632,23.573496,0.06344594762265188,0.11232703865944607,0.5335,0.4785234620372179,0.596475768860308
zho,rus,11.091921617131709,19.929913,0.13363989309876134,0.18063340978011833,0.7125,0.4903775219936933,0.2729020489304639
ell,rus,12.257626981406457,19.192888,0.06486333970812497,0.22224353029030958,0.3498,0.47999293523381675,0.8748508542621999
ara,rus,12.002409330293334,22.763834,0.08532777692673343,0.20494225583818892,0.6738,0.49451344115250206,0.37961721764567335
tha,rus,12.162666563374223,23.037075,0.12716698150121786,0.2808645155319355,0.7196,0.48866968286887935,0.9146096428353344
tha,ron,12.020753756047878,24.020893,0.08132083731197082,0.383870571146729,0.6327,0.46995782293506744,0.658901762639022
vie,ron,16.690626979119614,22.652397,0.10058750569627051,0.3939971030213158,0.3455,0.5023199570524767,0.6015303001434029
hin,tha,9.984021937225808,25.379229,0.127791252104428,0.12078074286688062,0.615,0.42532233564092936,0.05462099026084588
tha,tur,10.85270844934711,22.51418,0.11602379770531601,0.347630646682388,0.6327,0.4809705592875946,0.7275135589052664
vie,vie,19.493080985717103,0.0004472136,0.0,1.4965975074551421e-21,0.0,0.0,0.0
deu,vie,14.794918097985796,24.770298,0.10826915443607577,0.4394289100574725,0.3455,0.49484473310732163,0.5751527615052477
zho,vie,12.550377726848328,20.979284,0.11996804035525965,0.12048742619109683,0.5922,0.4701257217932979,0.13594550981899034
ara,vie,14.361425978083034,24.247902,0.12054580160280604,0.32536287080620657,0.6116,0.5014019184041228,0.012525967198597332
eng,zho,11.457164794189294,18.87491,0.21073317487603782,0.3574355545484462,0.641,0.4949171504461406,0.7874077325807785
deu,zho,10.800337584216996,23.034008,0.12895901151922773,0.3634766924187598,0.658,0.49773455405543404,0.5083096687504609
eng,vie,15.040151362841907,20.579374,0.2005828674011535,0.39160261411104635,0.3881,0.5007224634040753,0.8163086967586597
hin,zho,12.440791068202742,22.195742,0.1232081284709513,0.14074840743083092,0.5456,0.4975777172949167,0.8889747231733238
zho,zho,20.31952781112445,0.0004472136,2.220446049250313e-16,5.758749150016305e-18,0.0,0.0,0.0
spa,zho,11.727551458638896,19.455801,0.13077679545220122,0.681920046356821,0.658,0.49221219163737595,0.27210727913582855
vie,zho,12.008211365914152,20.979284,0.11996804035525965,0.12048742619109683,0.5922,0.4701257217932979,0.13594550981899034
ell,zho,10.951181422760843,19.61245,0.13662341689026858,0.3430753784665407,0.658,0.49066625942290093,0.8278785608545451
ara,zho,11.366093300185458,22.285385,0.14336151911205874,0.270725204380578,0.6244,0.4931337702731445,0.14676862802079838
ron,zho,10.890509501350271,20.531158,0.12764595935391532,0.3204718380503276,0.658,0.5014880915670266,0.6557004666378281
tur,zho,10.793514720544684,19.827803,0.14132590827313585,0.29993612820217075,0.658,0.4811724733381704,0.5690062100623405
rus,tur,11.180747690350792,21.000175,0.09872426477949992,0.1916099737701909,0.3498,0.49028995723714297,0.6866252984126338
ron,vie,16.033932805047712,22.652397,0.10058750569627051,0.3939971030213158,0.3455,0.5023199570524767,0.6015303001434029
rus,vie,15.33544241427321,22.100826,0.14392550473586563,0.2781419073852891,0.4788,0.49225352922901494,0.3717477505769553
vie,tur,12.644979084816878,22.53504,0.13557917617861714,0.36295931296920475,0.3455,0.48411409127871186,0.5011960532172327
deu,tur,11.439797446267796,23.98417,0.07960788887540993,0.12387157459260116,0.0,0.5042866913422133,0.788084520659058
tur,tur,14.002951511301262,0.00048828125,0.0,6.72508469448161e-20,0.0,0.0,0.0
hin,tur,10.659329205595434,23.25602,0.12759375990476352,0.2325626571127007,0.4287,0.47442174867295017,0.7423970381505143
