model,method,held_out_task,dataset,performance_col,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,n_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,ndcg@3,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::dik,dik,lrl,nus,lrl,ilo,lrl,0.0602267573696145,0.4209695068769505,0.856933206833865,0.09618629358233458,0.0,0.0,175,6,2,1096,159,0.0064516129032258064,155.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09618629358233458,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00341796875,0.0,0.07566852855911009,0.2,0.1,1.0,0.1,0.00341796875,0.0,0.06316433157839096,0.1,0.1,1.0,0.05,0.00341796875,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::dyu,dyu,lrl,bam,lrl,ilo,lrl,0.0644676475241259,0.4292253296918881,0.8498046525576604,0.0,0.0,0.0,175,6,2,1096,159,0.006493506493506494,154.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08320901085429729,0.1,0.1,1.0,0.016666666666666666,0.020670572916666668,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::dzo,dzo,lrl,bod,lrl,aeb,lrl,0.0571428571428571,0.1395986284281194,0.5906631907040514,0.0,0.0,0.0,175,6,2,1096,159,0.015151515151515152,66.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::ell,ell,mrl,hye,lrl,acq,lrl,0.8285476361060834,0.8725034996022034,0.05037901110558366,0.0,0.0,0.0,175,6,2,1096,159,0.0070921985815602835,141.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::eng,eng,hrl,nld,mrl,tha,mrl,0.9064614473697328,0.9145568279594772,0.008851697720967817,0.40653778243028355,0.0,0.0,175,6,2,1096,159,0.007142857142857143,140.0,0.2,10.0,0.8,1.0,0.1,1.0,1.0,0.2490234375,0.0,0.40653778243028355,0.3333333333333333,0.1,1.0,0.3333333333333333,0.2490234375,0.0,0.3198180806691664,0.2,0.1,1.0,0.2,0.2490234375,0.0,0.30033929080460053,0.2,0.2,1.0,0.12857142857142856,0.2497568130493164,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::est,est,mrl,fin,mrl,ita,mrl,0.8378953909269559,0.8512400907589084,0.01567677553820954,0.0,0.0,0.0,175,6,2,1096,159,0.013333333333333334,75.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::eus,eus,mrl,jpn,hrl,cat,mrl,0.7942737192569352,0.8478332194121668,0.06317221232775747,0.03206209786077819,0.0,0.0,175,6,2,1096,159,0.05263157894736842,19.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206209786077819,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00048828125,0.0,0.0252228428530367,0.2,0.1,1.0,0.1,0.00048828125,0.0,0.09237678649648037,0.2,0.2,1.0,0.08333333333333333,0.010732173919677734,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::ewe,ewe,lrl,fon,lrl,ilo,lrl,0.2166822955170552,0.3969363299273142,0.4541132187201574,0.03206209786077819,0.0,0.0,175,6,2,1096,159,0.00641025641025641,156.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206209786077819,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00048828125,0.0,0.0252228428530367,0.2,0.1,1.0,0.1,0.00048828125,0.0,0.08779684181604158,0.2,0.2,1.0,0.07857142857142857,0.009268760681152344,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::fao,fao,lrl,isl,lrl,eng,hrl,0.7062679951410512,0.75581663950085,0.06555643494766307,0.498481258421031,0.0,1.0,175,6,2,1096,159,0.5,2.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498481258421031,0.6666666666666666,0.2,1.0,0.38888888888888884,0.49955209096272785,1.0,0.5298869890153626,0.6,0.3,1.0,0.3833333333333333,0.499605347480004,1.0,0.4949602986832441,0.4,0.4,1.0,0.24166666666666664,0.49960777851193444,1.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::fij,fij,lrl,mri,lrl,bjn,lrl,0.0680055375395877,0.3922679096859425,0.8266349709971578,0.0,0.0,0.0,175,6,2,1096,159,0.02631578947368421,38.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10698301395552508,0.1,0.1,1.0,0.016666666666666666,0.08317057291666667,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::fin,fin,mrl,est,mrl,swe,mrl,0.8620770378208932,0.9029635863984964,0.045280395791684934,0.0,0.0,0.0,175,6,2,1096,159,0.009433962264150943,106.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::fon,fon,lrl,ewe,lrl,crh,lrl,0.0571428571428571,0.4232773473326469,0.864999018957777,0.0,0.0,0.0,175,6,2,1096,159,0.006369426751592357,157.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::fra,fra,hrl,spa,hrl,swe,mrl,0.8863843811402582,0.9149368597325706,0.031207048102377295,0.0,0.0,0.0,175,6,2,1096,159,0.014285714285714285,70.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::fur,fur,lrl,spa,hrl,oci,lrl,0.6361096162602973,0.7216698164804757,0.11855865143071725,0.2540861140189272,0.0,1.0,175,6,2,1096,159,0.3333333333333333,3.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540861140189272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.3330078125,1.0,0.19988630041822897,0.2,0.1,1.0,0.06666666666666667,0.3330078125,1.0,0.20896471594370541,0.2,0.2,1.0,0.05833333333333333,0.33300960063934326,1.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::fuv,fuv,lrl,wol,lrl,ilo,lrl,0.3278342496166005,0.5009379811575091,0.3455592070318179,0.0,0.0,0.0,176,6,2,1096,159,0.006802721088435374,147.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::gaz,gaz,lrl,som,lrl,ceb,mrl,0.0571428571428571,0.3604753859712893,0.8414791706543637,0.0,0.0,0.0,176,6,2,1096,159,0.010752688172043012,93.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::gla,gla,lrl,gle,lrl,ell,mrl,0.498192141110238,0.5629413232076939,0.11501941575102137,0.0,0.0,0.0,176,6,2,1096,159,0.045454545454545456,22.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05167352921333594,0.2,0.2,1.0,0.034722222222222224,0.0011777877807617188,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::gle,gle,lrl,cym,lrl,ajp,lrl,0.6378818179183364,0.6873256223748456,0.0719365070163849,0.05081722280378544,0.0,0.0,175,6,2,1096,159,0.0078125,128.0,0.1,10.0,0.1,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.05081722280378544,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0009765625,0.0,0.0399772600836458,0.2,0.1,1.0,0.2,0.0009765625,0.0,0.033371032311622285,0.1,0.1,1.0,0.1,0.0009765625,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::glg,glg,mrl,por,mrl,acm,lrl,0.8861857551730968,0.9103669736603932,0.02656205594768976,0.0,0.0,0.0,175,6,2,1096,159,0.009708737864077669,103.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07132200930368339,0.1,0.1,1.0,0.016666666666666666,0.01025390625,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::grn,grn,lrl,jpn,hrl,crh,lrl,0.5560180699288756,0.64484161481562,0.13774474668813327,0.0,0.0,0.0,175,6,2,1096,159,0.006535947712418301,153.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::guj,guj,lrl,awa,lrl,tur,mrl,0.767242725087514,0.8192438171738131,0.06347450050424537,0.0,0.0,0.0,175,6,2,1096,159,0.013157894736842105,76.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::hat,hat,lrl,fra,hrl,bjn,lrl,0.4917819716443668,0.5650755772907197,0.1297058457167134,0.0,0.0,0.0,175,6,2,1096,159,0.0070921985815602835,141.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088516190088386,0.2,0.2,1.0,0.039285714285714285,0.010507464408874512,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::hau,hau,lrl,jpn,hrl,aeb,lrl,0.6288850261591392,0.6561788270558739,0.041595064898993825,0.0,0.0,0.0,176,6,2,1096,159,0.25,4.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721726877402941,0.2,0.1,1.0,0.05,0.249755859375,1.0,0.14372121335325463,0.1,0.1,1.0,0.025,0.249755859375,1.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::heb,heb,mrl,apc,lrl,tha,mrl,0.8041450346573876,0.8695903669410406,0.07525995545910905,0.26073960047781275,0.0,0.0,175,6,2,1096,159,0.007194244604316547,139.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26073960047781275,0.6666666666666666,0.2,1.0,0.38888888888888884,0.16666698455810547,0.0,0.2051205132294428,0.4,0.2,1.0,0.2333333333333333,0.16666698455810547,0.0,0.215719132343927,0.3,0.3,1.0,0.1595238095238095,0.1677143213206104,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::hin,hin,mrl,urd,mrl,kor,mrl,0.8336103333340427,0.8520613963720185,0.02165461681111054,0.2540861140189272,0.0,0.0,175,6,2,1096,159,0.0196078431372549,51.0,0.1,10.0,0.5,1.0,0.1,1.0,1.0,0.0302734375,0.0,0.2540861140189272,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0302734375,0.0,0.19988630041822897,0.2,0.1,1.0,0.2,0.0302734375,0.0,0.16685516155811142,0.1,0.1,1.0,0.1,0.0302734375,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::hrv,hrv,mrl,bul,mrl,tha,mrl,0.8904439071587512,0.9314125966512748,0.0439855437212457,0.10163444560757089,0.0,0.0,175,6,2,1096,159,0.006944444444444444,144.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10163444560757089,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0048828125,0.0,0.0799545201672916,0.2,0.1,1.0,0.06666666666666667,0.0048828125,0.0,0.2183568140291866,0.4,0.4,1.0,0.14416666666666664,0.030661136257882998,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::hun,hun,mrl,fin,mrl,deu,hrl,0.8582772477143796,0.8908358362327151,0.036548359634950886,0.0,0.0,0.0,175,6,2,1096,159,0.006711409395973154,149.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::hye,hye,lrl,eng,hrl,slv,mrl,0.8216218966218966,0.8802313850186393,0.06658418387967574,0.0,0.0,0.0,175,6,2,1096,159,0.025,40.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132520689794226,0.2,0.2,1.0,0.034722222222222224,0.05646589067247179,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::ibo,ibo,lrl,jpn,hrl,ace,lrl,0.275281993139136,0.3857588782117084,0.28638844447266765,0.0,0.0,0.0,175,6,2,1096,159,0.014285714285714285,70.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::ilo,ilo,lrl,sun,lrl,war,lrl,0.5806164290558048,0.6603204092872126,0.12070500791796637,0.2564967828862255,0.0,0.0,175,6,2,1096,159,0.011111111111111112,90.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564967828862255,0.3333333333333333,0.1,1.0,0.16666666666666666,0.12451171875,0.0,0.2017827428242936,0.2,0.1,1.0,0.1,0.12451171875,0.0,0.1684382175423759,0.1,0.1,1.0,0.05,0.12451171875,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::ind,ind,mrl,zsm,lrl,tha,mrl,0.8692295623520433,0.9130516567473989,0.047995197283212644,0.0,0.0,0.0,175,6,2,1096,159,0.007142857142857143,140.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::isl,isl,lrl,eng,hrl,afr,mrl,0.8396821779559281,0.856687179772452,0.019849721366252536,0.05081722280378544,0.0,0.0,175,6,2,1096,159,0.037037037037037035,27.0,0.1,10.0,0.1,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.05081722280378544,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0009765625,0.0,0.0399772600836458,0.2,0.1,1.0,0.2,0.0009765625,0.0,0.033371032311622285,0.1,0.1,1.0,0.1,0.0009765625,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::ita,ita,mrl,scn,lrl,eng,hrl,0.7354454444214662,0.8957747656024434,0.17898396710600514,0.0,0.0,0.0,175,6,2,1096,159,0.0625,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::jav,jav,lrl,sun,lrl,asm,lrl,0.790473945713911,0.8224668116800782,0.038898671061041744,0.0,0.0,0.0,175,6,2,1096,159,0.007246376811594203,138.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237225223112301,0.2,0.1,1.0,0.04,0.0498046875,0.0,0.1032774202405254,0.1,0.1,1.0,0.02,0.0498046875,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::jpn,jpn,hrl,eng,hrl,ukr,mrl,0.8809217110589211,0.893453017066543,0.014025702267776387,0.0,0.0,0.0,175,6,2,1096,159,0.011904761904761904,84.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009136342414044,0.1,0.1,1.0,0.01111111111111111,0.0003255208333333333,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kab,kab,lrl,tzm,lrl,ilo,lrl,0.0571428571428571,0.2974291790081264,0.8078774337695501,0.0,0.0,0.0,175,6,2,1096,159,0.006535947712418301,153.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kac,kac,lrl,jpn,hrl,bak,lrl,0.3678109268566724,0.4302140616466144,0.1450513601324382,0.0,0.0,0.0,175,6,2,1096,159,0.00909090909090909,110.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04754800620245559,0.1,0.1,1.0,0.016666666666666666,0.00244140625,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kam,kam,lrl,kik,lrl,bak,lrl,0.1614230812123083,0.4576376397903306,0.6472687839088908,0.0,0.0,0.0,175,6,2,1096,159,0.006802721088435374,147.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kan,kan,lrl,mal,lrl,guj,lrl,0.8045777563679577,0.8496219064979156,0.053016700470479676,0.15245166841135635,0.0,0.0,175,6,2,1096,159,0.02040816326530612,49.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15245166841135635,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0205078125,0.0,0.11993178025093738,0.2,0.1,1.0,0.06666666666666667,0.0205078125,0.0,0.10011309693486685,0.1,0.1,1.0,0.03333333333333333,0.0205078125,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kas,kas,lrl,mai,lrl,acq,lrl,0.620567075970894,0.6734895556777848,0.07857951064086034,0.0,0.0,0.0,175,6,2,1096,159,0.006802721088435374,147.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kat,kat,mrl,jpn,hrl,mar,lrl,0.8084916564687293,0.8740708407407329,0.07502731039103008,0.0,0.0,0.0,175,6,2,1096,159,0.0078125,128.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kaz,kaz,mrl,azb,lrl,kir,lrl,0.6973056339388367,0.8519332688565756,0.18150205018436805,0.2540861140189272,0.0,1.0,175,6,2,1096,159,0.3333333333333333,3.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540861140189272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.3330078125,1.0,0.19988630041822897,0.2,0.1,1.0,0.06666666666666667,0.3330078125,1.0,0.16685516155811142,0.1,0.1,1.0,0.03333333333333333,0.3330078125,1.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kbp,kbp,lrl,mos,lrl,ilo,lrl,0.0562429696287964,0.3610151110678076,0.8442088214467218,0.03206209786077819,0.0,0.0,175,6,2,1096,159,0.006329113924050633,158.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206209786077819,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00048828125,0.0,0.0252228428530367,0.2,0.1,1.0,0.1,0.00048828125,0.0,0.10426378804709427,0.2,0.2,1.0,0.08333333333333333,0.021138668060302734,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kea,kea,lrl,spa,hrl,srd,lrl,0.6869212271079066,0.7433816930825904,0.07595084261566687,0.28855888074700375,0.0,0.0,175,6,2,1096,159,0.07692307692307693,13.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28855888074700375,0.3333333333333333,0.1,1.0,0.16666666666666666,0.24951171875,0.0,0.2270055856773303,0.2,0.1,1.0,0.1,0.24951171875,0.0,0.30147943777146546,0.4,0.4,1.0,0.16527777777777777,0.2550628340550247,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::khk,khk,lrl,jpn,hrl,bul,mrl,0.7797674741054531,0.8466132660149054,0.07895670265610437,0.20326889121514177,0.0,0.0,175,6,2,1096,159,0.03225806451612903,31.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20326889121514177,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0830078125,0.0,0.1599090403345832,0.2,0.1,1.0,0.06666666666666667,0.0830078125,0.0,0.13348412924648914,0.1,0.1,1.0,0.03333333333333333,0.0830078125,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::khm,khm,lrl,vie,mrl,crh,lrl,0.748690329695911,0.8453967535127437,0.11439176151907819,0.0,0.0,0.0,175,6,2,1096,159,0.006622516556291391,151.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kik,kik,lrl,kam,lrl,ilo,lrl,0.0571428571428571,0.4196042179369196,0.86381724801573,0.0,0.0,0.0,175,6,2,1096,159,0.006329113924050633,158.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kin,kin,lrl,run,lrl,ilo,lrl,0.162259366405943,0.3964808890281637,0.590751103278481,0.0,0.0,0.0,175,6,2,1096,159,0.006289308176100629,159.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kir,kir,lrl,azb,lrl,urd,mrl,0.6855660292860055,0.8665507807273948,0.20885648650557806,0.0,0.0,0.0,175,6,2,1096,159,0.006711409395973154,149.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kmb,kmb,lrl,umb,lrl,ilo,lrl,0.2955885384456813,0.4222524611937829,0.2999720176645037,0.0,0.0,0.0,175,6,2,1096,159,0.006535947712418301,153.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kmr,kmr,lrl,ckb,lrl,asm,lrl,0.0643364701363549,0.7232119418137178,0.9110406418690934,0.0,0.0,0.0,175,6,2,1096,159,0.03125,32.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::knc,knc,lrl,jpn,hrl,ilo,lrl,0.3660677674678426,0.4514844582440401,0.18919076662884235,0.0,0.0,0.0,175,6,2,1096,159,0.006666666666666667,150.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_new_gen,sib200,sib200,f1_score,sib200::kon,kon,lrl,tum,lrl,ban,lrl,0.2587094149557792,0.4954463555173459,0.4778255767253865,0.0,0.0,0.0,175,6,2,1096,159,0.010101010101010102,99.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
