model,method,held_out_task,performance_col,n_queries,mean_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10
mt5,rrf_equal,tydiqa,f1_score,9,8.0,6,2,1269,102,80.79595449475873,8.645585093700195,33.33333333333333,44.44444444444444,51.296296296296305,3.111111111111111,100.0,8.0,84.44444444444444,100.0,12.5,100.0,100.0,51.638454861111114,33.33333333333333,100.0,37.5,100.0,100.0,58.315797588201576,44.44444444444444,85.75160687992869,100.0,62.5,100.0,100.0,65.5726912094724,88.88888888888889,93.26040668791093,100.0,100.0,100.0,100.0,66.16215271460572,100.0
mt5,single_new_typ,tydiqa,f1_score,9,8.0,6,2,1269,102,85.64892928994509,9.674249695182636,22.22222222222222,66.66666666666666,46.6931216931217,3.3333333333333335,100.0,8.0,80.0,100.0,12.5,100.0,100.0,44.43359375,22.22222222222222,100.0,37.5,100.0,100.0,63.26091349883763,66.66666666666666,84.23572120673586,100.0,62.5,100.0,100.0,64.42610368279972,77.77777777777779,93.22207792141994,100.0,100.0,100.0,100.0,65.5704948956036,100.0
mt5,mlp_listnet,tydiqa,f1_score,9,8.0,6,2,1269,102,77.40813964117302,10.029054851182135,22.22222222222222,55.55555555555556,41.111111111111114,4.0,100.0,8.0,80.0,100.0,12.5,100.0,100.0,39.83289930555556,22.22222222222222,100.0,37.5,100.0,100.0,50.83025114058897,55.55555555555556,79.28322114192744,100.0,62.5,100.0,100.0,54.99343375568246,77.77777777777779,91.20356623041023,100.0,100.0,100.0,100.0,56.918825597408265,100.0
mt5,composite_equal,tydiqa,f1_score,9,8.0,6,2,1269,102,77.62992252313587,10.46643380209982,22.22222222222222,55.55555555555556,43.994708994709,3.4444444444444446,100.0,8.0,80.0,100.0,12.5,100.0,100.0,41.22178819444444,22.22222222222222,100.0,37.5,100.0,100.0,51.995938819729616,55.55555555555556,82.68702100892509,100.0,62.5,100.0,100.0,58.19539531605344,88.88888888888889,91.9365635984299,100.0,100.0,100.0,100.0,59.13511746760345,100.0
mt5,single_distals_wiki_size,tydiqa,f1_score,9,8.0,6,2,1269,102,79.31365134590489,12.811551676519356,11.11111111111111,77.77777777777779,43.51851851851852,2.888888888888889,100.0,8.0,69.44444444444444,100.0,12.5,100.0,100.0,24.207899305555554,11.11111111111111,100.0,37.5,100.0,100.0,51.443645906531145,77.77777777777779,84.30995577774306,100.0,62.5,100.0,100.0,53.443294088518876,88.88888888888889,91.4167807174686,100.0,100.0,100.0,100.0,54.599723082448534,100.0
mt5,single_script,tydiqa,f1_score,9,8.0,6,2,1269,102,77.89536552116836,13.210192534235276,0.0,55.55555555555556,27.354497354497354,4.444444444444445,100.0,8.0,68.33333333333333,100.0,12.5,100.0,100.0,19.78081597222222,0.0,100.0,37.5,100.0,100.0,43.787059074060785,55.55555555555556,82.07558974188616,100.0,62.5,100.0,100.0,46.05838514496699,66.66666666666666,90.7110481632881,100.0,100.0,100.0,100.0,47.63985537396726,100.0
mt5,single_distals_asjp,tydiqa,f1_score,9,8.0,6,2,1269,102,73.55640181561398,14.891454904018026,22.22222222222222,44.44444444444444,41.574074074074076,4.0,100.0,8.0,72.22222222222221,100.0,12.5,100.0,100.0,35.05859375,22.22222222222222,100.0,37.5,100.0,100.0,51.3954731290815,44.44444444444444,80.91552744186647,100.0,62.5,100.0,100.0,55.160152493755746,66.66666666666666,90.6242810349675,100.0,100.0,100.0,100.0,56.851848968567985,100.0
mt5,single_new_geo,tydiqa,f1_score,9,8.0,6,2,1269,102,73.025515819549,16.35092380296057,22.22222222222222,44.44444444444444,39.351851851851855,4.444444444444445,100.0,8.0,72.22222222222221,100.0,12.5,100.0,100.0,38.00998263888889,22.22222222222222,100.0,37.5,100.0,100.0,45.23810713586431,44.44444444444444,76.2019652962651,100.0,62.5,100.0,100.0,51.4564003959339,66.66666666666666,89.47630893590923,100.0,100.0,100.0,100.0,53.99095571448031,100.0
mt5,lightgbm_lambdarank,tydiqa,f1_score,9,8.0,6,2,1269,102,75.14959640544923,16.903321623223132,11.11111111111111,44.44444444444444,32.31481481481482,4.333333333333333,100.0,8.0,68.88888888888889,100.0,12.5,100.0,100.0,29.58984375,11.11111111111111,100.0,37.5,100.0,100.0,44.44580982887636,44.44444444444444,78.7287780327371,100.0,62.5,100.0,100.0,48.225234264785996,66.66666666666666,89.52547065298788,100.0,100.0,100.0,100.0,50.568598013681054,100.0
mt5,random,tydiqa,f1_score,9,8.0,6,2,1269,102,67.170767453095,20.97345413350125,0.0,33.33333333333333,23.677248677248677,5.222222222222222,100.0,8.0,58.8888888888889,100.0,12.5,100.0,100.0,13.096788194444445,0.0,100.0,37.5,100.0,100.0,31.545415406839716,33.33333333333333,76.40754096317886,100.0,62.5,100.0,100.0,36.319235588831965,44.44444444444444,87.2771074360354,100.0,100.0,100.0,100.0,39.27544636163434,100.0
mt5,single_new_gen,tydiqa,f1_score,9,8.0,6,2,1269,102,71.7012465293609,21.457699533754962,0.0,66.66666666666666,31.944444444444443,3.7777777777777777,100.0,8.0,58.88888888888889,100.0,12.5,100.0,100.0,15.614149305555555,0.0,100.0,37.5,100.0,100.0,42.204061174696236,66.66666666666666,77.60482757204328,100.0,62.5,100.0,100.0,44.5890864267534,77.77777777777779,88.05004879075969,100.0,100.0,100.0,100.0,45.77154787882704,100.0
mt5,rrf_equal,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,28.294905110011797,28.87958752837611,8.16326530612245,25.170068027210885,21.9323606670534,17.46938775510204,29.38775510204082,10.0,30.20408163265306,42.17687074829932,4.217687074829932,42.17687074829932,42.17687074829932,16.268069727891156,8.16326530612245,35.14739229024943,10.54421768707483,65.3061224489796,29.100529100529098,24.18025899741824,25.170068027210885,27.799625954291095,32.10884353741497,16.054421768707485,78.91156462585033,23.541950113378686,26.548895278743046,35.374149659863946,31.83154427626978,29.38775510204082,29.38775510204082,94.5578231292517,17.58228053126012,28.96523401697097,50.34013605442177
mt5,mlp_listnet,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,27.187007087742366,29.306801631520084,12.244897959183673,27.89115646258503,24.780128881005545,18.523809523809526,29.04761904761905,10.0,25.442176870748302,34.01360544217687,3.4013605442176873,34.01360544217687,34.01360544217687,16.59093324829932,12.244897959183673,34.92063492063492,10.476190476190476,65.3061224489796,27.513227513227513,24.966617267316977,27.89115646258503,26.92986540615845,31.97278911564626,15.98639455782313,78.2312925170068,22.820861678004537,27.106597953451477,36.734693877551024,30.887342881776174,29.04761904761905,29.04761904761905,91.15646258503402,17.072778317676278,29.28174129933684,50.34013605442177
mt5,composite_equal,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,28.503175154504305,30.338934021616286,12.244897959183673,26.53061224489796,24.399762128661642,18.564625850340136,28.163265306122454,10.0,30.408163265306126,37.41496598639456,3.741496598639456,37.41496598639456,37.41496598639456,18.720105229591837,12.244897959183673,34.24036281179138,10.272108843537413,63.94557823129252,27.66439909297052,25.552072861314223,26.53061224489796,27.92340114526552,31.428571428571427,15.714285714285714,76.19047619047619,23.06122448979592,27.99751123454891,37.41496598639456,30.96658267898846,28.163265306122454,28.163265306122454,93.87755102040816,16.752699492495413,29.915103414238615,50.34013605442177
mt5,random,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,12.116197128187864,31.640050698813905,2.0408163265306123,2.7210884353741496,6.165070168056105,39.625850340136054,10.204081632653061,10.0,21.360544217687075,36.734693877551024,3.6734693877551026,36.734693877551024,36.734693877551024,6.311118197278912,2.0408163265306123,15.419501133786847,4.625850340136054,44.89795918367347,13.567649281934996,6.9869367984417075,2.7210884353741496,10.55499470588327,11.292517006802722,5.646258503401361,51.70068027210885,8.793650793650794,7.771845988405534,4.761904761904762,11.220598641615599,10.204081632653061,10.204081632653061,71.42857142857143,5.4558632977000325,8.564210578999425,7.482993197278912
mt5,lightgbm_lambdarank,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,22.15225223712669,31.723064949866377,9.523809523809524,19.727891156462583,20.238241539678917,19.802721088435373,25.91836734693878,10.0,21.90476190476191,31.292517006802722,3.1292517006802716,31.292517006802722,31.292517006802722,12.84013605442177,9.523809523809524,30.158730158730158,9.04761904761905,61.224489795918366,23.356009070294782,19.37708247689501,19.727891156462583,22.14001309428247,26.93877551020408,13.46938775510204,74.14965986394559,18.489795918367346,21.47870215046365,27.2108843537415,26.035405775246044,25.91836734693878,25.91836734693878,93.19727891156462,13.726730374689557,23.944633172903263,44.21768707482993
mt5,single_distals_asjp,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,24.85074261933976,31.773667225894677,13.60544217687075,24.489795918367346,23.946725054770194,21.98639455782313,24.081632653061227,10.0,25.578231292517007,32.6530612244898,3.2653061224489797,32.6530612244898,32.6530612244898,17.087850765306122,13.60544217687075,30.158730158730158,9.047619047619047,54.421768707483,24.56538170823885,23.153386636090186,24.489795918367346,25.342684193180236,27.755102040816325,13.877551020408163,69.38775510204081,19.780045351473923,26.13764415955197,35.374149659863946,27.52977139160877,24.081632653061227,24.081632653061227,82.99319727891157,14.637431162941365,27.660025880258242,49.65986394557823
mt5,single_new_gen,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,26.843837267033766,33.63866820921915,12.925170068027212,23.12925170068027,22.484869731769287,21.707482993197278,23.6734693877551,10.0,27.55102040816326,36.054421768707485,3.605442176870749,36.054421768707485,36.054421768707485,17.796688988095237,12.925170068027212,34.6938775510204,10.408163265306122,63.26530612244898,28.57142857142857,23.89333705373463,23.12925170068027,25.00787084504225,28.70748299319728,14.35374149659864,69.38775510204081,22.06802721088436,25.325068992781585,30.612244897959183,27.028317541423053,23.6734693877551,23.6734693877551,85.03401360544217,15.08848936399957,27.006302736560283,41.49659863945578
mt5,single_new_typ,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,17.380048753016446,38.33805846533127,6.122448979591836,17.006802721088434,15.730520672605405,23.789115646258505,20.476190476190478,10.0,16.054421768707485,21.768707482993197,2.17687074829932,21.768707482993197,21.768707482993197,9.254092261904761,6.122448979591836,22.448979591836736,6.7346938775510194,51.02040816326531,16.137566137566136,15.747928417703799,17.006802721088434,17.911407279046127,22.448979591836736,11.224489795918368,67.3469387755102,13.5328798185941,17.51806043557489,23.12925170068027,20.296616133781455,20.476190476190478,20.476190476190478,87.07482993197279,9.73107655760717,19.14592525552944,31.97278911564626
mt5,single_new_geo,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,14.632000005613857,41.915162470211506,4.761904761904762,11.564625850340136,14.179648448372312,22.8843537414966,19.86394557823129,10.0,13.197278911564625,18.367346938775512,1.8367346938775513,18.367346938775512,18.367346938775512,7.552747661564625,4.761904761904762,19.501133786848072,5.850340136054422,44.89795918367347,13.756613756613756,12.112638608989668,11.564625850340136,16.086623601727826,20.544217687074827,10.272108843537413,63.94557823129252,11.587301587301587,14.263939001600507,18.367346938775512,19.73163997310559,19.86394557823129,19.86394557823129,89.1156462585034,8.8140589569161,16.836117919638305,32.6530612244898
mt5,single_script,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,14.61691694347342,43.223968883136564,3.4013605442176873,8.843537414965986,10.458267309223928,30.6734693877551,18.571428571428573,10.0,14.181286377838385,19.727891156462583,1.9727891156462587,19.727891156462583,19.727891156462583,5.789620535714286,3.4013605442176873,25.623582766439906,7.687074829931974,54.421768707483,17.800453514739228,10.457403928700353,8.843537414965986,15.484696906452044,25.71428571428571,12.857142857142856,76.87074829931973,14.687074829931971,12.780731509779292,14.285714285714285,18.14387290505085,18.571428571428573,18.571428571428573,87.07482993197279,9.126147284310548,13.940220942240822,20.408163265306122
mt5,single_distals_wiki_size,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,8.298374504210807,47.1120799286475,2.0408163265306123,5.442176870748299,7.402634231755899,32.666666666666664,16.258503401360546,10.0,6.9468739876903145,12.244897959183673,1.2244897959183674,12.244897959183673,12.244897959183673,2.976190476190476,2.0408163265306123,14.285714285714285,4.2857142857142865,38.095238095238095,8.95691609977324,5.763848514513634,5.442176870748299,8.93857542014361,13.877551020408163,6.938775510204081,51.70068027210885,7.1360544217687085,6.47742237777464,6.802721088435375,12.646521663620264,16.258503401360546,16.258503401360546,85.71428571428571,5.968685887053236,8.261718918213377,14.285714285714285
mt5,single_new_typ,wikiann,f1_score,144,54.61805555555556,6,2,904,332,23.9325357301437,8.868161601091554,11.11111111111111,20.833333333333336,20.981972226262208,20.4375,26.875000000000004,10.0,27.291666666666664,38.19444444444444,3.8194444444444446,38.19444444444444,38.19444444444444,15.29880099826389,11.11111111111111,31.25,9.375,65.97222222222221,24.845679012345677,20.824395137606192,20.833333333333336,23.39851035199432,28.05555555555556,14.02777777777778,81.25,19.171296296296294,23.427915326076818,28.47222222222222,27.43789117250357,26.875000000000004,26.875000000000004,97.91666666666666,14.232638888888888,25.48577383740082,42.36111111111111
mt5,random,wikiann,f1_score,144,54.61805555555556,6,2,904,332,14.169566255354596,9.498327390898528,6.25,12.5,13.393769181385448,26.625,16.388888888888886,10.0,16.805555555555554,27.083333333333332,2.7083333333333335,27.083333333333332,27.083333333333332,8.679877387152777,6.25,20.37037037037037,6.111111111111112,51.388888888888886,15.239197530864196,12.187999600967116,12.5,13.729354384551728,18.47222222222222,9.23611111111111,68.05555555555556,11.428240740740742,13.597616297737513,15.972222222222221,15.313233428162231,16.388888888888886,16.388888888888886,86.11111111111111,7.628775352733687,14.901403276020995,22.22222222222222
mt5,composite_equal,wikiann,f1_score,144,54.61805555555556,6,2,904,332,29.373416405811415,9.653420215093844,18.055555555555554,31.944444444444443,29.311074680830195,15.006944444444445,27.98611111111111,10.0,33.40277777777778,44.44444444444444,4.444444444444445,44.44444444444444,44.44444444444444,22.88547092013889,18.055555555555554,37.5,11.249999999999998,72.22222222222221,30.36265432098765,29.935538191650135,31.944444444444443,28.693609448495415,33.47222222222223,16.736111111111114,82.63888888888889,24.002314814814817,31.609401674432398,36.11111111111111,31.036567344997113,27.98611111111111,27.98611111111111,95.13888888888889,16.567515432098766,33.52499228727095,51.388888888888886
mt5,lightgbm_lambdarank,wikiann,f1_score,144,54.61805555555556,6,2,904,332,26.31499479917046,9.848690502553437,15.972222222222221,25.694444444444443,25.597803007869402,18.319444444444443,24.02777777777778,10.0,32.84722222222222,45.83333333333333,4.583333333333334,45.83333333333333,45.83333333333333,21.312120225694446,15.972222222222221,32.407407407407405,9.722222222222223,70.13888888888889,26.736111111111104,27.14246957265358,25.694444444444443,26.029623074420755,30.000000000000004,15.000000000000002,81.94444444444444,21.256944444444446,29.332390559331365,34.72222222222222,27.101814400508577,24.02777777777778,24.02777777777778,90.97222222222221,14.037450396825395,30.539077862882642,41.66666666666667
mt5,mlp_listnet,wikiann,f1_score,144,54.61805555555556,6,2,904,332,27.905945875291504,10.22087124197115,14.583333333333334,27.77777777777778,26.2126650237627,16.381944444444443,27.91666666666666,10.0,31.944444444444443,43.05555555555556,4.305555555555555,43.05555555555556,43.05555555555556,21.0205078125,14.583333333333334,35.64814814814815,10.694444444444445,68.05555555555556,29.089506172839503,27.39424934843555,27.77777777777778,27.19910254874247,32.083333333333336,16.041666666666668,78.47222222222221,23.245370370370367,29.26410950373814,35.41666666666667,30.300675006787802,27.91666666666666,27.91666666666666,93.75,16.481591710758376,31.507264987312684,50.0
mt5,rrf_equal,wikiann,f1_score,144,54.61805555555556,6,2,904,332,27.92861297112747,10.367594578413113,14.583333333333334,30.555555555555557,26.565143702444626,15.527777777777779,29.44444444444445,10.0,29.444444444444446,42.36111111111111,4.236111111111112,42.36111111111111,42.36111111111111,19.142659505208336,14.583333333333334,34.72222222222222,10.416666666666668,68.75,28.510802469135797,27.01548895220858,30.555555555555557,27.75174402359693,32.77777777777778,16.38888888888889,83.33333333333334,22.877314814814813,28.972368082305277,36.80555555555556,30.907652898162407,29.44444444444445,29.44444444444445,97.91666666666666,16.771632495590826,31.371474960493323,52.083333333333336
mt5,single_new_geo,wikiann,f1_score,144,54.61805555555556,6,2,904,332,29.14533897153872,10.483561559842263,15.972222222222221,29.166666666666668,26.958869754924265,16.125,27.430555555555557,10.0,33.75,45.83333333333333,4.583333333333334,45.83333333333333,45.83333333333333,21.290418836805554,15.972222222222221,36.80555555555556,11.041666666666666,71.52777777777779,29.976851851851844,28.372613022629928,29.166666666666668,28.191779868703826,32.36111111111111,16.180555555555554,81.94444444444444,23.61111111111111,29.957564462299196,35.41666666666667,30.584985344035342,27.430555555555557,27.430555555555557,91.66666666666666,16.360367063492063,32.17309558318909,50.69444444444444
mt5,single_distals_wiki_size,wikiann,f1_score,144,54.61805555555556,6,2,904,332,13.349968362674442,11.403380271932468,1.3888888888888888,8.333333333333332,10.157519558825706,23.42361111111111,20.208333333333332,10.0,10.208333333333334,18.75,1.8750000000000002,18.75,18.75,3.2735188802083335,1.3888888888888888,23.148148148148145,6.944444444444445,59.02777777777778,14.313271604938272,7.672947662434093,8.333333333333332,14.521491603765135,22.083333333333336,11.041666666666668,75.0,11.761574074074074,9.688851251247138,13.88888888888889,17.613441203663584,20.208333333333332,20.208333333333332,90.27777777777779,8.757550705467372,11.89505733218647,28.47222222222222
mt5,single_distals_asjp,wikiann,f1_score,144,54.61805555555556,6,2,904,332,28.098331821406703,11.93350059193577,14.583333333333334,26.38888888888889,24.24872971198363,21.354166666666668,26.25,10.0,32.36111111111112,43.75,4.375,43.75,43.75,20.38235134548611,14.583333333333334,34.953703703703695,10.48611111111111,68.05555555555556,28.85802469135802,26.385452730270725,26.38888888888889,27.030522216012653,30.694444444444446,15.347222222222223,77.08333333333334,22.51620370370371,27.95465570662109,31.25,28.851369051324067,26.25,26.25,93.05555555555556,15.536954365079364,29.67977794929592,41.66666666666667
mt5,single_script,wikiann,f1_score,144,54.61805555555556,6,2,904,332,17.769304507474757,11.981881960130197,2.7777777777777777,12.5,13.304886049445944,21.395833333333332,22.291666666666668,10.0,18.03022846215781,27.77777777777778,2.7777777777777777,27.77777777777778,27.77777777777778,6.178114149305555,2.7777777777777777,26.15740740740741,7.847222222222222,58.333333333333336,19.09722222222222,12.544647990122298,12.5,18.17843078279568,24.58333333333334,12.29166666666667,71.52777777777779,15.618055555555554,14.537942943409371,20.13888888888889,21.810226941117733,22.291666666666668,22.291666666666668,93.05555555555556,10.83261684303351,16.70024143715637,31.944444444444443
mt5,single_new_gen,wikiann,f1_score,144,54.61805555555556,6,2,904,332,24.559782387278883,13.058547356936778,14.583333333333334,22.22222222222222,23.075908965852488,20.618055555555557,21.250000000000004,10.0,29.305555555555557,38.88888888888889,3.888888888888889,38.88888888888889,38.88888888888889,18.49907769097222,14.583333333333334,29.629629629629633,8.88888888888889,61.111111111111114,24.344135802469136,23.075307808445633,22.22222222222222,23.815729134267805,27.361111111111114,13.680555555555557,69.44444444444444,19.925925925925927,25.09251630689253,29.86111111111111,24.530760254533213,21.250000000000004,21.250000000000004,90.27777777777779,12.346092372134038,26.789867148040603,41.66666666666667
mt5,single_new_gen,xnli,f1_score,15,14.0,6,2,516,849,60.75824056061128,3.238991634891781,6.666666666666667,26.666666666666668,23.830928330928334,8.2,72.66666666666666,10.0,54.666666666666664,86.66666666666667,8.666666666666668,86.66666666666667,86.66666666666667,21.256510416666664,6.666666666666667,93.33333333333333,27.999999999999996,100.0,90.0,34.38854117981261,26.666666666666668,62.60980633564688,88.00000000000003,44.000000000000014,100.0,83.2,38.19172640746608,40.0,67.70725628708493,72.66666666666666,72.66666666666666,100.0,65.45105820105819,39.97056659210333,53.333333333333336
mt5,single_new_geo,xnli,f1_score,15,14.0,6,2,516,849,56.52765075556676,3.660509350686198,13.333333333333334,40.0,32.66450216450216,5.6,68.66666666666667,10.0,56.00000000000001,73.33333333333333,7.333333333333332,73.33333333333333,73.33333333333333,26.490885416666664,13.333333333333334,77.77777777777776,23.333333333333332,100.0,68.88888888888887,38.60013388304246,40.0,56.713767408552094,74.66666666666667,37.333333333333336,100.0,63.26666666666667,40.983272953669506,46.666666666666664,66.29384594507471,68.66666666666667,68.66666666666667,100.0,54.01904761904761,44.40776208641503,80.0
mt5,composite_equal,xnli,f1_score,15,14.0,6,2,516,849,50.1512302359285,3.882065707429087,6.666666666666667,20.0,25.296129796129797,6.6,73.33333333333333,10.0,49.333333333333336,73.33333333333333,7.333333333333332,73.33333333333333,73.33333333333333,24.446614583333336,6.666666666666667,68.88888888888887,20.666666666666668,100.0,61.48148148148148,35.851067850987114,20.0,53.81232495240723,72.0,36.0,100.0,60.68888888888889,39.517890749141586,40.0,68.17500435245168,73.33333333333333,73.33333333333333,100.0,57.779365079365064,43.69958188848038,80.0
mt5,rrf_equal,xnli,f1_score,15,14.0,6,2,516,849,48.10247019799508,3.922071041473627,6.666666666666667,13.333333333333334,23.71693121693122,6.733333333333333,70.66666666666667,10.0,48.66666666666667,73.33333333333333,7.333333333333332,73.33333333333333,73.33333333333333,22.779947916666668,6.666666666666667,77.77777777777779,23.333333333333336,100.0,68.5185185185185,30.767323575499983,13.333333333333334,53.59931737423015,73.33333333333333,36.666666666666664,100.0,64.17777777777776,36.099288807812115,46.666666666666664,66.42029838502343,70.66666666666667,70.66666666666667,100.0,56.365343915343914,40.62211434037234,86.66666666666667
mt5,single_distals_wiki_size,xnli,f1_score,15,14.0,6,2,516,849,49.87788167202924,4.812991298871692,0.0,13.333333333333334,18.875661375661373,7.2,79.33333333333333,10.0,50.61904761904762,93.33333333333333,9.333333333333336,93.33333333333333,93.33333333333333,20.416666666666668,0.0,82.22222222222221,24.666666666666668,100.0,77.03703703703702,29.552093156509933,13.333333333333334,52.15198736356027,78.66666666666667,39.333333333333336,100.0,72.68888888888888,33.324876056749844,26.666666666666668,66.95986788277486,79.33333333333333,79.33333333333333,100.0,68.04232804232805,37.92194993507339,80.0
mt5,single_new_typ,xnli,f1_score,15,14.0,6,2,516,849,57.882776697001034,6.032574851812552,6.666666666666667,20.0,24.41029341029341,6.333333333333333,69.99999999999999,10.0,58.666666666666664,80.0,8.000000000000002,80.0,80.0,27.630208333333332,6.666666666666667,79.99999999999997,24.000000000000007,100.0,72.59259259259258,35.86376852666338,20.0,59.777836898109335,77.33333333333333,38.666666666666664,100.0,68.48888888888888,41.72517930818568,53.333333333333336,68.31800886404024,69.99999999999999,69.99999999999999,100.0,57.933068783068784,44.608848933102685,80.0
mt5,mlp_listnet,xnli,f1_score,15,14.0,6,2,516,849,50.86093545820961,6.685039358781284,6.666666666666667,20.0,25.02669552669553,6.8,72.0,10.0,47.333333333333336,66.66666666666666,6.666666666666667,66.66666666666666,66.66666666666666,22.760416666666668,6.666666666666667,68.88888888888887,20.66666666666667,93.33333333333333,61.481481481481495,35.48082741391328,20.0,55.07664579482168,70.66666666666667,35.333333333333336,100.0,57.62222222222222,39.51781651216598,40.0,67.99370496741993,72.0,72.0,100.0,55.42433862433863,42.863371714304,80.0
mt5,lightgbm_lambdarank,xnli,f1_score,15,14.0,6,2,516,849,48.73567659231966,7.19956846085201,6.666666666666667,26.666666666666668,26.042568542568546,6.4,73.99999999999999,10.0,51.33333333333334,66.66666666666666,6.666666666666667,66.66666666666666,66.66666666666666,23.580729166666668,6.666666666666667,68.88888888888889,20.666666666666668,100.0,60.37037037037035,32.848183158785105,26.666666666666668,51.85820026238941,68.0,34.0,100.0,55.95555555555555,37.10324681939323,40.0,67.67985346839941,73.99999999999999,73.99999999999999,100.0,57.33412698412699,41.41259176391066,86.66666666666667
mt5,single_script,xnli,f1_score,15,14.0,6,2,516,849,40.62549223151303,9.317975860264252,6.666666666666667,33.33333333333333,32.14814814814815,4.666666666666667,67.99999999999999,10.0,37.27777777777778,20.0,2.0000000000000004,20.0,20.0,8.326822916666666,6.666666666666667,51.11111111111111,15.333333333333336,86.66666666666667,33.70370370370369,28.19556729454133,33.33333333333333,47.90344009759589,66.66666666666666,33.33333333333333,100.0,44.22222222222222,35.849317756860124,73.33333333333333,60.392129553072,67.99999999999999,67.99999999999999,100.0,47.23730158730158,37.764441623347835,100.0
mt5,single_distals_asjp,xnli,f1_score,15,14.0,6,2,516,849,40.71002718326532,11.109287833142282,6.666666666666667,6.666666666666667,19.465682465682466,7.733333333333333,69.99999999999999,10.0,52.0,73.33333333333333,7.333333333333333,73.33333333333333,73.33333333333333,24.368489583333332,6.666666666666667,55.55555555555556,16.666666666666668,93.33333333333333,47.77777777777777,28.57323495464193,6.666666666666667,49.16679274961642,65.33333333333331,32.66666666666666,100.0,48.93333333333334,34.857399251982606,33.33333333333333,62.100761205531875,69.99999999999999,69.99999999999999,100.0,50.76719576719576,37.971879200109925,73.33333333333333
mt5,random,xnli,f1_score,15,14.0,6,2,516,849,37.09592872479497,11.27616184469287,0.0,26.666666666666668,20.70777370777371,6.933333333333334,67.33333333333333,10.0,11.333333333333332,40.0,4.0,40.0,40.0,0.42968750000000006,0.0,68.88888888888889,20.666666666666668,100.0,52.222222222222236,18.494960740208626,26.666666666666668,45.738039006730254,74.66666666666666,37.33333333333333,100.0,57.199999999999996,24.780043112144742,60.0,54.89605645110718,67.33333333333333,67.33333333333333,100.0,49.273280423280426,26.88353172671556,73.33333333333333
mt5,single_new_gen,xquad,f1_score,12,11.0,6,2,1212,156,59.674477529954416,27.099360065918752,25.0,50.0,41.022126022126024,5.166666666666667,90.83333333333336,10.0,69.16666666666666,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,34.9365234375,25.0,77.77777777777779,23.333333333333336,100.0,72.68518518518518,47.84323384260966,50.0,62.91440800328534,81.66666666666669,40.83333333333334,100.0,71.6111111111111,50.68623012644545,58.333333333333336,80.56403923413691,90.83333333333336,90.83333333333336,100.0,79.88723544973546,52.824701095663194,91.66666666666666
mt5,random,xquad,f1_score,12,11.0,6,2,1212,156,65.5023065363617,27.791309373579388,16.666666666666664,33.33333333333333,31.83862433862434,5.75,90.0,10.0,60.83333333333333,100.0,10.000000000000002,100.0,100.0,24.479166666666664,16.666666666666664,100.0,29.999999999999993,100.0,100.0,38.43414506668019,33.33333333333333,67.62040761835925,100.0,50.0,100.0,100.0,42.32074254867912,58.333333333333336,78.98222863022704,90.0,90.0,100.0,88.65046296296298,44.30165789218011,100.0
mt5,single_script,xquad,f1_score,12,11.0,6,2,1212,156,57.65050708574974,29.018909699003174,0.0,25.0,23.356481481481485,5.25,90.0,10.0,54.95833333333333,100.0,10.000000000000002,100.0,100.0,16.959635416666664,0.0,91.66666666666666,27.499999999999996,100.0,91.66666666666666,32.7409863135674,25.0,67.17395305090409,85.00000000000001,42.50000000000001,100.0,81.75,40.10931265800765,75.0,81.49066882072185,90.0,90.0,100.0,83.13359788359787,41.30072109767425,100.0
mt5,mlp_listnet,xquad,f1_score,12,11.0,6,2,1212,156,57.86967866218015,35.346463444452624,8.333333333333332,25.0,28.075396825396826,4.916666666666667,90.83333333333336,10.0,56.66666666666668,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,18.0419921875,8.333333333333332,83.33333333333331,25.0,100.0,78.24074074074075,30.473898252886205,25.0,66.91249390604702,88.33333333333334,44.16666666666667,100.0,80.77777777777779,38.21932629182398,66.66666666666666,81.10223150089666,90.83333333333336,90.83333333333336,100.0,82.52678571428572,40.27233776840782,100.0
