model,method,held_out_task,dataset,performance_col,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,n_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,ndcg@3,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nnq,nnq,lrl,nld,mrl,spa,hrl,0.2303785661353407,0.2437381699014041,0.05481129103196095,0.6606238964492108,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.4,10.0,0.9,1.0,0.1,1.0,1.0,0.4990234375,0.0,0.6606238964492108,0.6666666666666666,0.2,1.0,0.5555555555555555,0.5406084060668945,0.0,0.588573456183513,0.6,0.3,1.0,0.4833333333333333,0.5419861709233373,0.0,0.522894071181587,0.4,0.4,1.0,0.29166666666666663,0.5423029402326165,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::noa,noa,lrl,nld,mrl,swe,mrl,0.0652156581360121,0.2280981349098492,0.7140894722274377,0.19237258716466915,0.0,0.0,32,6,2,289,329,0.125,8.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19237258716466915,0.3333333333333333,0.1,1.0,0.16666666666666666,0.03076171875,0.0,0.2905248947183541,0.4,0.2,1.0,0.18,0.12442607879638672,0.0,0.4309986577456553,0.4,0.4,1.0,0.19,0.18557474216056563,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nog,nog,lrl,nld,mrl,tam,mrl,0.4586482078211402,0.4654261917419812,0.014562961949933664,0.40653778243028355,0.0,0.0,32,6,2,289,329,0.045454545454545456,22.0,0.2,10.0,0.8,1.0,0.1,1.0,1.0,0.2490234375,0.0,0.40653778243028355,0.3333333333333333,0.1,1.0,0.3333333333333333,0.2490234375,0.0,0.3198180806691664,0.2,0.1,1.0,0.2,0.2490234375,0.0,0.30033929080460053,0.2,0.2,1.0,0.12857142857142856,0.2497568130493164,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nop,nop,lrl,pol,mrl,swe,mrl,0.0693823480708726,0.2038153360734006,0.6595822993129147,0.06412419572155638,0.0,0.0,32,6,2,289,329,0.058823529411764705,17.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06412419572155638,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00146484375,0.0,0.1741682080173035,0.4,0.2,1.0,0.18,0.051123619079589844,0.0,0.21289236336277043,0.4,0.4,1.0,0.19714285714285715,0.054480618798238754,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::not,not,lrl,por,mrl,fra,hrl,0.0819530710835058,0.269264263302811,0.6956407431188056,0.12824839144311276,0.0,0.0,32,6,2,289,329,0.0625,16.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12824839144311276,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00732421875,0.0,0.1008913714121468,0.2,0.1,1.0,0.1,0.00732421875,0.0,0.1645845624677497,0.2,0.2,1.0,0.07222222222222222,0.03458817799886067,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nou,nou,lrl,jpn,hrl,fra,hrl,0.1495666008338819,0.2183597649792965,0.3150450548979897,0.10163444560757089,0.0,0.0,32,6,2,289,329,0.0625,16.0,0.3,10.0,0.2,1.0,0.1,1.0,1.0,0.0029296875,0.0,0.10163444560757089,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0029296875,0.0,0.12635046603400288,0.4,0.2,1.0,0.27999999999999997,0.004292869567871093,0.0,0.1757908691979331,0.3,0.3,1.0,0.1733333333333333,0.01793895345181227,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::npi,npi,lrl,jpn,hrl,urd,mrl,0.5713493194764973,0.6266936166936168,0.08831157002860732,0.38112917102839083,0.0,0.0,32,6,2,289,329,0.034482758620689655,29.0,0.4,10.0,0.7,1.0,0.1,1.0,1.0,0.1240234375,0.0,0.38112917102839083,0.6666666666666666,0.2,1.0,0.5555555555555555,0.12430858612060547,0.0,0.29982945062734345,0.4,0.2,1.0,0.3333333333333333,0.12430858612060547,0.0,0.4009971419281155,0.4,0.4,1.0,0.27380952380952384,0.16347175451989773,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::npl,npl,lrl,por,mrl,fra,hrl,0.1118390804597701,0.247242353983927,0.5476540380009459,0.2540861140189272,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540861140189272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.3330078125,1.0,0.19988630041822897,0.2,0.1,1.0,0.06666666666666667,0.3330078125,1.0,0.36070465794367407,0.4,0.4,1.0,0.1595238095238095,0.3330890348541213,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nsn,nsn,lrl,nld,mrl,swe,mrl,0.1357924482924483,0.2669738488561551,0.49136423333502993,0.0,0.0,0.0,32,6,2,289,329,0.058823529411764705,17.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06886907509611764,0.2,0.1,1.0,0.05,0.003662109375,0.0,0.15495420861731915,0.3,0.3,1.0,0.09583333333333333,0.019374320632778108,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ntj,ntj,lrl,nld,mrl,eus,mrl,0.1312913618948101,0.1857519127053807,0.2931897174967449,0.61766549453796,0.0,0.0,32,6,2,289,329,0.03225806451612903,31.0,0.5,10.0,0.7,1.0,0.1,1.0,1.0,0.1240234375,0.0,0.61766549453796,1.0,0.3,1.0,1.0,0.14143059123307467,0.0,0.48590955501799565,0.6,0.3,1.0,0.6,0.14143059123307467,0.0,0.5293953444888397,0.5,0.5,1.0,0.4126984126984127,0.18834071680913578,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ntp,ntp,lrl,jpn,hrl,ben,mrl,0.0692204301075268,0.2199663710010709,0.6853135786506666,0.0,0.0,0.0,32,6,2,289,329,0.07692307692307693,13.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686687807700428,0.4,0.2,1.0,0.13,0.06269588470458984,0.0,0.14079632574273507,0.2,0.2,1.0,0.065,0.06269588470458984,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ntu,ntu,lrl,jpn,hrl,fra,hrl,0.0490956072351421,0.218777443315859,0.7755910916087427,0.2540861140189272,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540861140189272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.3330078125,1.0,0.19988630041822897,0.2,0.1,1.0,0.06666666666666667,0.3330078125,1.0,0.19579433653573455,0.2,0.2,1.0,0.05333333333333333,0.3330084800720215,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nuy,nuy,lrl,pol,mrl,hun,mrl,0.0456989247311827,0.1577851570735821,0.710372473693002,0.19116725273102,0.0,0.0,32,6,2,289,329,0.1,10.0,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19116725273102,0.6666666666666666,0.2,1.0,0.38888888888888884,0.01152642567952474,0.0,0.21225009707080295,0.6,0.3,1.0,0.35333333333333333,0.01435909823824962,0.0,0.5141068793953971,0.7,0.7,1.0,0.4425,0.14263975720931799,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nwi,nwi,lrl,nld,mrl,swe,mrl,0.1400383141762452,0.241803098759847,0.420858066358662,0.15245166841135635,0.0,0.0,32,6,2,289,329,0.125,8.0,0.3,10.0,0.3,1.0,0.1,1.0,1.0,0.0068359375,0.0,0.15245166841135635,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0068359375,0.0,0.13539709553984114,0.4,0.2,1.0,0.27999999999999997,0.007029914855957031,0.0,0.21829666042891752,0.3,0.3,1.0,0.1775,0.13093306936789303,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::nya,nya,lrl,ita,mrl,ron,mrl,0.4981962481962482,0.6068976593486398,0.17910995285277045,0.20326889121514177,0.0,0.0,32,6,2,289,329,0.043478260869565216,23.0,0.4,10.0,0.4,1.0,0.1,1.0,1.0,0.0146484375,0.0,0.20326889121514177,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0146484375,0.0,0.1599090403345832,0.2,0.1,1.0,0.2,0.0146484375,0.0,0.34446684994197607,0.4,0.4,1.0,0.21051587301587302,0.09108340939266263,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::okv,okv,lrl,nld,mrl,tha,mrl,0.2081228956228956,0.2242424242424242,0.07188438438438427,0.40653778243028355,0.0,0.0,32,6,2,289,329,0.125,8.0,0.2,10.0,0.8,1.0,0.1,1.0,1.0,0.2490234375,0.0,0.40653778243028355,0.3333333333333333,0.1,1.0,0.3333333333333333,0.2490234375,0.0,0.3198180806691664,0.2,0.1,1.0,0.2,0.2490234375,0.0,0.37224214445696324,0.2,0.2,1.0,0.125,0.34280383586883545,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::omw,omw,lrl,por,mrl,eus,mrl,0.0695443645083932,0.1436363636363636,0.5158303736757434,0.26194493491146187,0.0,0.0,32,6,2,289,329,0.03571428571428571,28.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26194493491146187,0.6666666666666666,0.2,1.0,0.38888888888888884,0.01987171173095703,0.0,0.23699936501028263,0.6,0.3,1.0,0.35333333333333333,0.020431587658822536,0.0,0.23349631029920254,0.4,0.4,1.0,0.24333333333333332,0.02151704589896326,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ong,ong,lrl,nld,mrl,ukr,mrl,0.1613807329678583,0.1617163062695498,0.002075073994901757,0.6497275923987381,0.0,0.0,32,6,2,289,329,0.034482758620689655,29.0,0.4,10.0,0.9,1.0,0.1,1.0,1.0,0.4990234375,0.0,0.6497275923987381,0.6666666666666666,0.2,1.0,0.6666666666666666,0.5144343376159668,0.0,0.5111323978710324,0.4,0.2,1.0,0.4,0.5144343376159668,0.0,0.5170094666430151,0.4,0.4,1.0,0.27749999999999997,0.5166976873631028,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ons,ons,lrl,por,mrl,fra,hrl,0.0826480263157894,0.2045423611368895,0.5959368716758022,0.4143966033228182,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4143966033228182,0.6666666666666666,0.2,1.0,0.38888888888888884,0.33806324005126953,1.0,0.3260005146834125,0.4,0.2,1.0,0.2333333333333333,0.33806324005126953,1.0,0.35533805837639365,0.3,0.3,1.0,0.16666666666666666,0.3380828150548041,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ood,ood,lrl,nld,mrl,swe,mrl,0.1326164874551971,0.2206818162700516,0.3990601958209717,0.5547466332500527,0.0,0.0,32,6,2,289,329,0.058823529411764705,17.0,0.4,10.0,0.5,1.0,0.1,1.0,1.0,0.0302734375,0.0,0.5547466332500527,1.0,0.3,1.0,1.0,0.0923434616997838,0.0,0.5292039822483772,0.8,0.4,1.0,0.76,0.10272432239271438,0.0,0.4417532155555178,0.4,0.4,1.0,0.38,0.10272432239271438,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::opm,opm,lrl,pol,mrl,fra,hrl,0.0487179487179487,0.180516395154553,0.7301189807372468,0.16031048930389097,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16031048930389097,0.3333333333333333,0.1,1.0,0.16666666666666666,0.01513671875,0.0,0.1261142142651835,0.2,0.1,1.0,0.1,0.01513671875,0.0,0.2675451249460254,0.3,0.3,1.0,0.10500000000000001,0.08165144016966223,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ory,ory,lrl,pol,mrl,ron,mrl,0.3911442098610709,0.4546886530890659,0.13975374752874628,0.10163444560757089,0.0,0.0,32,6,2,289,329,0.16666666666666666,6.0,0.6,10.0,0.2,1.0,0.1,1.0,1.0,0.0029296875,0.0,0.10163444560757089,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0029296875,0.0,0.14882359526340924,0.4,0.2,1.0,0.3,0.00658106803894043,0.0,0.3908493318607819,0.6,0.6,1.0,0.3796428571428571,0.1702016922587146,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ote,ote,lrl,ita,mrl,spa,hrl,0.0627705627705627,0.215266259844573,0.7084050105395782,0.06412419572155638,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06412419572155638,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00146484375,0.0,0.18963352330620725,0.4,0.2,1.0,0.18,0.10097713470458984,0.0,0.28918277019263783,0.5,0.5,1.0,0.24,0.10986915848513208,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::otm,otm,lrl,nld,mrl,spa,hrl,0.0551100995953937,0.256712962962963,0.7853240484651932,0.2286775026170345,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286775026170345,0.3333333333333333,0.1,1.0,0.1111111111111111,0.16634114583333334,0.0,0.19536298566530985,0.4,0.2,1.0,0.14666666666666667,0.16643899281819663,0.0,0.22624365451075695,0.3,0.3,1.0,0.11083333333333334,0.1702879554204022,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::otn,otn,lrl,nld,mrl,swe,mrl,0.1490519892389051,0.2835998877665545,0.47442860287167177,0.40653778243028355,0.0,0.0,32,6,2,289,329,0.058823529411764705,17.0,0.4,10.0,0.4,1.0,0.1,1.0,1.0,0.0146484375,0.0,0.40653778243028355,0.6666666666666666,0.2,1.0,0.5555555555555555,0.09644031524658203,0.0,0.41260997240258895,0.6,0.3,1.0,0.4533333333333333,0.10554548781365156,0.0,0.4514093376288974,0.4,0.4,1.0,0.29333333333333333,0.16330329770022822,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::otq,otq,lrl,nld,mrl,ukr,mrl,0.1447086927109758,0.1896131775339696,0.2368215406070555,0.5335808394397472,0.0,0.0,32,6,2,289,329,0.034482758620689655,29.0,0.4,10.0,0.6,1.0,0.1,1.0,1.0,0.0615234375,0.0,0.5335808394397472,0.6666666666666666,0.2,1.0,0.5555555555555555,0.21763070424397787,0.0,0.4197612308782809,0.4,0.2,1.0,0.3333333333333333,0.21763070424397787,0.0,0.39950879450526333,0.4,0.4,1.0,0.24416666666666664,0.21837612688599015,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::ots,ots,lrl,nld,mrl,fra,hrl,0.1751840438281116,0.2552188552188552,0.3135928625732302,0.70599296722776,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.6,10.0,0.7,1.0,0.1,1.0,1.0,0.1240234375,0.0,0.70599296722776,1.0,0.3,1.0,1.0,0.41673044580966234,1.0,0.6586992622070361,0.8,0.4,1.0,0.8,0.41674351335836946,1.0,0.6761252446037516,0.6,0.6,1.0,0.5433333333333332,0.41680994460018994,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pab,pab,lrl,por,mrl,nld,mrl,0.0652173913043478,0.1968345426091905,0.6686689722248848,0.26739308693669817,0.0,0.0,32,6,2,289,329,0.08333333333333333,12.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26739308693669817,0.6666666666666666,0.2,1.0,0.38888888888888884,0.0842294692993164,0.0,0.27221598719627166,0.6,0.3,1.0,0.35333333333333333,0.08642315026372671,0.0,0.38141389887300176,0.5,0.5,1.0,0.3058333333333333,0.13477547944381124,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pad,pad,lrl,jpn,hrl,nld,mrl,0.1065024630541871,0.2800626774126442,0.6197191855833527,0.0,0.0,0.0,32,6,2,289,329,0.03333333333333333,30.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21681668012187974,0.4,0.2,1.0,0.13,0.12622356414794922,0.0,0.21512215856322064,0.4,0.4,1.0,0.17214285714285715,0.1265103078638796,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pah,pah,lrl,ita,mrl,nld,mrl,0.046831955922865,0.2556925808760343,0.8168427266743019,0.0,0.0,0.0,32,6,2,289,329,0.1111111111111111,9.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32179069250665626,0.5,0.5,1.0,0.17718253968253966,0.13925750297964845,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pan,pan,lrl,ita,mrl,fra,hrl,0.5652243376381306,0.6992869250420738,0.19171327620043385,0.0,0.0,0.0,32,6,2,289,329,0.0625,16.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18634539467177974,0.3,0.3,1.0,0.07523809523809524,0.04682596391066909,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pao,pao,lrl,ita,mrl,swe,mrl,0.1138339920948616,0.1885566225896061,0.3962874889702414,0.20326889121514177,0.0,0.0,32,6,2,289,329,0.125,8.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20326889121514177,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0830078125,0.0,0.1599090403345832,0.2,0.1,1.0,0.06666666666666667,0.0830078125,0.0,0.27073638018522844,0.4,0.4,1.0,0.14861111111111108,0.17681909620265895,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pes,pes,lrl,por,mrl,tam,mrl,0.148359343737495,0.6727462784338846,0.7794720706848545,0.0,0.0,0.0,32,6,2,289,329,0.25,4.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721726877402941,0.2,0.1,1.0,0.05,0.249755859375,1.0,0.294435612944203,0.3,0.3,1.0,0.10119047619047619,0.24979956221899816,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pib,pib,lrl,pol,mrl,fra,hrl,0.0872089067211018,0.260523061254183,0.665254560186458,0.2540861140189272,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540861140189272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.3330078125,1.0,0.19988630041822897,0.2,0.1,1.0,0.06666666666666667,0.3330078125,1.0,0.1906291646593392,0.2,0.2,1.0,0.06666666666666667,0.3330082893371582,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pio,pio,lrl,nld,mrl,fra,hrl,0.1632107845971774,0.247793791328274,0.34134433424541355,0.457355005234069,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.5,10.0,0.4,1.0,0.1,1.0,1.0,0.0146484375,0.0,0.457355005234069,0.6666666666666666,0.2,1.0,0.5555555555555555,0.34277820587158203,1.0,0.35979534075281216,0.4,0.2,1.0,0.3333333333333333,0.34277820587158203,1.0,0.4904633717505151,0.5,0.5,1.0,0.31666666666666665,0.3428010981036232,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pir,pir,lrl,por,mrl,swe,mrl,0.071078431372549,0.2344224403047932,0.6967933987883853,0.2564967828862255,0.0,0.0,32,6,2,289,329,0.125,8.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564967828862255,0.3333333333333333,0.1,1.0,0.16666666666666666,0.12451171875,0.0,0.2636440039799086,0.4,0.2,1.0,0.18,0.12671184539794922,0.0,0.43233382758214867,0.4,0.4,1.0,0.19,0.23454963929229203,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::piu,piu,lrl,nld,mrl,ces,mrl,0.0751262626262626,0.1628222649894476,0.5385995727848923,0.32062097860778194,0.0,1.0,32,6,2,289,329,0.5,2.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32062097860778194,0.3333333333333333,0.1,1.0,0.16666666666666666,0.49951171875,1.0,0.33831477240051405,0.4,0.2,1.0,0.2,0.49951910972595215,1.0,0.3024997420287376,0.3,0.3,1.0,0.13333333333333333,0.49951941799372435,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pjt,pjt,lrl,por,mrl,swe,mrl,0.0962797619047619,0.2091818719013028,0.5397318083557973,0.11494141852534183,0.0,0.0,32,6,2,289,329,0.058823529411764705,17.0,0.3,10.0,0.1,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.11494141852534183,0.6666666666666666,0.2,1.0,0.6666666666666666,0.0024399757385253906,0.0,0.0904229457897192,0.4,0.2,1.0,0.4,0.0024399757385253906,0.0,0.1824636006527413,0.3,0.3,1.0,0.25,0.08528590155765414,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pls,pls,lrl,por,mrl,fra,hrl,0.1236199952617863,0.3670554867651991,0.6632116949095914,0.0,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608634387014705,0.2,0.1,1.0,0.05,0.007568359375,0.0,0.266640462448194,0.4,0.4,1.0,0.15119047619047618,0.09265785352579314,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::plt,plt,lrl,jpn,hrl,fra,hrl,0.4839235339235339,0.6074268211900675,0.20332208417232323,0.3049033368227127,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.3,10.0,0.1,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.3049033368227127,0.6666666666666666,0.2,1.0,0.5555555555555555,0.33365917205810547,1.0,0.23986356050187477,0.4,0.2,1.0,0.3333333333333333,0.33365917205810547,1.0,0.2596612016228032,0.3,0.3,1.0,0.21666666666666665,0.3336640945635736,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::plu,plu,lrl,jpn,hrl,fra,hrl,0.0487179487179487,0.2711636928564205,0.8203374935458466,0.2540861140189272,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540861140189272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.3330078125,1.0,0.24628224628494028,0.4,0.2,1.0,0.14666666666666667,0.333009147644043,1.0,0.5067938455689472,0.6,0.6,1.0,0.28174603174603174,0.33309207240098176,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::poe,poe,lrl,nld,mrl,fra,hrl,0.1188273823787842,0.2668017561634583,0.5546229376916708,0.0,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21681668012187974,0.4,0.2,1.0,0.13,0.12622356414794922,0.0,0.2953765978615185,0.4,0.4,1.0,0.15499999999999997,0.14682007764522495,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::poh,poh,lrl,nld,mrl,swe,mrl,0.1086367852332997,0.2266594516594516,0.5207048087431054,0.2928016983385909,0.0,0.0,32,6,2,289,329,0.058823529411764705,17.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928016983385909,0.6666666666666666,0.2,1.0,0.38888888888888884,0.16731866200764975,0.0,0.23034335608247947,0.4,0.2,1.0,0.2333333333333333,0.16731866200764975,0.0,0.22565023209951657,0.3,0.3,1.0,0.1595238095238095,0.16780646362652382,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::poi,poi,lrl,pol,mrl,swe,mrl,0.1046182073091209,0.2912740516188792,0.6408255156006489,0.0,0.0,0.0,32,6,2,289,329,0.058823529411764705,17.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01721726877402941,0.2,0.1,1.0,0.05,0.000244140625,0.0,0.12135513529085054,0.2,0.2,1.0,0.05833333333333333,0.08333349227905273,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pol,pol,mrl,nld,mrl,ron,mrl,0.6109085177712629,0.6946400801231415,0.12053949195824579,0.40653778243028355,0.0,0.0,31,6,2,289,329,0.2,5.0,0.5,10.0,0.4,1.0,0.1,1.0,1.0,0.0146484375,0.0,0.40653778243028355,0.6666666666666666,0.2,1.0,0.5555555555555555,0.09644031524658203,0.0,0.474471233558204,0.6,0.3,1.0,0.4533333333333333,0.24429097454994916,1.0,0.5431566489989258,0.5,0.5,1.0,0.3211111111111111,0.24432975688894903,1.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::pon,pon,lrl,nld,mrl,zlm,mrl,0.1221764201296225,0.1795489085681199,0.3195368264615798,0.09618629358233458,0.0,0.0,32,6,2,289,329,0.047619047619047616,21.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09618629358233458,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00341796875,0.0,0.07566852855911009,0.2,0.1,1.0,0.1,0.00341796875,0.0,0.21658251258564049,0.4,0.4,1.0,0.17619047619047618,0.06696362314841865,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::por,por,mrl,nld,mrl,eng,hrl,0.5964665820511525,0.7085848050804247,0.15822837608907891,0.05081722280378544,0.0,0.0,31,6,2,289,329,0.03333333333333333,30.0,0.3,10.0,0.1,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.05081722280378544,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0009765625,0.0,0.1636997823948759,0.4,0.2,1.0,0.27999999999999997,0.05073261260986328,0.0,0.20417319416660168,0.3,0.3,1.0,0.16999999999999998,0.06003738651052117,0.0
mt5,random,taxi1500,taxi1500,f1_score,taxi1500::poy,poy,lrl,por,mrl,spa,hrl,0.1023896738182452,0.2842503987240829,0.6397905709971118,0.2286775026170345,0.0,0.0,32,6,2,289,329,0.16666666666666666,6.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286775026170345,0.3333333333333333,0.1,1.0,0.1111111111111111,0.16634114583333334,0.0,0.17989767037640608,0.2,0.1,1.0,0.06666666666666667,0.16634114583333334,0.0,0.2912870157828541,0.3,0.3,1.0,0.10952380952380951,0.24975590518720095,1.0
