method_a,method_b,ndcg_p_value,performance_loss_p_value
random,single_new_gen,1.1050472131776483e-15,0.6857597844318454
random,single_new_typ,5.464007388828544e-09,0.43862846754870716
random,single_new_geo,1.1993971973232906e-08,0.2347491125722575
random,single_script,0.02698098046260362,1.16532350649093e-06
random,single_distals_asjp,4.1967848850064153e-13,0.16777494471480406
random,single_distals_wiki_size,0.8352360321090929,1.3532661405760044e-05
random,composite_equal,3.8738689683926593e-17,0.14850960536750527
random,rrf_equal,1.1759796937183317e-16,0.1927263939354789
random,lightgbm_lambdarank,3.3231909807996202e-21,0.0032030159738342134
random,mlp_listnet,2.896819948399608e-17,0.19197088170515822
single_new_gen,single_new_typ,0.0004970420336927218,0.8510279421685305
single_new_gen,single_new_geo,0.0038562728985574767,0.4593116793152537
single_new_gen,single_script,4.002301533797081e-15,1.897152077514098e-05
single_new_gen,single_distals_asjp,0.7040939666646215,0.02545626330715886
single_new_gen,single_distals_wiki_size,1.876122839245228e-15,0.00013267683090823732
single_new_gen,composite_equal,0.25018727001289137,0.01885080698975937
single_new_gen,rrf_equal,0.46658358962174873,0.04002507473377944
single_new_gen,lightgbm_lambdarank,0.013406213063872834,0.0003391697365379214
single_new_gen,mlp_listnet,0.09771709397629602,0.019320534227324663
single_new_typ,single_new_geo,0.6437417213941982,0.5404639205443061
single_new_typ,single_script,7.085182488704178e-06,9.899357391395327e-05
single_new_typ,single_distals_asjp,0.0007989729833553493,0.015088592488219843
single_new_typ,single_distals_wiki_size,1.159070584341355e-09,6.23706642756526e-05
single_new_typ,composite_equal,1.6218965770403346e-05,0.026003897385771864
single_new_typ,rrf_equal,1.943113954062144e-05,0.038677309437768564
single_new_typ,lightgbm_lambdarank,2.217620390710797e-08,0.00013111482772036964
single_new_typ,mlp_listnet,1.5932986117074906e-06,0.03154030263140551
single_new_geo,single_script,8.624505722495707e-08,0.0007419343057798896
single_new_geo,single_distals_asjp,0.0062093873314565205,0.004221280003091226
single_new_geo,single_distals_wiki_size,2.3460385144624774e-10,0.0009180624290962227
single_new_geo,composite_equal,5.090427436874894e-05,0.004510547769512338
single_new_geo,rrf_equal,3.595363651788715e-05,0.012646364625138502
single_new_geo,lightgbm_lambdarank,1.984530872649302e-07,1.9816315035738146e-05
single_new_geo,mlp_listnet,1.3587228395380556e-05,0.00557904820714839
single_script,single_distals_asjp,5.251677582461289e-13,2.581152984463787e-10
single_script,single_distals_wiki_size,0.012739341740541848,0.8219247116955088
single_script,composite_equal,2.1826061447900655e-18,2.021574073994846e-10
single_script,rrf_equal,1.8392110149113611e-19,3.4966132828869534e-10
single_script,lightgbm_lambdarank,6.741551815662371e-22,6.492299331397586e-15
single_script,mlp_listnet,1.68092208054799e-18,6.585719537459665e-11
single_distals_asjp,single_distals_wiki_size,3.083230445202436e-13,4.240359103833517e-08
single_distals_asjp,composite_equal,0.10074681387882686,0.9232383716316896
single_distals_asjp,rrf_equal,0.247409921401911,0.902185640158793
single_distals_asjp,lightgbm_lambdarank,0.0018186434918260818,0.047307715858703706
single_distals_asjp,mlp_listnet,0.002825081720571905,0.9571266877411398
single_distals_wiki_size,composite_equal,1.3056458383488678e-20,5.745436212001901e-09
single_distals_wiki_size,rrf_equal,1.3359852458657795e-19,7.591330481059191e-09
single_distals_wiki_size,lightgbm_lambdarank,2.5211404369833674e-21,2.0729772156565657e-11
single_distals_wiki_size,mlp_listnet,4.866103334298507e-18,7.285383484443436e-08
composite_equal,rrf_equal,0.6618619885367962,0.7957732036631873
composite_equal,lightgbm_lambdarank,0.15875036706928505,0.06842818033881537
composite_equal,mlp_listnet,0.6709340109984098,0.8434691171794441
rrf_equal,lightgbm_lambdarank,0.1121900407182376,0.065119731585239
rrf_equal,mlp_listnet,0.441182924772694,0.9206738564418773
lightgbm_lambdarank,mlp_listnet,0.20170680365677904,0.03826397044076647
