model,model_name,method,held_out_task,performance_col,n_queries,mean_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10,source_artifact
mt5,mT5,single_new_geo,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,23.222620274232348,48.3084283319098,5.118110236220472,12.860892388451443,15.959377122924367,15.371391076115486,35.72178477690289,10.0,23.85826771653543,38.4514435695538,3.84514435695538,38.4514435695538,38.4514435695538,9.881864132217848,5.118110236220472,36.61417322834646,10.984251968503935,80.70866141732283,26.655001458151062,15.607842019973416,12.860892388451443,25.067192175401495,36.06299212598426,18.03149606299213,91.0761154855643,23.80664916885389,18.24703199418668,21.128608923884517,31.411016515733664,35.72178477690289,35.72178477690289,99.34383202099738,19.345435987168276,21.22058459724945,38.05774278215223,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,random,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,23.404706088173292,49.25760850324013,3.149606299212598,14.566929133858268,14.587214497985745,13.46719160104987,36.40419947506561,10.0,17.086614173228345,31.36482939632546,3.1364829396325464,31.36482939632546,31.36482939632546,6.407762262139108,3.149606299212598,40.28871391076115,12.086614173228348,80.5774278215223,28.54330708661417,13.602376417098004,14.566929133858268,23.55769826588132,36.95538057742783,18.477690288713912,92.78215223097112,23.249343832021,15.26470821939498,18.89763779527559,31.10548257241777,36.40419947506561,36.40419947506561,99.60629921259844,19.64451318585177,19.23345650281036,41.732283464566926,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_script,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,26.465210472225408,49.9253144666132,1.574803149606299,21.391076115485564,16.916566917146284,11.675853018372704,41.35170603674541,10.0,24.695518829377097,28.60892388451444,2.860892388451444,28.60892388451444,28.60892388451444,4.239203986220472,1.574803149606299,50.74365704286964,15.223097112860897,93.1758530183727,35.0029163021289,18.217887401610145,21.391076115485564,28.72242693047435,43.254593175853024,21.627296587926512,97.76902887139109,28.05555555555556,21.047382924301655,30.446194225721783,36.70719154992401,41.35170603674541,41.35170603674541,99.86876640419948,23.495417239511728,22.77905851637694,38.4514435695538,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,lightgbm_lambdarank,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,18.679062752955502,51.73556341829786,2.230971128608924,9.580052493438322,12.4741564935271,15.751968503937007,31.69291338582677,10.0,15.971128608923882,30.70866141732284,3.070866141732284,30.70866141732284,30.70866141732284,4.877686187664041,2.230971128608924,31.146106736657917,9.343832020997375,71.5223097112861,21.85768445610965,10.76325127999164,9.580052493438322,20.67519255813152,32.125984251968504,16.062992125984252,90.15748031496062,19.031933508311464,13.387099376209909,16.666666666666664,26.285766101618417,31.69291338582677,31.69291338582677,99.08136482939632,15.515321001541476,16.256740929770046,30.83989501312336,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_wiki_size,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,18.72589433984253,53.74405972329546,1.574803149606299,11.548556430446194,13.319977166362497,15.465879265091864,32.07349081364829,10.0,17.245324803149607,18.37270341207349,1.837270341207349,18.37270341207349,18.37270341207349,3.101418963254593,1.574803149606299,33.37707786526684,10.013123359580051,76.37795275590551,19.7360746573345,10.191310581214212,11.548556430446194,20.47804513456056,36.8241469816273,18.41207349081365,97.11286089238844,19.75503062117236,14.767112645101784,24.93438320209974,26.26204696210648,32.07349081364829,32.07349081364829,99.60629921259844,15.16178706828313,17.119468567549756,37.664041994750654,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_typ,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,15.029944878206509,54.29497977052669,1.1811023622047243,3.805774278215223,9.274600977825449,18.625984251968504,34.645669291338585,10.0,11.863517060367457,26.246719160104988,2.6246719160104988,26.246719160104988,26.246719160104988,2.8502296587926508,1.1811023622047243,30.446194225721783,9.133858267716535,74.54068241469817,20.880723242927964,5.657912187819302,3.805774278215223,18.842897669872254,33.56955380577428,16.78477690288714,93.7007874015748,19.398512685914262,8.622512300303997,10.236220472440944,26.16459872206422,34.645669291338585,34.645669291338585,99.60629921259844,17.036313169187185,12.328426983229832,25.853018372703414,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_asjp,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,16.91974417599554,55.61386762035412,2.099737532808399,8.267716535433072,11.275526486556236,17.16010498687664,29.92125984251969,10.0,13.83202099737533,24.671916010498688,2.4671916010498696,24.671916010498688,24.671916010498688,5.178344406167979,2.099737532808399,28.871391076115486,8.661417322834646,65.61679790026247,19.7360746573345,9.982015381136147,8.267716535433072,18.566666151357136,29.133858267716533,14.566929133858268,83.59580052493439,17.0411198600175,12.106368330746394,13.517060367454068,24.345992276903665,29.92125984251969,29.92125984251969,99.08136482939632,14.095404741074033,14.857694976333049,27.55905511811024,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_gen,taxi1500,f1_score,762,31.95800524934383,6,2,289,329,10.178440007011488,58.411614334962096,0.5249343832020997,4.199475065616798,10.51356916426342,15.32283464566929,32.034120734908136,10.0,8.700787401574804,17.585301837270343,1.7585301837270344,17.585301837270343,17.585301837270343,2.6503034776902887,0.5249343832020997,19.335083114610672,5.800524934383203,43.83202099737533,13.378536016331294,5.201083734877609,4.199475065616798,16.604666888401816,29.291338582677167,14.645669291338583,89.89501312335958,14.466754155730536,9.775178152978611,16.27296587926509,24.226140493992357,32.034120734908136,32.034120734908136,99.86876640419948,13.603455818022749,13.29468532357775,35.30183727034121,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,rrf_equal,tydiqa,f1_score,9,8.0,6,2,1269,102,80.79595449475873,8.645585093700195,33.33333333333333,44.44444444444444,51.29629629629631,3.111111111111111,100.0,8.0,84.44444444444444,100.0,12.5,100.0,100.0,51.63845486111112,33.33333333333333,100.0,37.5,100.0,100.0,58.315797588201576,44.44444444444444,85.75160687992869,100.0,62.5,100.0,100.0,65.5726912094724,88.88888888888889,93.26040668791092,100.0,100.0,100.0,100.0,66.16215271460572,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_typ,tydiqa,f1_score,9,8.0,6,2,1269,102,85.64892928994509,9.674249695182636,22.22222222222222,66.66666666666666,46.6931216931217,3.333333333333333,100.0,8.0,80.0,100.0,12.5,100.0,100.0,44.43359375,22.22222222222222,100.0,37.5,100.0,100.0,63.26091349883763,66.66666666666666,84.23572120673586,100.0,62.5,100.0,100.0,64.42610368279972,77.77777777777779,93.22207792141994,100.0,100.0,100.0,100.0,65.5704948956036,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,mlp_listnet,tydiqa,f1_score,9,8.0,6,2,1269,102,77.40813964117302,10.029054851182137,22.22222222222222,55.55555555555556,41.11111111111112,4.0,100.0,8.0,80.0,100.0,12.5,100.0,100.0,39.83289930555556,22.22222222222222,100.0,37.5,100.0,100.0,50.83025114058897,55.55555555555556,79.28322114192744,100.0,62.5,100.0,100.0,54.99343375568246,77.77777777777779,91.20356623041025,100.0,100.0,100.0,100.0,56.918825597408265,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,composite_equal,tydiqa,f1_score,9,8.0,6,2,1269,102,77.62992252313587,10.46643380209982,22.22222222222222,55.55555555555556,43.994708994709,3.4444444444444446,100.0,8.0,80.0,100.0,12.5,100.0,100.0,41.22178819444444,22.22222222222222,100.0,37.5,100.0,100.0,51.995938819729616,55.55555555555556,82.68702100892509,100.0,62.5,100.0,100.0,58.19539531605344,88.88888888888889,91.9365635984299,100.0,100.0,100.0,100.0,59.13511746760345,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_wiki_size,tydiqa,f1_score,9,8.0,6,2,1269,102,79.31365134590489,12.811551676519356,11.11111111111111,77.77777777777779,43.51851851851852,2.888888888888889,100.0,8.0,69.44444444444444,100.0,12.5,100.0,100.0,24.207899305555557,11.11111111111111,100.0,37.5,100.0,100.0,51.443645906531145,77.77777777777779,84.30995577774306,100.0,62.5,100.0,100.0,53.44329408851888,88.88888888888889,91.4167807174686,100.0,100.0,100.0,100.0,54.59972308244853,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_script,tydiqa,f1_score,9,8.0,6,2,1269,102,77.89536552116836,13.210192534235276,0.0,55.55555555555556,27.354497354497354,4.444444444444445,100.0,8.0,68.33333333333333,100.0,12.5,100.0,100.0,19.78081597222222,0.0,100.0,37.5,100.0,100.0,43.78705907406079,55.55555555555556,82.07558974188616,100.0,62.5,100.0,100.0,46.05838514496699,66.66666666666666,90.7110481632881,100.0,100.0,100.0,100.0,47.63985537396726,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_asjp,tydiqa,f1_score,9,8.0,6,2,1269,102,73.55640181561398,14.891454904018026,22.22222222222222,44.44444444444444,41.57407407407408,4.0,100.0,8.0,72.22222222222221,100.0,12.5,100.0,100.0,35.05859375,22.22222222222222,100.0,37.5,100.0,100.0,51.3954731290815,44.44444444444444,80.91552744186647,100.0,62.5,100.0,100.0,55.16015249375575,66.66666666666666,90.6242810349675,100.0,100.0,100.0,100.0,56.85184896856799,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_geo,tydiqa,f1_score,9,8.0,6,2,1269,102,73.025515819549,16.35092380296057,22.22222222222222,44.44444444444444,39.351851851851855,4.444444444444445,100.0,8.0,72.22222222222221,100.0,12.5,100.0,100.0,38.00998263888889,22.22222222222222,100.0,37.5,100.0,100.0,45.23810713586431,44.44444444444444,76.2019652962651,100.0,62.5,100.0,100.0,51.4564003959339,66.66666666666666,89.47630893590923,100.0,100.0,100.0,100.0,53.99095571448031,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,lightgbm_lambdarank,tydiqa,f1_score,9,8.0,6,2,1269,102,75.14959640544923,16.903321623223132,11.11111111111111,44.44444444444444,32.31481481481482,4.333333333333333,100.0,8.0,68.88888888888889,100.0,12.5,100.0,100.0,29.58984375,11.11111111111111,100.0,37.5,100.0,100.0,44.44580982887636,44.44444444444444,78.7287780327371,100.0,62.5,100.0,100.0,48.225234264786,66.66666666666666,89.52547065298788,100.0,100.0,100.0,100.0,50.568598013681054,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,random,tydiqa,f1_score,9,8.0,6,2,1269,102,67.170767453095,20.97345413350125,0.0,33.33333333333333,23.67724867724868,5.222222222222222,100.0,8.0,58.8888888888889,100.0,12.5,100.0,100.0,13.096788194444445,0.0,100.0,37.5,100.0,100.0,31.54541540683972,33.33333333333333,76.40754096317886,100.0,62.5,100.0,100.0,36.319235588831965,44.44444444444444,87.2771074360354,100.0,100.0,100.0,100.0,39.27544636163434,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_gen,tydiqa,f1_score,9,8.0,6,2,1269,102,71.7012465293609,21.45769953375496,0.0,66.66666666666666,31.944444444444443,3.7777777777777777,100.0,8.0,58.88888888888889,100.0,12.5,100.0,100.0,15.614149305555555,0.0,100.0,37.5,100.0,100.0,42.20406117469624,66.66666666666666,77.60482757204328,100.0,62.5,100.0,100.0,44.5890864267534,77.77777777777779,88.05004879075969,100.0,100.0,100.0,100.0,45.77154787882704,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,rrf_equal,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,28.2949051100118,28.87958752837611,8.16326530612245,25.170068027210885,21.9323606670534,17.46938775510204,29.38775510204082,10.0,30.20408163265306,42.17687074829932,4.217687074829932,42.17687074829932,42.17687074829932,16.268069727891156,8.16326530612245,35.14739229024943,10.54421768707483,65.3061224489796,29.100529100529094,24.18025899741824,25.170068027210885,27.79962595429109,32.10884353741497,16.054421768707485,78.91156462585033,23.54195011337869,26.548895278743046,35.374149659863946,31.83154427626978,29.38775510204082,29.38775510204082,94.5578231292517,17.58228053126012,28.96523401697097,50.34013605442177,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,mlp_listnet,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,27.18700708774237,29.306801631520084,12.244897959183673,27.89115646258503,24.780128881005545,18.52380952380953,29.04761904761905,10.0,25.442176870748305,34.01360544217687,3.4013605442176877,34.01360544217687,34.01360544217687,16.59093324829932,12.244897959183673,34.92063492063492,10.476190476190476,65.3061224489796,27.513227513227516,24.966617267316977,27.89115646258503,26.92986540615845,31.97278911564626,15.98639455782313,78.2312925170068,22.820861678004537,27.10659795345148,36.734693877551024,30.88734288177617,29.04761904761905,29.04761904761905,91.15646258503402,17.072778317676278,29.28174129933684,50.34013605442177,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,composite_equal,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,28.503175154504305,30.33893402161629,12.244897959183673,26.53061224489796,24.39976212866164,18.564625850340136,28.16326530612245,10.0,30.40816326530613,37.41496598639456,3.741496598639456,37.41496598639456,37.41496598639456,18.72010522959184,12.244897959183673,34.24036281179138,10.272108843537412,63.94557823129252,27.66439909297052,25.552072861314223,26.53061224489796,27.92340114526552,31.428571428571427,15.714285714285714,76.19047619047619,23.06122448979592,27.99751123454891,37.41496598639456,30.96658267898846,28.16326530612245,28.16326530612245,93.87755102040816,16.752699492495413,29.91510341423861,50.34013605442177,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,random,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,12.116197128187864,31.640050698813905,2.0408163265306123,2.7210884353741496,6.165070168056105,39.62585034013605,10.20408163265306,10.0,21.360544217687075,36.734693877551024,3.673469387755103,36.734693877551024,36.734693877551024,6.311118197278912,2.0408163265306123,15.419501133786849,4.625850340136054,44.89795918367347,13.567649281934996,6.986936798441708,2.7210884353741496,10.55499470588327,11.292517006802722,5.646258503401361,51.70068027210885,8.793650793650794,7.771845988405534,4.761904761904762,11.2205986416156,10.20408163265306,10.20408163265306,71.42857142857143,5.4558632977000325,8.564210578999425,7.482993197278912,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,lightgbm_lambdarank,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,22.15225223712669,31.723064949866377,9.523809523809524,19.727891156462583,20.23824153967892,19.802721088435373,25.91836734693878,10.0,21.90476190476191,31.29251700680272,3.129251700680272,31.29251700680272,31.29251700680272,12.84013605442177,9.523809523809524,30.15873015873016,9.04761904761905,61.224489795918366,23.356009070294785,19.37708247689501,19.727891156462583,22.14001309428247,26.93877551020408,13.46938775510204,74.14965986394559,18.489795918367346,21.47870215046365,27.2108843537415,26.035405775246044,25.91836734693878,25.91836734693878,93.19727891156462,13.726730374689556,23.944633172903263,44.21768707482993,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_asjp,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,24.85074261933976,31.77366722589468,13.60544217687075,24.489795918367346,23.946725054770194,21.98639455782313,24.081632653061227,10.0,25.578231292517007,32.6530612244898,3.26530612244898,32.6530612244898,32.6530612244898,17.087850765306122,13.60544217687075,30.15873015873016,9.047619047619047,54.421768707483,24.56538170823885,23.153386636090183,24.489795918367346,25.34268419318024,27.755102040816325,13.877551020408164,69.38775510204081,19.780045351473923,26.13764415955197,35.374149659863946,27.52977139160877,24.081632653061227,24.081632653061227,82.99319727891157,14.637431162941365,27.66002588025824,49.65986394557823,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_gen,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,26.843837267033766,33.63866820921915,12.925170068027212,23.12925170068027,22.484869731769287,21.70748299319728,23.6734693877551,10.0,27.55102040816326,36.054421768707485,3.605442176870749,36.054421768707485,36.054421768707485,17.796688988095237,12.925170068027212,34.6938775510204,10.408163265306122,63.26530612244898,28.57142857142857,23.89333705373463,23.12925170068027,25.00787084504225,28.70748299319728,14.35374149659864,69.38775510204081,22.06802721088436,25.325068992781585,30.612244897959183,27.028317541423053,23.6734693877551,23.6734693877551,85.03401360544217,15.08848936399957,27.006302736560283,41.49659863945578,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_typ,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,17.380048753016446,38.33805846533127,6.122448979591836,17.006802721088434,15.730520672605405,23.789115646258505,20.47619047619048,10.0,16.054421768707485,21.7687074829932,2.17687074829932,21.7687074829932,21.7687074829932,9.25409226190476,6.122448979591836,22.448979591836736,6.7346938775510194,51.02040816326531,16.137566137566136,15.7479284177038,17.006802721088434,17.911407279046127,22.448979591836736,11.224489795918368,67.3469387755102,13.5328798185941,17.51806043557489,23.12925170068027,20.296616133781452,20.47619047619048,20.47619047619048,87.07482993197279,9.73107655760717,19.14592525552944,31.97278911564626,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_geo,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,14.632000005613856,41.91516247021151,4.761904761904762,11.564625850340136,14.179648448372312,22.8843537414966,19.86394557823129,10.0,13.197278911564624,18.367346938775512,1.8367346938775515,18.367346938775512,18.367346938775512,7.552747661564625,4.761904761904762,19.501133786848072,5.850340136054422,44.89795918367347,13.756613756613756,12.112638608989668,11.564625850340136,16.086623601727826,20.544217687074827,10.272108843537412,63.94557823129252,11.587301587301589,14.263939001600509,18.367346938775512,19.73163997310559,19.86394557823129,19.86394557823129,89.1156462585034,8.8140589569161,16.836117919638305,32.6530612244898,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_script,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,14.61691694347342,43.22396888313656,3.4013605442176877,8.843537414965986,10.458267309223928,30.6734693877551,18.571428571428573,10.0,14.181286377838385,19.727891156462583,1.9727891156462587,19.727891156462583,19.727891156462583,5.789620535714286,3.4013605442176877,25.623582766439903,7.687074829931974,54.421768707483,17.800453514739228,10.457403928700352,8.843537414965986,15.484696906452044,25.71428571428571,12.857142857142856,76.87074829931973,14.687074829931973,12.780731509779292,14.285714285714285,18.14387290505085,18.571428571428573,18.571428571428573,87.07482993197279,9.126147284310548,13.940220942240822,20.40816326530612,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_wiki_size,ud_pos,f1_score,147,72.50340136054422,6,2,961,272,8.298374504210807,47.1120799286475,2.0408163265306123,5.442176870748299,7.402634231755899,32.666666666666664,16.258503401360546,10.0,6.9468739876903145,12.244897959183673,1.2244897959183674,12.244897959183673,12.244897959183673,2.976190476190476,2.0408163265306123,14.285714285714285,4.285714285714287,38.095238095238095,8.95691609977324,5.763848514513634,5.442176870748299,8.93857542014361,13.877551020408164,6.938775510204081,51.70068027210885,7.1360544217687085,6.47742237777464,6.802721088435375,12.646521663620264,16.258503401360546,16.258503401360546,85.71428571428571,5.968685887053236,8.261718918213377,14.285714285714285,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_typ,wikiann,f1_score,144,54.61805555555556,6,2,904,332,23.9325357301437,8.868161601091554,11.11111111111111,20.833333333333336,20.981972226262208,20.4375,26.875000000000004,10.0,27.291666666666664,38.19444444444444,3.8194444444444446,38.19444444444444,38.19444444444444,15.29880099826389,11.11111111111111,31.25,9.375,65.97222222222221,24.84567901234568,20.824395137606192,20.833333333333336,23.39851035199432,28.05555555555556,14.02777777777778,81.25,19.17129629629629,23.427915326076818,28.47222222222222,27.43789117250357,26.875000000000004,26.875000000000004,97.91666666666666,14.232638888888888,25.48577383740082,42.36111111111111,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,random,wikiann,f1_score,144,54.61805555555556,6,2,904,332,14.169566255354596,9.498327390898528,6.25,12.5,13.393769181385448,26.625,16.388888888888886,10.0,16.805555555555554,27.08333333333333,2.708333333333333,27.08333333333333,27.08333333333333,8.679877387152777,6.25,20.37037037037037,6.111111111111112,51.388888888888886,15.239197530864196,12.187999600967116,12.5,13.729354384551728,18.47222222222222,9.23611111111111,68.05555555555556,11.428240740740742,13.597616297737511,15.97222222222222,15.313233428162231,16.388888888888886,16.388888888888886,86.11111111111111,7.628775352733687,14.901403276020996,22.22222222222222,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,composite_equal,wikiann,f1_score,144,54.61805555555556,6,2,904,332,29.373416405811412,9.653420215093844,18.055555555555557,31.944444444444443,29.311074680830195,15.006944444444445,27.98611111111111,10.0,33.40277777777778,44.44444444444444,4.444444444444445,44.44444444444444,44.44444444444444,22.88547092013889,18.055555555555557,37.5,11.249999999999998,72.22222222222221,30.36265432098765,29.93553819165013,31.944444444444443,28.693609448495412,33.47222222222223,16.736111111111114,82.63888888888889,24.002314814814817,31.6094016744324,36.11111111111111,31.036567344997117,27.98611111111111,27.98611111111111,95.13888888888889,16.567515432098766,33.52499228727095,51.388888888888886,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,lightgbm_lambdarank,wikiann,f1_score,144,54.61805555555556,6,2,904,332,26.31499479917046,9.848690502553437,15.97222222222222,25.694444444444443,25.5978030078694,18.319444444444443,24.02777777777778,10.0,32.84722222222222,45.83333333333333,4.583333333333334,45.83333333333333,45.83333333333333,21.312120225694446,15.97222222222222,32.407407407407405,9.722222222222223,70.13888888888889,26.736111111111104,27.14246957265358,25.694444444444443,26.029623074420755,30.000000000000004,15.000000000000002,81.94444444444444,21.256944444444446,29.332390559331365,34.72222222222222,27.101814400508577,24.02777777777778,24.02777777777778,90.9722222222222,14.037450396825395,30.53907786288264,41.66666666666667,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,mlp_listnet,wikiann,f1_score,144,54.61805555555556,6,2,904,332,27.905945875291504,10.22087124197115,14.583333333333334,27.77777777777778,26.2126650237627,16.381944444444443,27.91666666666666,10.0,31.944444444444443,43.05555555555556,4.305555555555555,43.05555555555556,43.05555555555556,21.0205078125,14.583333333333334,35.64814814814815,10.694444444444445,68.05555555555556,29.089506172839503,27.39424934843555,27.77777777777778,27.19910254874247,32.083333333333336,16.041666666666668,78.47222222222221,23.245370370370367,29.26410950373814,35.41666666666667,30.3006750067878,27.91666666666666,27.91666666666666,93.75,16.481591710758376,31.507264987312684,50.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,rrf_equal,wikiann,f1_score,144,54.61805555555556,6,2,904,332,27.92861297112747,10.367594578413112,14.583333333333334,30.55555555555556,26.565143702444622,15.52777777777778,29.44444444444445,10.0,29.444444444444446,42.36111111111111,4.236111111111112,42.36111111111111,42.36111111111111,19.142659505208336,14.583333333333334,34.72222222222222,10.416666666666668,68.75,28.5108024691358,27.01548895220858,30.55555555555556,27.75174402359693,32.77777777777778,16.38888888888889,83.33333333333334,22.877314814814813,28.97236808230528,36.80555555555556,30.907652898162407,29.44444444444445,29.44444444444445,97.91666666666666,16.771632495590826,31.371474960493323,52.083333333333336,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_geo,wikiann,f1_score,144,54.61805555555556,6,2,904,332,29.14533897153872,10.483561559842263,15.97222222222222,29.166666666666668,26.958869754924265,16.125,27.43055555555556,10.0,33.75,45.83333333333333,4.583333333333334,45.83333333333333,45.83333333333333,21.290418836805557,15.97222222222222,36.80555555555556,11.041666666666666,71.52777777777779,29.976851851851844,28.372613022629928,29.166666666666668,28.191779868703826,32.36111111111111,16.180555555555554,81.94444444444444,23.61111111111111,29.9575644622992,35.41666666666667,30.584985344035346,27.43055555555556,27.43055555555556,91.66666666666666,16.360367063492063,32.17309558318909,50.69444444444444,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_wiki_size,wikiann,f1_score,144,54.61805555555556,6,2,904,332,13.349968362674442,11.403380271932468,1.3888888888888888,8.333333333333332,10.157519558825706,23.42361111111111,20.20833333333333,10.0,10.208333333333334,18.75,1.875,18.75,18.75,3.273518880208333,1.3888888888888888,23.148148148148145,6.944444444444445,59.02777777777778,14.313271604938272,7.672947662434093,8.333333333333332,14.521491603765137,22.083333333333336,11.041666666666668,75.0,11.761574074074074,9.688851251247138,13.88888888888889,17.613441203663584,20.20833333333333,20.20833333333333,90.2777777777778,8.757550705467372,11.89505733218647,28.47222222222222,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_asjp,wikiann,f1_score,144,54.61805555555556,6,2,904,332,28.098331821406703,11.93350059193577,14.583333333333334,26.38888888888889,24.24872971198363,21.354166666666668,26.25,10.0,32.36111111111112,43.75,4.375,43.75,43.75,20.38235134548611,14.583333333333334,34.953703703703695,10.48611111111111,68.05555555555556,28.85802469135802,26.385452730270725,26.38888888888889,27.030522216012653,30.694444444444446,15.347222222222223,77.08333333333334,22.51620370370371,27.95465570662109,31.25,28.851369051324067,26.25,26.25,93.05555555555556,15.536954365079364,29.67977794929592,41.66666666666667,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
