method,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,dataset,cnotc_alpha,cnotc_epsilon,cnotc_threshold,cnotc_trial_complexity,cnotc_set_size,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance,cnotc_best_in_set_performance_loss,cnotc_sources,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance,budget_10_at_5_best_in_set_performance_loss,budget_10_at_5_sources
random,masakhaner_xlm-r::bam,bam,lrl,yor,lrl,fon,lrl,0.3717323147129109,0.3836450176574236,0.0310513688337539,0.5214792009556255,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.3836450176574236,0.0,"swa,tsn,sna,nya,pcm,yor,zul,xho,wol,fon,hau,ewe,bbj,luo,lug,mos,ibo,kin",10,0.5555555555555556,1.0,0.0,0.3717323147129109,0.0310513688337539,"swa,sna,nya,yor,zul,xho,ewe,bbj,luo,ibo"
random,masakhaner_xlm-r::bbj,bbj,lrl,yor,lrl,yor,lrl,0.4213511765253693,0.4213511765253693,0.0,0.5081722280378544,1.0,1.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.4213511765253693,0.0,"swa,tsn,pcm,nya,sna,yor,zul,xho,wol,fon,hau,bam,ewe,luo,lug,mos,ibo,kin",10,0.5555555555555556,1.0,1.0,0.4213511765253693,0.0,"swa,pcm,nya,yor,zul,xho,bam,ewe,luo,ibo"
random,masakhaner_xlm-r::ewe,ewe,lrl,yor,lrl,hau,lrl,0.5326476433076666,0.5397148000687414,0.013094243033866622,0.47066197815184,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.5397148000687414,0.0,"swa,sna,tsn,nya,pcm,yor,wol,xho,hau,fon,bam,bbj,luo,mos,ibo,kin,lug,zul",10,0.5555555555555556,1.0,0.0,0.536812464443777,0.005377535736642367,"swa,tsn,nya,yor,wol,xho,bbj,luo,mos,lug"
random,masakhaner_xlm-r::fon,fon,lrl,yor,lrl,yor,lrl,0.5140029424473093,0.5140029424473093,0.0,0.5081722280378544,1.0,1.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.5140029424473093,0.0,"swa,tsn,nya,sna,pcm,yor,zul,wol,xho,ewe,hau,bam,bbj,luo,mos,ibo,lug,kin",10,0.5555555555555556,1.0,1.0,0.5140029424473093,0.0,"swa,nya,sna,yor,zul,wol,bam,bbj,luo,lug"
random,masakhaner_xlm-r::hau,hau,lrl,yor,lrl,luo,lrl,0.555890471515268,0.621295095416383,0.10527143121463348,0.40653778243028355,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.621295095416383,0.0,"swa,tsn,sna,nya,pcm,yor,xho,zul,wol,fon,ewe,bam,bbj,lug,mos,luo,ibo,kin",10,0.5555555555555556,0.0,0.0,0.555890471515268,0.10527143121463348,"swa,sna,nya,yor,xho,zul,bam,bbj,lug,ibo"
random,masakhaner_xlm-r::ibo,ibo,lrl,xho,lrl,yor,lrl,0.2542825144000781,0.4912795924942488,0.48240774034786543,0.0,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.4912795924942488,0.0,"tsn,swa,nya,sna,pcm,xho,yor,wol,fon,ewe,hau,bam,bbj,luo,lug,mos,kin,zul",10,0.5555555555555556,1.0,1.0,0.4912795924942488,0.0,"tsn,nya,sna,xho,yor,wol,bam,bbj,luo,kin"
random,masakhaner_xlm-r::kin,kin,lrl,zul,lrl,lug,lrl,0.319016465849014,0.4946408419973537,0.3550543368783916,0.27525190782923276,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.4946408419973537,0.0,"swa,tsn,pcm,nya,sna,zul,yor,xho,wol,fon,ewe,hau,bam,bbj,luo,mos,ibo,lug",10,0.5555555555555556,0.0,0.0,0.455028930269972,0.08008216945335386,"swa,pcm,nya,zul,yor,xho,hau,bam,bbj,ibo"
random,masakhaner_xlm-r::lug,lug,lrl,yor,lrl,luo,lrl,0.5765748531975625,0.6089540289840243,0.05317179006185904,0.7126464536866454,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.6089540289840243,0.0,"swa,tsn,nya,sna,pcm,yor,zul,wol,xho,fon,ewe,hau,bbj,bam,luo,mos,ibo,kin",10,0.5555555555555556,1.0,0.0,0.5916734162975383,0.028377532398162857,"swa,nya,sna,yor,zul,wol,hau,bbj,bam,ibo"
random,masakhaner_xlm-r::luo,luo,lrl,yor,lrl,kin,lrl,0.4233138589897044,0.4475331858039106,0.05411738745295647,0.3049033368227127,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.4475331858039106,0.0,"swa,sna,tsn,nya,pcm,yor,zul,wol,xho,hau,fon,bam,ewe,bbj,lug,mos,ibo,kin",10,0.5555555555555556,1.0,0.0,0.4357808671548405,0.026260217167938613,"swa,tsn,nya,yor,zul,wol,bam,ewe,bbj,ibo"
random,masakhaner_xlm-r::mos,mos,lrl,yor,lrl,fon,lrl,0.3621921935186909,0.471679707561552,0.23212258718714002,0.3557205596264981,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.471679707561552,0.0,"swa,sna,tsn,nya,pcm,yor,xho,zul,wol,fon,hau,bam,ewe,bbj,luo,ibo,lug,kin",10,0.5555555555555556,0.0,0.0,0.3621921935186909,0.23212258718714002,"swa,tsn,nya,yor,xho,zul,bam,ewe,bbj,lug"
random,masakhaner_xlm-r::nya,nya,lrl,xho,lrl,sna,lrl,0.3694470818027112,0.5369746145215419,0.311984083024301,0.05081722280378544,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.5369746145215419,0.0,"tsn,swa,pcm,sna,yor,xho,zul,wol,fon,ewe,bam,bbj,hau,luo,lug,mos,kin,ibo",10,0.5555555555555556,1.0,1.0,0.5369746145215419,0.0,"tsn,pcm,sna,xho,zul,wol,bbj,hau,luo,kin"
random,masakhaner_xlm-r::pcm,pcm,lrl,xho,lrl,yor,lrl,0.4578586283231666,0.729260876267579,0.3721607133697791,0.10163444560757089,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.729260876267579,0.0,"swa,tsn,sna,yor,zul,xho,wol,nya,hau,fon,bam,bbj,ewe,luo,mos,lug,ibo,kin",10,0.5555555555555556,1.0,1.0,0.729260876267579,0.0,"swa,sna,yor,xho,wol,nya,bbj,ewe,luo,ibo"
random,masakhaner_xlm-r::sna,sna,lrl,yor,lrl,xho,lrl,0.3781543282644001,0.4379689382401189,0.13657272183746763,0.5081722280378544,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.4379689382401189,0.0,"bam,swa,tsn,nya,pcm,yor,zul,xho,wol,fon,hau,ewe,bbj,luo,lug,mos,ibo,kin",10,0.5555555555555556,1.0,1.0,0.4379689382401189,0.0,"bam,tsn,nya,yor,zul,xho,ewe,bbj,luo,ibo"
random,masakhaner_xlm-r::swa,swa,lrl,yor,lrl,pcm,lrl,0.6638233998046645,0.7334543684932995,0.09493565200473826,0.5589894508416399,0.0,0.0,masakhaner_xlm-r,0.1,0.05,inf,18,18,1.0,1.0,1.0,0.7334543684932995,0.0,"sna,tsn,nya,pcm,xho,yor,zul,wol,fon,ewe,hau,bam,bbj,mos,luo,ibo,lug,kin",10,0.5555555555555556,1.0,1.0,0.7334543684932995,0.0,"sna,nya,pcm,yor,zul,wol,bam,bbj,mos,lug"
