method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,,,,,,,,19.758543508300697,,,19.758543508300697
single_new_gen,,,,,,,,,13.959371598391801,,,13.959371598391801
single_new_typ,,,,,,,,,22.68782613433918,,,22.68782613433918
single_new_geo,,,,,,,,,11.934813741839326,,,11.934813741839326
single_script,,,,,,,,,22.40608718907157,,,22.40608718907157
single_distals_asjp,,,,,,,,,17.329052750703934,,,17.329052750703934
single_distals_wiki_size,,,,,,,,,26.89633712911673,,,26.89633712911673
composite_equal,,,,,,,,,19.635029029154115,,,19.635029029154115
rrf_equal,,,,,,,,,14.655409963757055,,,14.655409963757055
lightgbm_lambdarank,,,,,,,,,7.8909740062641776,,,7.8909740062641776
mlp_listnet,,,,,,,,,9.50028185571747,,,9.50028185571747
