method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,,,5.4942344774608465,10.910858938343633,16.54257370699,68.83505228565154,21.246993948479666,22.5204077108518,23.59161099408676,14.997237895839275,18.577581027453586
single_new_gen,22.489711277016642,12.24227940521362,29.60277455351384,4.635544390048518,6.641037739265192,19.502013070623665,0.0,12.637568432548482,10.010598216657263,11.625109571599355,9.301423029567001,22.82937892753309
single_new_typ,18.036297649724627,11.00271021012032,17.710031702203118,4.7410148957774245,12.037817086699654,17.90085946183156,30.53354933952897,10.052048592485344,22.940406401111886,17.694284336520543,11.666407942219218,18.960922996170236
single_new_geo,10.175214553258705,11.453767248306704,21.884329759539135,12.660942272398316,13.094162166205436,17.66534131870393,11.55867345078367,9.267180305920416,18.887902526026192,11.990904363488472,12.394867681140491,18.555096785594603
single_script,,14.4463192752943,16.843571020207047,19.31410245193712,9.044027068983679,21.715302239582808,14.528766451888831,27.51725413063772,15.323542844499618,18.630483023358792,12.857810629731684,20.692025243641304
single_distals_asjp,0.0,8.344109046134276,17.44577052071791,6.638242750642618,7.890741616232972,21.233377887119033,1.3207711287209105,12.04625502404171,9.60179015065283,4.170644751430328,8.512754410801756,19.230394724073463
single_distals_wiki_size,8.115456200157402,18.9223423466851,36.0765070072571,21.270669107171724,20.837892868892318,21.841769719381467,,21.012229803261437,23.331197183650783,13.75340458887783,20.5017831129432,22.32594752829137
composite_equal,0.0,10.9443259409887,10.056102171502117,5.609251690688653,7.930857262677825,15.346246909068329,0.0,13.003422419901838,19.097037934760884,4.006608350491896,9.011255089056807,16.102309068431893
rrf_equal,13.811176511492745,8.352471866545116,17.646894923022614,1.9496435442077458,10.344158859796645,19.210467252274213,14.528766451888831,18.38662444557867,17.79154267747579,7.1356705216721865,11.281090151463763,18.60205314317532
lightgbm_lambdarank,,5.105073196824883,13.346194621897563,15.479324711398784,11.797545401263251,15.994105014050541,0.0,12.1691888117218,17.580850997036787,11.056660508141988,10.924212160486032,16.320315162870017
mlp_listnet,0.0,3.047476477004385,14.11183417622237,5.609251690688653,8.07903291298385,18.480979619875043,0.0,17.49530768124752,14.485270344091433,4.006608350491896,9.026850150145442,17.08498363757827
