method_a,method_b,ndcg_p_value,performance_loss_p_value
single_new_gen,single_new_typ,0.01895418272986398,0.9607230279170428
single_new_gen,single_new_geo,0.13908918489550542,0.2907351021322151
single_new_gen,single_script,4.463067281317397e-14,0.12518095511149066
single_new_gen,single_distals_asjp,0.20577890115819727,0.34639330729086143
single_new_gen,single_distals_wiki_size,1.6054981060292688e-06,0.0019095153338960862
single_new_gen,composite_equal,0.6096075750670018,0.21905260351031777
single_new_gen,rrf_equal,0.9348641392444659,0.1259148590679109
single_new_gen,lightgbm_lambdarank,0.3239468593641481,0.7144231835294118
single_new_gen,mlp_listnet,0.18221807599788167,0.12645737670250878
single_new_typ,single_new_geo,0.0001923734796751964,0.5896632886087946
single_new_typ,single_script,3.1677247750644306e-11,0.13134069932134101
single_new_typ,single_distals_asjp,0.002600699212383837,0.62520536864659
single_new_typ,single_distals_wiki_size,0.0029882432827349694,0.00974139818634711
single_new_typ,composite_equal,0.005911023990375648,0.7557763419733403
single_new_typ,rrf_equal,0.010633781467687219,0.8425515773626084
single_new_typ,lightgbm_lambdarank,0.0026479667826563324,0.9446800712968683
single_new_typ,mlp_listnet,0.0008231784640221677,0.7722273258396689
single_new_geo,single_script,9.524284042079548e-15,0.20885467613767392
single_new_geo,single_distals_asjp,0.516870374416007,0.9624778083534589
single_new_geo,single_distals_wiki_size,5.997126751193658e-08,0.014885389973121709
single_new_geo,composite_equal,0.2735107576757733,0.5560940315093573
single_new_geo,rrf_equal,0.17139862238914358,0.4793641510427538
single_new_geo,lightgbm_lambdarank,0.6441921747779468,0.3093990118566629
single_new_geo,mlp_listnet,0.6233682542866277,0.5419149256892368
single_script,single_distals_asjp,1.3393458456522104e-14,0.2125632231838586
single_script,single_distals_wiki_size,3.3292569617703266e-06,0.8234961939039586
single_script,composite_equal,5.644097730265225e-16,0.16755230352674536
single_script,rrf_equal,4.691759129344753e-15,0.15591562211224932
single_script,lightgbm_lambdarank,1.951626775521327e-15,0.1393347890199454
single_script,mlp_listnet,4.011907686737457e-17,0.1648148619297906
single_distals_asjp,single_distals_wiki_size,3.263873267871025e-07,0.013666073306350727
single_distals_asjp,composite_equal,0.4925126489339734,0.558134719390128
single_distals_asjp,rrf_equal,0.3020787164757966,0.5885331797994898
single_distals_asjp,lightgbm_lambdarank,0.931946093267913,0.186733571069307
single_distals_asjp,mlp_listnet,0.8732646242444904,0.557410666837872
single_distals_wiki_size,composite_equal,3.053637951955459e-07,0.0051897563604931885
single_distals_wiki_size,rrf_equal,1.2385600366699996e-06,0.0034359541576099426
single_distals_wiki_size,lightgbm_lambdarank,2.276030043399143e-07,0.0030661272935211654
single_distals_wiki_size,mlp_listnet,3.423382435872236e-08,0.004155752284996284
composite_equal,rrf_equal,0.5819083935253473,0.7230742027533817
composite_equal,lightgbm_lambdarank,0.5699194917909275,0.3500400459133864
composite_equal,mlp_listnet,0.27716278489982277,0.8273408348013225
rrf_equal,lightgbm_lambdarank,0.399205543464532,0.731784649595832
rrf_equal,mlp_listnet,0.16580501103694287,0.7038431916349553
lightgbm_lambdarank,mlp_listnet,0.9861617011989822,0.37128834695241275
