method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,10.986339721518862,34.112725877278486,23.736750287933866,37.588433572438746,0.3131084245803333,,,,23.736750287933866,16.306758491702837,17.212917150929407
single_new_gen,,16.014544707310698,35.88793434851807,38.916978830842055,,,33.73797031163813,,3.0238425851845654,36.327474571240096,16.014544707310698,19.455888466851317
single_new_typ,,,,8.370750664925685,9.383330436345636,10.13612515543807,,0.0,,8.370750664925685,7.506664349076509,10.13612515543807
single_new_geo,,,7.111354621030788,2.4494414911513407,18.129386062164496,17.031784738101248,33.73797031163813,0.0,,18.09370590139473,14.503508849731597,12.071569679566018
single_script,,10.366833036099814,7.111354621030788,8.184979584825696,13.090173410715805,17.031784738101248,44.7483998805828,22.11575016184456,,26.466689732704246,16.155736036244107,12.071569679566018
single_distals_asjp,,5.531530410396784,7.111354621030788,2.4494414911513407,24.383662931785615,17.031784738101248,44.7483998805828,19.607719297877363,,23.59892068586707,18.702858973944547,12.071569679566018
single_distals_wiki_size,,0.6991547556649567,,6.36088281180229,39.68822433174219,8.515892369050624,,0.0,,6.36088281180229,23.952765550178302,8.515892369050624
composite_equal,,0.0,7.111354621030788,2.4494414911513407,9.359726284360288,17.031784738101248,44.7483998805828,0.0,,23.59892068586707,5.615835770616173,12.071569679566018
rrf_equal,,0.0,7.111354621030788,1.2247207455756703,9.359726284360288,17.031784738101248,,0.0,,1.2247207455756703,5.615835770616173,12.071569679566018
lightgbm_lambdarank,,6.272846587283381,,27.31568053868145,10.024496111265934,10.13612515543807,,44.23150032368912,,27.31568053868145,15.36523714415755,10.13612515543807
mlp_listnet,,6.272846587283381,,5.136162066226619,9.129188611266684,10.13612515543807,,,,5.136162066226619,7.986651801673364,10.13612515543807
