dataset,task,model,model_name,metric,metric_name,method,method_type,outcome,mean,ci_lower,ci_upper,n_units,outcome_name,cross_task_comparability
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,13.649722541532531,13.085922174558494,14.245398338314804,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,53.74405972329548,52.36220093547882,55.084340077205546,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,13.042877681970905,12.57836027362958,13.53100780450647,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,55.04568380436682,53.28812020380253,56.77787784744746,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,11.842425192965493,11.419837987789018,12.268324687778437,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,English,performance_loss_pct,44.89966198951738,43.606179673512685,46.16751817900366,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,English,raw_oracle_gap_points,10.01459213877082,9.67589821762245,10.344869279983538,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,29.857930063435266,28.076491907897363,31.674699082843908,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,6.664342057596124,6.231071816537528,7.10677759455547,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,33.69518427478594,31.864274965437893,35.553949256819735,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,7.471161549497917,7.031636104406489,7.925494622725125,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,63.08822643773085,61.72513004254361,64.38749367238627,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,13.47413845881007,13.13501411981608,13.811368977492046,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,39.149812206981636,37.23634129181733,41.03394419437491,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,8.569470464621217,8.11823729632413,9.031585235642167,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,49.61298989044861,47.78401578892331,51.42937908984452,762,PL (%),scale-free; suitable for cross-task aggregation
