dataset,task,model,model_name,metric,metric_name,method,method_type,outcome,outcome_name,mean,ci_lower,ci_upper,n_units
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,9.850342624193235,9.382891200735335,10.314722495483927,732
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),62.57953250963208,61.22323913316805,63.8958736299171,732
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,13.490408350121003,13.122730039549037,13.856946452960944,732
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),18.095965952786898,8.104224643117455,28.533072011678637,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,12.044085778183748,4.9601404419775035,19.868321543693817,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),10.581889512070115,4.819192644815091,16.229826854573286,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,6.85930206483131,3.0048520517822954,10.664139185171681,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),13.476998094232847,5.118613996073746,23.203732118805522,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,9.037853499945847,3.167320387476055,16.42186728397051,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),20.329185419454692,8.69107316156304,34.140296023241916,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,13.203340479374154,5.662966732843873,22.274546583200973,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),13.912780459122684,5.410301758131655,23.639514483695358,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,9.286990293612126,3.351784084459389,16.637183187129487,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),9.504016445522963,4.179074430200741,15.013913555613833,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,5.948295387536379,2.6354309007359085,9.458527929619688,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),11.494824732270416,4.708649672123433,19.177681455185,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,7.233428754216198,3.0412156241545203,12.212493355423572,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),11.645867542092876,3.265906453303159,21.91930782641402,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,7.716554610772671,2.093716709274997,14.922012352875509,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),11.533854727184327,6.374098312029702,17.08172990174159,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,7.3480590962549845,4.235259451711465,10.603259485787095,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),9.760352393329917,3.537089374471128,16.36837362808523,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,6.057871817002652,2.2262833468473193,10.073506188629167,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),13.463788743268413,8.184195947593652,18.213365933020633,8
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,8.734081002919531,5.3069392832641435,11.84253313362651,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),16.20630592562562,5.914854593545277,27.745343602753678,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,10.12778757771885,3.3967574180512154,17.829795693350963,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),12.340345740092115,2.5438566662845066,25.44870427647745,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,7.9839250861218,1.3867294125891538,17.291379569508365,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),11.07694958012746,2.5438566662845066,21.708727099986042,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,7.074567231023752,1.3867294125891538,14.688343861808754,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),18.73901565056329,8.720232050649106,28.949089521467624,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,11.0300870134223,5.143472908814907,17.134871318473614,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),11.08265899641344,2.5438566662845066,21.725712613436844,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,7.077886318193771,1.3867294125891538,14.691662948978774,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),17.315077136763712,4.776620809970204,32.01118203334634,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,9.724228057619895,2.720329797217187,17.861334052483663,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),7.491910008250797,2.641081499096478,13.347742650307946,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,4.212008495843646,1.502875770109645,7.342152226177112,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),8.554112735791707,1.561317407385899,18.34151692097059,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,5.019075300079392,0.9963820461714938,10.859040254472655,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),12.885740571187899,4.359607992990674,23.134747210651447,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,8.198329255988789,2.5740394275072562,15.492407353015093,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),7.21342250986296,1.6818699009178402,13.955777810038315,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,4.210605396741663,1.1081019081667254,8.006805076762324,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),17.03394637393332,5.008826201292294,31.39144277907005,8
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,10.797152431030213,2.77362655337442,20.748021361990137,8
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),24.71425376299745,17.762587927669703,32.07840616495908,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,9.955103688547162,6.524526473840342,13.750216061862622,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),26.496316797947223,18.582557024860815,34.90632073415467,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,9.619535040303395,6.316532021058052,13.319347506971502,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),27.0243980692319,19.542338407245264,34.93104528949494,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,11.014404419042584,7.561472005202498,14.840436269785375,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),36.03823183627614,26.760277812743038,45.44107273769825,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,14.52488961985777,10.000557216999757,19.430588442746494,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),29.187187613580083,22.287743548242492,36.490061285645325,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,13.90454244529391,9.82802585796973,18.404225903880555,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),24.2516524056309,17.303932790556807,31.64731749662792,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,9.685573901330613,6.380637374810902,13.487906886930498,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),25.44227112184936,17.935404074549158,33.427642489788035,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,9.787255095980793,6.3874724592946,13.601533382862565,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),24.93523587266427,17.92879768025069,32.32261691366558,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,10.047080478982476,6.663737084706217,13.977349923848637,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),32.32124710134689,24.638548214381665,40.130443911765,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,14.043477322086297,9.858780531351089,18.545122965996665,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),22.07277237888261,16.148172985435405,28.438008654121294,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,8.469135513545247,5.926446181737609,11.3651458856517,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),46.29312889973574,38.53458594708838,54.26235150082475,64
ud_dep_xlm-r,ud_dep,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,21.853603477734048,17.202721084420272,26.854329799729793,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),29.25630069466546,23.64021749476507,35.12995969588276,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,9.076866212148715,7.144169774714559,11.112018872036906,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),28.852715041058104,22.79469983460982,35.17781399557464,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,8.182140246923694,6.3427797192673365,10.154748085780058,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),27.662963158287745,21.900441269791564,33.68311528139104,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,7.966612949426695,6.27660778273938,9.751441004808868,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),34.91570507509551,27.785219782738075,41.82357344497573,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,11.088520028358452,8.549067302225149,13.783061864453908,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),34.09836585736326,28.984882685680304,39.45275031366773,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,12.46157028142046,10.006376697567147,15.083341028579465,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),22.671733101288055,17.604809766163687,28.275000441318667,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,7.261143121115843,5.545638969923777,9.228491380497859,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),27.021246319968913,21.530084417347016,32.9200843485144,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,8.409773116747735,6.432344663047706,10.626781585984851,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),27.46730041839477,22.246942683067065,32.891305112398484,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,8.638111162102165,6.793060417663752,10.597583171349525,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),27.293129799770483,22.040651733062305,32.82170507510243,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,9.720251833515224,7.465604206443185,12.182981018452216,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),28.492459387389605,23.116314512013375,34.3061445228173,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,9.888059534715497,7.406015040266324,12.683528005667227,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),48.458690862533956,41.2336829963703,55.607354087994445,64
ud_pos_mt5,ud_pos,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,17.463645413167615,14.116454675963723,21.006001617857105,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),19.618059802327394,14.441332307733454,25.394333909149587,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,7.043230992881226,5.2865739069947155,9.048779406390608,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),21.1669470020259,14.93193532487693,28.085946671203565,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,6.784058203278753,5.157954655802003,8.58273321963832,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),19.746131190810935,14.003542681369245,26.077275354417406,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,6.736505583011922,5.123003011923137,8.513625603087116,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),23.453808381464675,18.231352826120766,28.753953235314107,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,9.516405672083241,7.137557781796934,12.21148257590681,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),21.09993690755539,16.33497110772464,26.36147924901469,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,9.344775459271812,6.848166196834526,12.31805540173014,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),18.055527550783978,14.104416874958833,22.055140082442243,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,6.730064694877259,5.184407080517844,8.469877819602466,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),18.810555527216472,13.583652108488177,24.635622757107143,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,6.840540478082934,4.742599347461761,9.50604467322037,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),14.274684861062397,9.956512393520374,19.348882931653247,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,5.670549563508912,4.118989407999809,7.472143434071393,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),18.569805174536327,14.426807407811857,23.012134248173925,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,7.920543742205339,6.016712278403209,9.971369567456629,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),18.890880763502455,13.9540691285221,24.386547313642875,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,6.60597890411313,5.249520028476778,8.310929628430504,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),37.09740276085305,30.185852396254575,44.32692533136186,64
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,15.945704776504517,13.081410330437242,19.089931071096693,64
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),9.194837424455319,5.583602126330262,13.478286726429804,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,6.388188613468242,4.0722379856176625,9.127166346108726,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),9.54942590195664,6.116199690562746,13.562554696440415,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,6.527419479396075,4.422098989428306,8.834258372100898,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),9.076500676869554,5.836181346182461,12.73374627889053,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,6.21245765000262,4.222881855516747,8.392050360344268,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),13.04777851741912,8.870746513742088,17.67895499608818,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,9.317122421540914,6.536470738822489,12.33294814064476,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),10.867203442310952,6.659893365378137,15.628807530225181,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,7.806455653478027,4.838710050994955,11.210806723796589,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),7.838174301391438,5.318881554201543,10.7040469561996,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,5.468057949693407,3.8704470925866175,7.240553220305567,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),8.73847491168455,5.475745423260301,12.605079867421892,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,5.957779235353726,4.000653409144909,8.16076391363512,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),7.115695840989446,4.87670517718586,9.667823589058694,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,5.102481445786423,3.626153137620675,6.788114721095846,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),10.24868214099632,6.840303623362581,14.317994397466514,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,7.293222515265065,5.001516660750267,10.113752098014698,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),9.758878472972027,6.556356556353621,13.417398497985877,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,7.122577722125139,4.895058288520827,9.655579981192897,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),12.896319211961432,9.738487404163234,16.556211301711297,56
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,9.951679501628194,7.53577847363188,12.788577042544825,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),14.571344557668633,9.286758092964456,20.735941222310878,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,7.688502183970741,5.20348660818114,10.633954831278219,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),14.083308379906367,9.582419029156505,19.476954129122593,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,7.383162367496766,5.450647685619388,9.568487718731175,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),13.573102186920767,9.136608675272324,18.698242858319418,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,7.099723248429511,5.188261071287334,9.22814144531165,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),16.909955355709887,12.107377730463902,22.26656041988748,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,9.987022606695783,7.51838307735399,12.686432407526482,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),19.375536201314194,12.850270325524063,26.581652127251814,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,11.020172883685238,7.334098767454155,15.313647771983007,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),16.124754178066148,11.200328002723547,21.734051788185134,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,8.467742332481498,6.394389003491786,10.720917867509122,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),13.498248712772057,9.047465409893158,18.857776622249535,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,6.996647492061571,5.092508397600931,9.139071701245399,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),12.287355535381819,8.079170494613823,17.429422865366316,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,6.4420891232138775,4.736375691831919,8.300788879054062,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),16.75918885676396,11.378747364894428,23.050251094310845,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,9.092533730636065,6.539247716486184,12.106669565855027,56
