dataset,task,model,model_name,metric,metric_name,method,method_type,outcome,outcome_name,mean,ci_lower,ci_upper,n_units
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),1.3312897363696614,0.5237134821780959,2.371015818111836,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,0.9796223927855507,0.39303965215927805,1.7372123767295387,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),1.412664027230946,0.6203534432067169,2.4372049094369874,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,1.044593078458873,0.4688301819054722,1.7890101605348876,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),2.4828744250739407,1.4932767894247736,3.5329019390909413,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,1.8477616002599926,1.1231673245930736,2.613934663018658,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),1.4542005432972152,0.7190487383135818,2.4490381694199894,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,1.0777174700409817,0.544371624121162,1.802042953264704,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),1.390718629851854,0.6395207289650048,2.403370402207645,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,1.029435426399677,0.48565067124090944,1.7670586584811798,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),1.8655262292655486,0.8401851825047187,3.118950037311092,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,1.3876565786511013,0.6281439866093228,2.3206752047664043,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),2.862935383787424,2.0528476790756613,3.8739410073657807,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,2.1757653634375553,1.5657989755632038,2.9259553097470237,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),1.8908136196434313,0.8798038983156962,3.1445841600662807,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,1.4036862862190589,0.6596998934400562,2.3329246788304934,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),1.5269062411162793,0.6826113437165383,2.8327133669116167,15
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,1.1711524640743067,0.521035397605801,2.184406807109399,15
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),50.156984905711674,31.66802212022471,68.92349149781244,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,15.243894326362904,9.310030482178343,21.750771729541235,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),40.891722136922645,27.306298011332238,55.28225766785564,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,13.19832699275265,8.092752687274599,19.257142379595663,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),39.082178537354466,26.092178411540146,53.432996025333495,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,12.602410027836271,7.659346731209339,18.69516753605739,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),27.099360065918756,13.810462879447385,43.56786986354383,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,8.947576374559334,4.095612326710543,15.650464698206,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),50.50660607161379,33.76591192095076,67.2889867356557,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,14.735823484555413,10.228612684223744,18.975305255531925,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),21.084130690654124,10.08487840122123,33.72591178877551,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,6.519069877211325,3.1030440476800227,10.353602732969405,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),32.647443201785045,22.064642898176697,43.32451429634717,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,10.234547708801246,6.7085323794246206,13.803588045739334,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),29.01890969900317,20.570964719093805,36.91601959167168,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,9.2442782469061,6.237820311571014,12.337090024532051,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),41.65923626494027,23.063279250081465,61.587191083343484,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,12.254627973593168,6.86283296638804,17.89429564485457,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),49.02533946916057,32.44761519477807,66.08026501454097,12
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,14.105606912070021,9.824262813902243,18.344534734880483,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),58.25733564786242,52.330042406562704,63.61268910721234,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,19.70687415627599,16.647355855611313,22.090985534302078,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),55.65359450658027,47.393032389199206,61.99548695292562,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,19.155052148367748,15.612868288959291,21.933265863786836,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),54.99468658391638,47.0353139716954,60.78312452459511,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,18.922292261123896,15.465223540964795,21.545047388226404,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),51.860608252257656,43.55409323797909,57.81569800661108,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,17.981320327390016,14.503733533621961,20.643275887685533,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),57.84017062343971,48.685349862470375,65.10862164391133,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,20.0327033462187,16.020966484607452,23.23736813263962,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),32.26612039509793,17.77237555268121,46.549053221987116,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,10.737856246063226,5.706473771431959,15.726952630623437,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),32.72101028402715,16.385888332744198,48.4721249193026,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,11.007014221784038,5.468825831427439,16.34836952338267,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),56.21143059795872,48.28800986412143,61.94627484730438,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,19.41448771949423,15.821818196656121,22.264610622672123,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),49.83750688939247,38.02154643322972,59.12891564799764,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,17.091280888823157,12.43791935035762,21.029592326030965,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),59.137458213664466,53.37899779219189,64.10311604454542,12
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,20.16664947744596,16.870333182392674,22.911529525157356,12
