method_a,method_b,ndcg_p_value,performance_loss_p_value
random,single_new_gen,4.376060653689105e-17,0.3052853368024949
random,single_new_typ,2.2992566853225583e-12,0.9942610896110955
random,single_new_geo,7.114888723701579e-09,0.2154614980256064
random,single_script,2.8619189776469246e-06,0.09188520509186864
random,single_distals_asjp,8.092570244735482e-18,0.014447188070228838
random,single_distals_wiki_size,0.05467918390670916,0.020877269601183652
random,composite_equal,8.92652474827443e-23,9.896098770883204e-06
random,rrf_equal,1.282343934789219e-22,6.159891351452184e-07
random,lightgbm_lambdarank,1.8352588098502588e-21,0.004199254926234947
random,mlp_listnet,4.984733320637761e-22,0.0003418447644694117
single_new_gen,single_new_typ,0.008397923612343757,0.35792691340118404
single_new_gen,single_new_geo,2.5497058793330085e-05,0.03841814244374223
single_new_gen,single_script,5.859864257843241e-11,0.014082688705841147
single_new_gen,single_distals_asjp,0.3742212501259785,0.08577727821948429
single_new_gen,single_distals_wiki_size,1.4234816513954975e-11,0.005260259282433124
single_new_gen,composite_equal,0.009764294270360675,2.9714740787895344e-05
single_new_gen,rrf_equal,0.005715412847962055,1.5227444896047925e-05
single_new_gen,lightgbm_lambdarank,0.023577826407664555,0.06910044910136186
single_new_gen,mlp_listnet,0.0007004178979801698,0.005249700233031322
single_new_typ,single_new_geo,0.18056464612392234,0.2597786554331926
single_new_typ,single_script,0.00032224971193235957,0.1850246729706723
single_new_typ,single_distals_asjp,0.0008417018790222138,0.027602109786722777
single_new_typ,single_distals_wiki_size,1.9737526099498527e-08,0.03984763548475611
single_new_typ,composite_equal,7.011328407394062e-06,8.523093075965158e-05
single_new_typ,rrf_equal,1.9790400727147007e-06,1.5950388217346685e-05
single_new_typ,lightgbm_lambdarank,2.72048113825613e-05,0.01067597546329764
single_new_typ,mlp_listnet,1.8087950707756449e-06,0.001241959759838512
single_new_geo,single_script,0.012679626659715726,0.8212825030924689
single_new_geo,single_distals_asjp,8.377754944734501e-08,0.0007033779976712846
single_new_geo,single_distals_wiki_size,2.4550107422149147e-06,0.3847746642776605
single_new_geo,composite_equal,1.5008227042782581e-12,1.0421162461543333e-07
single_new_geo,rrf_equal,1.8227371282563513e-13,2.774490390188964e-08
single_new_geo,lightgbm_lambdarank,1.3376366494077134e-09,0.00033822719758581243
single_new_geo,mlp_listnet,1.1587901579002515e-13,1.6149441265815544e-05
single_script,single_distals_asjp,3.1828872675638042e-12,0.0007011972816190673
single_script,single_distals_wiki_size,0.0018862911615392852,0.5057820308772947
single_script,composite_equal,1.0751632116040646e-17,3.631440787458115e-08
single_script,rrf_equal,3.5282689460859938e-19,1.2775728538748602e-09
single_script,lightgbm_lambdarank,1.1038599121554178e-16,9.826694527011339e-05
single_script,mlp_listnet,5.4426481645791604e-18,1.2062182903198449e-05
single_distals_asjp,single_distals_wiki_size,5.372817741304045e-13,5.942714770982479e-05
single_distals_asjp,composite_equal,0.0327112335239042,0.01839208919066323
single_distals_asjp,rrf_equal,0.015584946494318677,0.007897257083144338
single_distals_asjp,lightgbm_lambdarank,0.12131006951750167,0.6892718078488697
single_distals_asjp,mlp_listnet,0.0006996782493253174,0.12851974783328368
single_distals_wiki_size,composite_equal,3.2627947875421283e-20,1.0687385065001467e-10
single_distals_wiki_size,rrf_equal,1.8971881789081605e-19,4.333345211539134e-11
single_distals_wiki_size,lightgbm_lambdarank,6.40949669789128e-18,8.792608025010604e-06
single_distals_wiki_size,mlp_listnet,1.2582154216793863e-18,5.749475313013078e-07
composite_equal,rrf_equal,0.6821417705096298,0.5402096654347919
composite_equal,lightgbm_lambdarank,0.7070417025884742,0.027080496913035858
composite_equal,mlp_listnet,0.2728701276599112,0.20702114706746685
rrf_equal,lightgbm_lambdarank,0.5275852905100477,0.0060894587879419
rrf_equal,mlp_listnet,0.538680089781648,0.06715462594311333
lightgbm_lambdarank,mlp_listnet,0.26828527843672656,0.18901586244187643
