method_a,method_b,ndcg_p_value,performance_loss_p_value
random,single_new_gen,4.615407622818323e-06,0.8169606195626252
random,single_new_typ,4.494561410610624e-09,0.047513978604287584
random,single_new_geo,2.208289245066795e-08,0.24483433496136223
random,single_script,6.304717604957402e-06,0.0920537564409172
random,single_distals_asjp,3.186047497315968e-08,0.04246053415805864
random,single_distals_wiki_size,0.00022432614572005615,0.711003827618244
random,composite_equal,3.5358086194613343e-09,0.03676528777350429
random,rrf_equal,1.1776098754633026e-09,0.018017235851560304
random,lightgbm_lambdarank,8.69961681629823e-09,0.00034125699854282987
random,mlp_listnet,3.741091932574819e-08,0.01585531682600407
random,nnrank,2.2964770690224375e-08,2.8416355303436893e-05
single_new_gen,single_new_typ,0.7297379156954481,0.08461236826280757
single_new_gen,single_new_geo,0.25100757227517306,0.33514974007689124
single_new_gen,single_script,0.06154028054248091,0.08617758460983181
single_new_gen,single_distals_asjp,0.11373701731602726,0.06353009921905524
single_new_gen,single_distals_wiki_size,0.0075901147380709934,0.9604953769496198
single_new_gen,composite_equal,0.021730305269895153,0.03022961090339122
single_new_gen,rrf_equal,0.051946542041334365,0.03676224506930132
single_new_gen,lightgbm_lambdarank,0.031707240414497566,0.019327593485092918
single_new_gen,mlp_listnet,0.07773993364175981,0.015427395091279146
single_new_gen,nnrank,0.046052958409653955,0.007189602252876686
single_new_typ,single_new_geo,0.16012166359888236,0.5261855531396165
single_new_typ,single_script,0.12104721156269492,0.7007636416256631
single_new_typ,single_distals_asjp,0.09685175289106449,0.7520809201221772
single_new_typ,single_distals_wiki_size,0.004772878730150996,0.17583088714688785
single_new_typ,composite_equal,0.013485247425467552,0.8708909610085643
single_new_typ,rrf_equal,0.02853367741251748,0.6176873256801871
single_new_typ,lightgbm_lambdarank,0.0797151383698731,0.27253833080357764
single_new_typ,mlp_listnet,0.05970260372065528,0.39859497609169586
single_new_typ,nnrank,0.05999428449127897,0.060986812799125295
single_new_geo,single_script,0.0016064004303569996,0.6310750757647545
single_new_geo,single_distals_asjp,0.8777940014757479,0.2188483103042349
single_new_geo,single_distals_wiki_size,0.00017327697482012389,0.4675016275229316
single_new_geo,composite_equal,0.3127331384442612,0.4452580690082737
single_new_geo,rrf_equal,0.4673884382613832,0.28119557033867804
single_new_geo,lightgbm_lambdarank,0.5427446104814232,0.12467154623290905
single_new_geo,mlp_listnet,0.5725761772503646,0.22380716093988776
single_new_geo,nnrank,0.6456199340711274,0.07287625717098256
single_script,single_distals_asjp,0.0010520329104205866,0.4785561041692824
single_script,single_distals_wiki_size,0.08494638222313447,0.3016623405456323
single_script,composite_equal,1.0839025360367902e-05,0.5706114172202853
single_script,rrf_equal,1.6742008443179946e-05,0.4004853721599957
single_script,lightgbm_lambdarank,0.00013996757935974725,0.1584401526360064
single_script,mlp_listnet,5.166317044193369e-05,0.2372148819616918
single_script,nnrank,0.00021257025370747726,0.05909036408544708
single_distals_asjp,single_distals_wiki_size,0.0001400085365539346,0.14698110909956177
single_distals_asjp,composite_equal,0.2754020257898418,0.8022569769039676
single_distals_asjp,rrf_equal,0.5144086599597146,0.9377759072396211
single_distals_asjp,lightgbm_lambdarank,0.6639314526302679,0.4051747687898781
single_distals_asjp,mlp_listnet,0.6552802395966786,0.7442037607704677
single_distals_asjp,nnrank,0.6940132902568733,0.23987376300145308
single_distals_wiki_size,composite_equal,2.212668502133262e-06,0.18388548075615505
single_distals_wiki_size,rrf_equal,9.086312065683175e-07,0.11423158643474142
single_distals_wiki_size,lightgbm_lambdarank,3.6353113831386085e-05,0.0203688322238991
single_distals_wiki_size,mlp_listnet,4.439257141821118e-05,0.09449971903103209
single_distals_wiki_size,nnrank,0.00016476820181835798,0.0061626364252292
composite_equal,rrf_equal,0.5233214413156958,0.5894610380064552
composite_equal,lightgbm_lambdarank,0.5612847300872569,0.2426845562617598
composite_equal,mlp_listnet,0.3506448802030046,0.10115194887159683
composite_equal,nnrank,0.498434469488729,0.07204023690947961
rrf_equal,lightgbm_lambdarank,0.8243326197620545,0.25704689305318645
rrf_equal,mlp_listnet,0.7547700684056413,0.6980199206303743
rrf_equal,nnrank,0.7920311019123717,0.14166948361202664
lightgbm_lambdarank,mlp_listnet,0.9859839082629613,0.5202230055009064
lightgbm_lambdarank,nnrank,0.9533270705368942,0.5612618750487498
mlp_listnet,nnrank,0.9374395425512069,0.20233268037663651
