method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,,,10.793074931077387,8.343123791412319,12.64005181687863,16.52664160204705,15.697643326510677,17.69850008924753,14.233214933659182,12.2830449709293,15.059309686272455
single_new_gen,3.8959011078409573,13.321624378793018,30.815345870285388,0.8556398930187293,2.8077293153036953,8.238234346759596,,3.753708055358392,0.7186003985946501,2.6797966219120664,8.09846180205031,21.32694275689138
single_new_typ,8.650638606613336,21.540313941932887,26.436058560804543,5.86455412694548,7.801034998096483,8.533528627334345,,7.814641426376532,26.71541060593118,6.421771022879053,8.783869897114803,11.671303576209741
single_new_geo,3.470421700219648,14.360209294621926,,0.40060289512943653,10.393284758013246,15.376258002817103,,3.9027533640414176,10.85725869707929,1.0145666561474789,9.8910936163682,14.19738861871159
single_script,,31.339105819935998,,4.643438802029139,4.403666714467332,16.391218407394344,,13.08259268742904,1.6415475977296354,4.643438802029139,7.257511576246705,15.108638336988719
single_distals_asjp,,3.0075652396485806,50.63920644753437,3.155150486712148,9.284578193503517,5.872527910439583,,1.9152990267945564,10.695221168080465,3.155150486712148,7.861484973902173,12.131024524638109
single_distals_wiki_size,6.696266514092056,15.203443769771216,,13.953036933176808,15.631677004454602,11.425827765380522,,8.49599075753473,7.251330069276829,11.050328765542904,15.030220865099597,10.69982816605814
composite_equal,,14.242789757337931,53.702015316975604,3.056281997269191,5.103616845896254,11.51137824320616,,1.9152990267945564,8.542119787667518,3.056281997269191,6.507875021575003,14.66373651822287
rrf_equal,8.650638606613336,17.803487196672414,,0.40060289512943653,5.636474838985581,13.10567923522646,,1.9152990267945564,12.494022237574939,2.0506100374262166,7.108821189212914,12.999304105200112
lightgbm_lambdarank,,3.0834457987274937,20.00881783905617,2.665808408345972,5.7608138705682705,12.201425101722911,,5.2036711520552235,5.656852943297565,2.665808408345972,5.509879431310388,11.797047598239132
mlp_listnet,,13.861498461134888,53.702015316975604,3.056281997269191,5.531431306200134,8.527974949474165,,1.9152990267945564,7.955819184678828,3.056281997269191,6.760648135338084,12.38152335993577
nnrank,8.650638606613336,12.484444043869857,33.668728190514784,0.40060289512943653,5.699793717218198,7.987231585798307,,5.628733961838178,0.7186003985946501,2.0506100374262166,6.9062627215931345,8.471763508855227
