method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,53.89792569789428,54.84945534963976,36.14525111269186,81.53573507006304,64.73100532325358,72.7189800347343,,,,63.11052882195053,60.531346584467705,57.55426316461914
single_new_gen,40.02565587324963,17.43442669345774,31.182527975339436,14.315104022385086,20.87082591103802,28.359433832999187,,,,22.885287972673265,19.839906145763933,29.80540888151493
single_new_typ,,47.13404572265127,29.000966045674424,33.701188608386396,34.452133876215655,31.331753727507937,,,,33.701188608386396,35.08622946853744,31.047511327284344
single_new_geo,,25.732539480879556,35.2382409152514,32.667675400891,32.967547510036916,25.01638392918758,,,,32.667675400891,32.244046707121186,26.512265439343263
single_script,,44.12403792867702,61.494474104706796,46.69599217774098,44.248521594297095,30.29893899686604,,,,46.69599217774098,44.226736952813575,32.58153912670805
single_distals_asjp,12.636272097989984,18.778474945585806,49.376272262677254,24.72132296065476,21.296429120308193,16.778094500094348,,,,20.69297267309983,20.918735994099833,23.9337920577345
single_distals_wiki_size,8.42418139865999,58.78414599234768,,60.005037037120644,58.901900463679056,72.28717311757666,,,,34.21460921789032,58.881293431196056,72.28717311757666
composite_equal,21.99288671482676,18.459618291914506,36.11781646488289,27.696621234036545,24.308517484213034,25.722539239434955,,,,26.74599881416825,23.57740508517572,26.99025597424568
rrf_equal,12.636272097989984,14.498108094195214,57.12841323349929,38.38075037108871,23.322077239416338,27.899150759085593,,,,29.799257613389134,22.439680324894223,29.324968440764305
lightgbm_lambdarank,,18.2133064645599,23.526386314133322,26.85606017357382,15.52084154350517,18.768722522524122,,,,26.85606017357382,16.059334527716114,19.813087745072483
mlp_listnet,21.99288671482676,10.939232282813515,33.63426956011326,16.76907930568938,18.191192581390155,15.796699535339126,,,,17.639713873878947,17.284697544068077,19.712263687118813
