method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
single_new_gen,1.570619074678016,,12.321471130901429,,2.7036263058787915,,,,27.25556602256,1.570619074678016,2.7036263058787915,27.04222180982202
single_new_typ,1.570619074678016,,,,2.6599707357025792,14.857109400526491,,10.050622854248877,27.657763704642914,1.570619074678016,2.8447370386662363,27.47489721458411
single_new_geo,1.570619074678016,,,,2.7036263058787915,,,,28.64820597248719,1.570619074678016,2.7036263058787915,28.64820597248719
single_script,4.778868444184553,,,1.569631489281196,3.9216748387682583,21.405470674596845,30.666174637866,41.29041868870594,28.795881661702943,8.030787509978829,16.06651658999801,26.525969715663212
single_distals_asjp,1.570619074678016,,20.483435771903476,,2.7036263058787915,0.631188529536926,,,27.924897552211814,1.570619074678016,2.7036263058787915,27.676789189333356
single_distals_wiki_size,1.570619074678016,,,,2.7036263058787915,,,,36.47217866779734,1.570619074678016,2.7036263058787915,36.47217866779734
composite_equal,1.570619074678016,,,,2.7036263058787915,7.514060759594369,,,28.509701060618575,1.570619074678016,2.7036263058787915,28.359732201325542
rrf_equal,1.570619074678016,,,,2.7036263058787915,7.514060759594369,,,28.57884099908215,1.570619074678016,2.7036263058787915,28.428378283085802
lightgbm_lambdarank,1.6414367024858207,,,,2.732532572310811,25.445328083822965,64.79577201939281,,23.7023870157541,14.27230376586722,2.732532572310811,23.714836594811732
mlp_listnet,1.570619074678016,,,,2.7036263058787915,7.514060759594369,,,27.782197867455306,1.570619074678016,2.7036263058787915,27.63742545954201
