method_a,method_b,ndcg_p_value,performance_loss_p_value
random,single_new_gen,3.516606736996974e-19,1.2539621117817626e-48
random,single_new_typ,6.267927950578312e-16,1.4787673884725257e-46
random,single_new_geo,1.754686501939978e-17,1.6883996505463115e-45
random,single_script,0.000143878543800862,7.399786965582251e-44
random,composite_equal,3.0167263137493826e-19,2.037484848203925e-47
random,rrf_equal,1.7276452243932626e-18,1.9186874977556934e-47
random,composite_pairwise_nested,4.68901685100821e-19,6.760663649443946e-48
random,rrf_pairwise_nested,9.81335983151251e-19,1.29344068844491e-47
random,lightgbm_lambdarank,2.161893161897316e-25,2.2632301198268775e-51
random,mlp_listnet,4.467710459497837e-18,1.2584594962894123e-46
single_new_gen,single_new_typ,0.02231017851471242,0.04794308239393737
single_new_gen,single_new_geo,0.2043347158168845,0.023848387778453682
single_new_gen,single_script,2.7322187831772162e-17,0.001123333986865424
single_new_gen,composite_equal,0.24423105112736027,0.17831484863344726
single_new_gen,rrf_equal,0.5711946694201605,0.2086384767833089
single_new_gen,composite_pairwise_nested,0.19638716874513346,0.25039885963131525
single_new_gen,rrf_pairwise_nested,0.6316469247309228,0.2533094814946998
single_new_gen,lightgbm_lambdarank,0.0002235522384514673,0.6398889222363414
single_new_gen,mlp_listnet,0.5955747695750419,0.08146742953627696
single_new_typ,single_new_geo,0.15945391589303928,0.4306010566969031
single_new_typ,single_script,3.9229676103106835e-13,0.006497159689808799
single_new_typ,composite_equal,0.00039149128001473394,0.4029449323009236
single_new_typ,rrf_equal,0.0025539588886756936,0.36415574850496213
single_new_typ,composite_pairwise_nested,0.000877220580094294,0.13468067840617945
single_new_typ,rrf_pairwise_nested,0.00035153320121497926,0.10631124290718083
single_new_typ,lightgbm_lambdarank,1.117308150323413e-06,0.15037646100545085
single_new_typ,mlp_listnet,0.03286364949212291,0.6957267254964432
single_new_geo,single_script,7.963857588635751e-15,0.012107723027818477
single_new_geo,composite_equal,0.012016721272407223,0.10365299931558053
single_new_geo,rrf_equal,0.034403627222221574,0.10131563570129622
single_new_geo,composite_pairwise_nested,0.014526148919267184,0.07012501344773861
single_new_geo,rrf_pairwise_nested,0.027337063716018375,0.04858909893798779
single_new_geo,lightgbm_lambdarank,3.7648556223699365e-06,0.0602500782327896
single_new_geo,mlp_listnet,0.33058974795014895,0.17780735175391962
single_script,composite_equal,2.826379244312676e-18,0.0025542384150021203
single_script,rrf_equal,8.783977685640458e-17,0.002449571466454537
single_script,composite_pairwise_nested,1.5561541909767988e-17,0.0018472754610447618
single_script,rrf_pairwise_nested,1.7099110740763745e-17,0.0022646584790062857
single_script,lightgbm_lambdarank,1.1757797158201129e-23,0.0005827647749721874
single_script,mlp_listnet,1.9329605408036632e-16,0.004578339050840963
composite_equal,rrf_equal,0.2510255339005209,0.2241986781734175
composite_equal,composite_pairwise_nested,0.9754113567282797,0.386418152074672
composite_equal,rrf_pairwise_nested,0.3881929429422122,0.724326555356803
composite_equal,lightgbm_lambdarank,0.0030298519505483562,0.30581567534945
composite_equal,mlp_listnet,0.03985606994295899,0.30582022045197876
rrf_equal,composite_pairwise_nested,0.26843031770959785,0.47058579386694893
rrf_equal,rrf_pairwise_nested,0.9312670190416402,0.7858292395272898
rrf_equal,lightgbm_lambdarank,0.0005347085365851505,0.32782508131506993
rrf_equal,mlp_listnet,0.1729336650014477,0.2565407386020446
composite_pairwise_nested,rrf_pairwise_nested,0.37515870294210313,0.870115501924434
composite_pairwise_nested,lightgbm_lambdarank,0.0023653270779719687,0.42914676784633216
composite_pairwise_nested,mlp_listnet,0.02160695023091665,0.19448761043760943
rrf_pairwise_nested,lightgbm_lambdarank,0.000604627636850203,0.3933324449709276
rrf_pairwise_nested,mlp_listnet,0.2639062554899616,0.30355594480268516
lightgbm_lambdarank,mlp_listnet,2.0491004605181814e-05,0.1984249987378885
