method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,0.2457414470957416,4.41720979937346,23.487031239591456,,17.640367346946032,7.265413033553897,9.26200883929532,17.083209023125157,19.176961643310126,7.973970640409665,14.14708896849202,19.522108024186853
single_new_gen,13.052673087147879,15.239047881718323,26.43287664664783,68.99822320384969,10.694030906701215,8.116127781158939,28.089787046570663,14.409296387537681,18.10072907721508,27.489371943572188,12.601496860891542,18.372148293952144
single_new_typ,,2.9593196972128277,26.207504089964743,28.211553960485446,11.704619546947109,13.117994789833068,27.689364650930752,17.350871456423743,18.396943582566987,27.91316006931134,14.72282778451151,17.63765615974772
single_new_geo,,4.286163550280536,19.695259752560503,36.168021851764514,8.751540610899895,12.625986613528054,29.855285676038122,6.24102136740626,16.662598382801857,31.658924583388526,7.091091149198611,16.225071869587403
single_script,,8.633361244473571,17.651501369845718,3.7564125677140585,3.699510123418886,10.867908694059757,39.63353979532198,13.529157894655915,16.001479707813804,14.007020347030608,9.4339243527223,14.05077624418749
single_distals_asjp,,3.416634801211915,6.898859850526703,23.19689958099697,8.498907635584574,19.28032570248516,17.841814529459963,13.303017221157742,17.424525855197253,18.606826679679536,10.6655723707534,17.25119448640372
single_distals_wiki_size,2.8803006056639506,21.835584265745545,2.6304937536365136,8.152080679054436,7.711755348533308,15.968987947015606,5.103418884611709,24.804346671319248,20.507787391725547,5.457223248395267,15.426975634777987,19.90910734860769
composite_equal,0.0711445937427159,22.345577257029365,4.1752960241292465,17.75316750701643,11.841964784152317,13.287702915813943,0.7526208084321486,14.217518177564886,17.33264371182963,12.79851470532243,14.077771187762453,16.6113120618
rrf_equal,,17.465397466893872,8.192442406332628,15.045678707682697,9.024614664237053,11.526014488223682,0.7526208084321486,13.099966919640588,17.25443956312143,13.003813293504047,11.381013885596191,16.531484082517416
lightgbm_lambdarank,51.94984318239469,6.219290121904844,46.40894266586788,4.571439335548377,5.257500085540201,10.715801550488768,32.11076234037371,5.804092883530788,20.99508880561645,27.07653874499804,5.579724475781823,19.514947671001064
mlp_listnet,5.842374215431911,,3.1535993344218665,4.668802782495735,4.535129072279173,15.104199581116445,16.37214226247547,13.970307728935152,16.87892451456153,13.195984044329286,10.151306844098208,16.262973235568136
