method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,,,,2.339021778535754,3.718988816331767,9.84462666983325,24.53612081137076,12.4309335912826,12.143917498996135,8.681050073631468,7.163246052940236,10.627363973378065
single_new_gen,9.53839045815892,10.158292446525083,26.93347497857306,5.41502589487178,2.123499211543403,8.613959354140038,0.0,9.136278529102455,4.694360918843598,6.408607008441729,5.7180057509642825,16.911663011152548
single_new_typ,8.650638606613336,6.695300458158893,14.904520967000245,4.9553754376640065,4.248312762238142,10.84425602043943,14.75694033057738,5.583998220739493,9.273496353818626,9.683940844476787,4.579563311106768,10.769217683704845
single_new_geo,3.470421700219648,18.49348638818336,35.7516679570827,4.992578784530717,6.398767007356209,9.80236504416572,5.44679945719963,3.995724363678181,8.31975238437821,4.904905107534539,6.570119106330814,12.689185183960841
single_script,,11.193429287124408,14.20924477721966,10.336668710281856,5.342134421800745,12.750007547638203,4.093568341416985,17.608217422213496,21.878793757856396,9.444797229015446,8.032426249690815,13.977479711903563
single_distals_asjp,0.0,14.098724618200864,28.121181760232922,4.612609424204046,4.828093510750171,11.998007173180431,0.3675399790015895,5.460313220645458,13.658178423134656,2.740788236402766,5.778694503521672,15.43356068013298
single_distals_wiki_size,5.620018244785957,13.496619601865422,18.726707819042907,15.950624956337228,12.099389286621248,10.954745670604565,,10.314121977836507,11.512436662133574,10.047421121165073,12.151749890761474,11.162016659652945
composite_equal,0.0,10.965674578688848,29.622792699475887,4.633680001675453,3.5412149434961346,10.340647309146,0.0,5.134998395863995,13.659114988962944,3.30977142976818,4.935171564616793,12.284167379644831
rrf_equal,8.869089278786527,12.369864316696773,15.58037752871469,2.372350400637263,4.713178829312023,12.341242618665465,4.093568341416985,10.580816764724844,12.97148588036317,4.474449785934155,6.2441688191263465,12.69269374007996
lightgbm_lambdarank,3.470421700219648,9.599652594414632,24.06828914513475,2.7736365881671947,7.821334442983718,9.835061573319127,13.480082522027148,2.243650663263748,10.71904409871986,5.932161870991818,7.550617554372222,11.016283474037373
mlp_listnet,,9.89589145335742,31.806502248335665,6.943448575978019,3.5916388321867956,10.426918440116697,0.0,8.383162890097697,10.301690629423282,5.951527350838302,5.104707006866549,12.207823375815023
