method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,3.470797996155216,3.4405043288707997,16.346045645461118,,3.954223957180234,9.14965597160507,34.968601349594316,63.367012004642255,54.77622214476637,30.468915156245867,40.611254741725894,42.76733718989605
single_new_gen,1.9187224195344754,4.25494419384256,14.167323485210263,0.8851697720967817,3.7773268247084655,8.839632464505144,14.260434646262517,20.65671697557917,37.554585430634845,7.060377281355394,9.081502861500319,29.28298275437476
single_new_typ,,3.848476688082419,89.92046942695461,1.997015860847684,4.09288407302974,9.414479019566892,14.415447780872457,20.490106542623053,36.5652820679868,9.093262672290411,13.456906260774792,32.950916545301695
single_new_geo,,3.3946577372040423,45.923700298700375,1.6313707079969237,4.337690245622741,7.337286276793617,42.4669407895694,14.064415111875366,43.02881657409157,30.79963505197726,10.336542960245348,37.929063486784976
single_script,,93.42876148181487,10.314364741973444,2.5702448560019096,4.620912683041867,19.913146859962673,43.40912591988014,36.22791705527217,33.70938248606908,14.238496588538549,24.79653062904902,28.262329027968875
single_distals_asjp,,6.3922179459003665,24.5824519863735,4.969033141925127,3.9063416816176173,8.287607394418323,33.84633828858697,22.652032203174162,40.440092707230406,29.721008981920992,12.892048507698897,33.24067661537803
single_distals_wiki_size,3.59396896381163,20.55473260637725,92.48011015805878,3.6031747058586068,4.892151785488608,7.7387207684996255,18.89614460007779,23.83951556786553,46.07733758179618,5.783939372726929,13.445451258788818,42.47191211995876
composite_equal,3.7502263675604497,18.575318814278855,3.4447354806436703,9.19506719856216,3.5549957957588614,9.577360097986329,1.758871117188833,6.2793101094549355,40.585288335680794,7.354919068222869,6.543996371691456,35.52420711622034
rrf_equal,,25.57815774504368,10.655951058849352,8.150163790797595,3.378408499191971,6.618836374705693,1.758871117188833,8.053528355528842,40.67763866344531,7.237121980282057,7.273668372639515,36.73009008071335
lightgbm_lambdarank,,25.461212480444466,52.325684394473015,13.697594186092795,2.775980062843289,10.00680681116597,56.93304490396829,52.20077589911274,24.75912561106535,38.4035660248788,29.648876306463833,22.763861090128863
mlp_listnet,,63.86451977461359,10.73932940426473,1.9179313495913317,3.953113997656515,9.086474450369352,44.275969524217246,30.24291403883345,44.76109937464802,38.2248212135564,23.255243005254552,37.464937035940515
