model,method,method_type,n_cells_hrl,n_cells_mrl,n_cells_lrl,pl_hrl,pl_mrl,pl_lrl,raw_gap_hrl,raw_gap_mrl,raw_gap_lrl,pl_mrl_minus_hrl,pl_lrl_minus_hrl,raw_gap_mrl_minus_hrl,raw_gap_lrl_minus_hrl
mT5,ASJP,Individual,7,7,5,10.021886111687646,22.694383521341837,30.178381558545926,6.268693732743515,11.896049590226937,11.504702499522505,12.672497409654191,20.15649544685828,5.627355857483423,5.2360087667789905
mT5,Always English,English,7,7,5,4.903109531164199,12.237121296490127,31.136261408657777,2.8878786475236775,7.328821561219741,11.76004916592883,7.334011765325928,26.23315187749358,4.440942913696064,8.872170518405152
mT5,Composite-Equal,Composite,7,7,5,12.30079277986503,17.764743808417556,23.133101048081006,7.171065168754564,9.815177971875787,8.58801996032489,5.4639510285525255,10.832308268215975,2.6441128031212235,1.416954791570327
mT5,Composite-RRF,Composite,7,7,5,11.043430514634384,20.011779148561345,23.053748863635725,6.186148174891994,10.551345481426754,8.692483090600035,8.968348633926961,12.010318349001341,4.36519730653476,2.506334915708041
mT5,Genetic,Individual,7,7,5,16.074987856905683,16.718315451336114,32.82950724907808,11.01266066792067,9.481156420471928,12.428709716033795,0.6433275944304313,16.754519392172394,-1.5315042474487424,1.4160490481131252
mT5,Geographic,Individual,7,7,5,12.6064319520336,22.30514143692943,23.97032332523873,7.075309950962871,11.879737608444414,9.018013586729623,9.69870948489583,11.363891373205131,4.8044276574815425,1.942703635766752
mT5,LightGBM,Trained,7,7,5,9.822007195632514,12.345839727170882,17.107092382270352,5.3657328907320485,7.0195807054409665,7.251841104369889,2.5238325315383676,7.285085186637838,1.653847814708918,1.8861082136378409
mT5,MLP,Trained,7,7,5,11.098957533398215,13.855912147527018,20.357158787061405,6.404055661866228,8.187655419411106,8.08425306806331,2.7569546141288033,9.25820125366319,1.783599757544878,1.680197406197082
mT5,NNRank,NNRank,7,7,5,11.471040626566266,21.201013128836824,22.95954248141372,7.391031458042852,10.58471465104509,8.120538619496212,9.729972502270558,11.488501854847454,3.1936831930022374,0.7295071614533599
mT5,Script,Individual,7,7,5,16.508431259028008,16.238940426879527,23.13714737665864,9.76941875696915,8.905610852474032,8.58223583538902,-0.269490832148481,6.628716117630631,-0.8638079044951184,-1.1871829215801313
mT5,Typological,Individual,7,7,5,16.86796817491381,25.05876830839435,24.433132833959736,11.040386797107812,13.259758074374139,8.337456269484187,8.19080013348054,7.5651646590459265,2.219371277266326,-2.702930527623625
mT5,Wikipedia size,Individual,7,7,5,11.780115528437419,26.598827041082785,31.164666945390103,7.13930873650508,13.87058634472815,11.177995170811618,14.818711512645367,19.384551416952682,6.73127760822307,4.0386864343065385
XLM-R,ASJP,Individual,8,8,6,14.389661214073543,11.557243571317084,33.563444940228294,8.43243903433191,7.051145042241195,12.023273376606733,-2.832417642756459,19.173783726154753,-1.3812939920907148,3.590834342274823
XLM-R,Always English,English,8,8,6,6.842227128651684,9.81443732792102,30.928283539914784,2.3288406662461503,6.048962621511555,11.188312987413092,2.9722101992693357,24.0860564112631,3.7201219552654043,8.85947232116694
XLM-R,Composite-Equal,Composite,8,8,6,9.938866636067496,11.095925558023044,29.171309788190403,3.4659237142555606,6.516923371953483,10.610173700458938,1.1570589219555476,19.232443152122904,3.050999657697923,7.144249986203378
XLM-R,Composite-RRF,Composite,8,8,6,8.41916566496295,10.700980350094472,28.720504590198512,4.742234476270576,6.470818548730296,10.183479483604723,2.281814685131522,20.301338925235562,1.7285840724597206,5.441245007334147
XLM-R,Genetic,Individual,8,8,6,13.682967418137192,11.839598167334557,36.42116322673879,6.736978465399629,7.205697481923009,12.749505421437947,-1.8433692508026347,22.7381958086016,0.4687190165233801,6.012526956038318
XLM-R,Geographic,Individual,8,8,6,13.782185294103773,14.426865804089633,30.36908898945144,8.920811494182981,8.212663779162632,11.578866419803838,0.6446805099858608,16.58690369534767,-0.708147715020349,2.6580549256208563
XLM-R,LightGBM,Trained,8,8,6,11.567576999502617,8.992857838692034,23.856600136522673,5.843433803920037,5.839782173451772,9.605848496208285,-2.5747191608105826,12.289023137020056,-0.0036516304682656653,3.7624146922882478
XLM-R,MLP,Trained,8,8,6,8.783160595806148,10.981020044385033,21.719109367301844,4.931353643892304,6.878728650488616,8.202144406828104,2.1978594485788854,12.935948771495696,1.947375006596312,3.2707907629358006
XLM-R,NNRank,NNRank,8,8,6,7.908121815326869,8.526401233492514,28.948862276880927,4.486058130430615,4.96857682036527,10.996149993940842,0.6182794181656455,21.04074046155406,0.48251868993465497,6.510091863510227
XLM-R,Script,Individual,8,8,6,16.528864398006377,16.040765591177546,31.92351293205472,8.37519614335478,10.384076169641691,11.391185937549352,-0.48809880682883033,15.394648534048343,2.0088800262869118,3.0159897941945726
XLM-R,Typological,Individual,8,8,6,12.85788185003248,10.80995623635303,28.714168238772313,6.099982614469094,6.587577468750059,10.045219656531957,-2.0479256136794515,15.856286388739832,0.4875948542809647,3.945237042062863
XLM-R,Wikipedia size,Individual,8,8,6,14.02142044230664,19.55158874187557,42.20741890985205,6.692111240949419,13.066825393280286,15.175287214727627,5.530168299568929,28.18599846754541,6.374714152330867,8.483175973778208
