dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,6.4662204138657255,3.1243240071810874,9.589590981844891,0.0003,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Always English,NNRank,performance_loss_pct,3.8788404671239545,0.051979426338320596,7.299007799207109,0.0464,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Always English,Script,performance_loss_pct,5.395658222823047,1.7830369789699898,8.531974333582227,0.0047,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,1.859827245555307,-2.090567528989208,5.502124900168197,0.3439,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,1.907946284304714,-2.0690770817648807,5.46587811448661,0.3228,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-0.3015251401224277,-3.318336733376219,2.8393298896601236,0.8282,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-0.03742536636528649,-3.7024326042751303,3.799020018544288,0.9842,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,0.12718568915266124,-4.226194718148772,4.800110773089192,0.9638,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,3.8428717002738986,-0.7270752304293467,8.674554894799321,0.0987,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,2.778296203362619,-1.7133941243399704,7.5378669380147265,0.2303,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,NNRank,performance_loss_pct,0.19091625662084805,-3.629651469898681,4.056016573681602,0.9237,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,1.707734012319942,-2.8992299256934,6.448482231566797,0.4541,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-1.8280969649477992,-6.358386344153405,2.8392415331469123,0.4413,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-1.7799779261983923,-6.8653974197044505,3.32445570142268,0.4851,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,0.2640997737571416,-3.891737912842226,4.479474784866242,0.9084,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,0.4287108292750892,-4.031847132751481,5.169344142147157,0.8554,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,4.144396840396326,-0.3436033354168364,8.867336762485271,0.0696,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,3.079821343485047,-1.4173820445756358,7.86886808918652,0.1897,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,NNRank,performance_loss_pct,0.49244139674327575,-2.2306031880877124,3.1015234101912874,0.7157,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,2.00925915244237,-2.5095924711598885,6.7300122892239544,0.386,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-1.5265718248253712,-6.0236420740189445,3.046092083530881,0.5099,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-1.4784527860759653,-6.833453031846283,3.870479193209777,0.5804,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,0.1646110555179477,-4.26574470838205,4.691555679427702,0.9386,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,3.8802970666391854,-0.22778834092381606,8.174618267139012,0.0644,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,2.8157215697279057,-1.4121458020778306,7.210961023869664,0.1879,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Genetic,NNRank,performance_loss_pct,0.22834162298613414,-4.03031062960899,4.499956340375872,0.9182,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,1.745159378685228,-2.5400280553347834,5.982518954652696,0.408,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,-1.7906715985825132,-6.509729959871223,2.8500693816474882,0.4576,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-1.7425525598331064,-6.290141236665033,2.7453303684137835,0.4347,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,3.715686011121237,-0.4419736637323506,7.977393795074203,0.0818,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,2.6511105142099582,-1.8716033397985634,7.138569162507492,0.247,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Geographic,NNRank,performance_loss_pct,0.06373056746818666,-4.335112280126291,4.390757293691034,0.9883,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,1.5805483231672803,-3.091638413182591,6.163384585350803,0.5051,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,-1.9552826541004604,-6.218491595541574,2.2559114014252395,0.3553,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-1.9071636153510536,-6.909035455514726,2.9275640632345628,0.431,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-1.0645754969112797,-4.982444103243703,2.754623770409844,0.5914,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,LightGBM,NNRank,performance_loss_pct,-3.651955443653051,-8.284633199187125,0.7655404606874375,0.1061,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-2.1351376879539576,-6.450506116214361,2.117361186838191,0.3273,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-5.670968665221698,-9.681725029824927,-2.016930641311939,0.0029,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-5.6228496264722905,-10.227201673752804,-1.4508651224305118,0.0093,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,MLP,NNRank,performance_loss_pct,-2.5873799467417715,-7.4483604424218,2.0221049835476133,0.2776,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-1.0705621910426775,-5.13874540615727,2.910211277445212,0.5979,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-4.606393168310419,-9.119448293728578,-0.1549701420387725,0.0429,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-4.558274129561011,-9.77934739417958,0.361093713267794,0.0707,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,NNRank,Script,performance_loss_pct,1.516817755699094,-3.2168865180759894,6.41352947589398,0.5293,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,NNRank,Typological,performance_loss_pct,-2.0190132215686467,-6.362635108829795,2.439277107813129,0.3727,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,NNRank,Wikipedia size,performance_loss_pct,-1.9708941828192408,-7.145674784669386,3.251163479227916,0.4472,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Script,Typological,performance_loss_pct,-3.5358309772677403,-8.302682518164785,1.2181040392305023,0.1409,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-3.487711938518334,-8.514927130223025,1.5473521517726108,0.1727,74
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,0.0481190387494065,-5.330429454704999,5.282272371485222,0.9911,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,19.19126662475108,12.02768285422166,26.595185935152582,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,1.5580861391586764,-4.9526412109468225,8.25758306527019,0.6445,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,3.3592591104670375,-2.3006067978448925,9.486400692162496,0.2547,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,11.474916904197398,5.231463978796053,18.432984553344543,0.0001,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,1.322164099922544,-6.610152045038094,9.21988228066481,0.7513,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,15.315293390680885,6.03264286670156,24.428973170084085,0.0008,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,5.737136303229258,-4.1553765297893435,15.666529569991683,0.2527,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,NNRank,performance_loss_pct,-0.5016782822761567,-7.097330380107478,6.262276270551976,0.856,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,-1.6783645477730165,-11.199793200712307,7.73642567676416,0.7364,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,3.426151295016804,-4.1696795552079005,11.377524446972163,0.3845,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,-2.8312639907419084,-12.943925432025193,7.1450158321498245,0.5755,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,-17.633180485592405,-24.617927106719545,-10.958551602032795,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,-15.832007514284042,-22.501943533249904,-9.591070159477644,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-7.7163497205536835,-13.173785649257992,-2.9349490772479196,0.0007,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,-17.86910252482854,-25.208293811721763,-10.99633104542726,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,-3.875973234070196,-9.150711252649325,0.6690614508521656,0.102,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,-13.454130321521825,-20.83124934680446,-6.656119767035774,0.0001,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,NNRank,performance_loss_pct,-19.69294490702724,-26.633574802738426,-13.169441837799761,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Script,performance_loss_pct,-20.869631172524095,-29.086817841141553,-13.185835987829316,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,-15.765115329734277,-22.12652037325989,-9.660697456692786,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,-22.02253061549299,-29.614477301551155,-14.794708646709413,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,1.8011729713083617,-0.973926618953087,5.330613140653428,0.262,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,9.916830765038725,4.022077909387211,16.480948779258416,0.0003,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-0.23592203923613134,-7.39947319834595,6.6561106927114215,0.9472,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,13.757207251522212,5.012923732707057,22.284929615550137,0.0019,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,4.179050164070582,-4.841108907806582,13.084395764492525,0.3591,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,NNRank,performance_loss_pct,-2.0597644214348336,-7.323126416130398,3.1742873567739345,0.4221,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-3.2364506869316925,-12.246102114828478,5.706335057549234,0.4903,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,1.868065155858127,-4.687895577894091,8.467212350318897,0.5729,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-4.389350129900583,-12.993084690414362,4.0776943292062535,0.3064,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,8.11565779373036,2.7768842970084697,14.151161807226094,0.0018,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-2.037095010544494,-8.74223978682364,4.475041766727113,0.5387,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,11.956034280213851,3.4441168816327647,20.269586184035468,0.0051,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,2.377877192762219,-6.459415737922431,11.048104810455728,0.5868,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,NNRank,performance_loss_pct,-3.8609373927431947,-8.687808542806025,0.677882943754531,0.0985,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-5.0376236582400535,-14.82841762815157,4.39820742051366,0.3043,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,0.0668921845497656,-6.209058289656921,6.374421781364005,0.9865,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-6.190523101208947,-14.757198829574053,2.2543207151953264,0.1511,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,-10.152752804274854,-17.054110498299455,-3.834446218868166,0.0011,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,3.840376486483487,-3.573702421788442,11.058214501204274,0.3057,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,-5.737780600968142,-13.490232285166616,1.6842228173936193,0.1297,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,NNRank,performance_loss_pct,-11.976595186473556,-18.046557480759216,-6.453707087668517,0.0,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-13.153281451970416,-22.862946170729668,-3.61239486562586,0.0063,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,-8.048765609180595,-14.254885956969803,-2.1910723279352897,0.0066,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-14.306180894939311,-22.645974864590055,-6.308074322804748,0.0001,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,13.993129290758343,6.411263680466466,21.70085050904727,0.0003,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,4.414972203306714,-5.293114000796366,14.020445547031066,0.3693,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,NNRank,performance_loss_pct,-1.8238423821987009,-7.773546101183287,4.419714371507384,0.5492,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-3.0005286476955613,-12.698484828859371,6.689507074430081,0.5523,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,2.1039871950942604,-5.042799019097871,9.335511548576278,0.5529,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-4.153428090664452,-12.510497857509048,4.086453136024349,0.3328,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-9.578157087451627,-18.27808672439544,-1.1252472730310241,0.027,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,NNRank,performance_loss_pct,-15.816971672957042,-24.890860080948652,-6.861033197441353,0.0003,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-16.9936579384539,-26.610397750321187,-7.437223891024557,0.0009,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-11.889142095664084,-19.993683367742083,-3.6873067600323153,0.0056,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-18.14655738142279,-27.31900263893609,-8.966059788712533,0.0001,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,MLP,NNRank,performance_loss_pct,-6.238814585505415,-15.624552999783967,3.2600030745294353,0.1897,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-7.415500851002273,-18.73624039792978,4.1775947378362694,0.2043,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-2.310985008212454,-9.551396180819875,5.021424553638195,0.531,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-8.568400293971166,-18.161523965951243,1.0089921781268751,0.0807,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,Script,performance_loss_pct,-1.1766862654968597,-10.825347409878182,8.300238433075661,0.8285,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,Typological,performance_loss_pct,3.92782957729296,-2.5832758506919697,10.543229869133246,0.2334,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,Wikipedia size,performance_loss_pct,-2.329585708465751,-10.102188077057624,5.208842695199153,0.5645,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,5.104515842789819,-5.375858535039758,15.824017503273891,0.3382,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-1.152899442968892,-10.974500555420077,8.613449910498817,0.8103,74
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-6.257415285758711,-13.609423110813308,0.8797451130138737,0.0886,74
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,-2.768837400604292,-4.501658020424539,-1.0646491688182464,0.0013,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,21.410124657117496,19.28656862993392,23.586425743034678,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,20.786602123259687,18.632880226136717,22.936067205271186,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-3.8713646299477125,-5.6384445102341525,-2.1284966346120977,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,10.64578112123816,8.419874496130074,12.896046944021425,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,36.30214805558018,34.07767772714173,38.51420587456104,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,26.94326532139733,24.689607362590266,29.164488575649912,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,NNRank,performance_loss_pct,8.56163067335516,6.499937160603495,10.528560862627211,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,5.048427705155855,3.170789296354786,6.9178479914406354,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,0.18433857015788355,-1.8269937725891303,2.19631540020056,0.8549,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,1.1481351508529603,-0.6638449035227273,2.9418083616905477,0.2085,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,24.178962057721787,22.116117583595443,26.222131727404207,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,23.555439523863978,21.54166949027783,25.548758758348416,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-1.1025272293434203,-2.3574133461352162,0.15197217964036164,0.085,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,13.41461852184245,11.377998851910842,15.453901538496943,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,39.070985456184474,37.066125839295985,41.03174423644915,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,29.71210272200162,27.573313978231273,31.82257388363317,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,NNRank,performance_loss_pct,11.330468073959452,9.511546994708496,13.08270545112866,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Script,performance_loss_pct,7.817265105760146,6.3672396683546575,9.246966633079447,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,2.9531759707621754,1.2502139284686025,4.678194422623134,0.0007,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,3.916972551457253,2.61916623949033,5.2421003265414035,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-0.6235225338578101,-1.763299883451549,0.4945653084608626,0.2781,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-25.281489287065213,-27.475257795952935,-23.10625322354677,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-10.76434353587934,-12.669466713960956,-8.84559638533478,0.0,732
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,14.892023398462683,12.96658661616606,16.78230931901006,0.0,732
