dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-5.435631391385678,-7.581873903487839,-3.234118696672179,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-16.343634466325078,-18.26565708513385,-14.4927513746551,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-31.07031475170293,-32.980596258706356,-29.175477002005824,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-35.43998005561643,-37.447030849131636,-33.42360742318227,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-34.889060008385215,-36.717089020682984,-33.005833337825855,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-14.726680285377851,-16.926784269476087,-12.506916447691825,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-19.096345589291353,-21.319415393959,-16.8240804665542,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-18.54542554206013,-20.795058657297872,-16.271295682141538,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Script,Typological,performance_loss_pct,-4.369665303913497,-6.178811809910156,-2.5770166724909043,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-3.81874525668228,-5.059244767870029,-2.54453691482489,0.0,762
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,0.5509200472312177,-1.1256720012142851,2.2447174435942374,0.5108,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,10.146021814849448,8.336286304973733,11.973310815914589,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,25.187753740931555,23.080230173690328,27.276932634449704,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,21.350499529580887,19.2531696752001,23.424549792258436,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-8.042542633364038,-9.562319389084074,-6.540148062615523,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,15.89587159738519,13.809352089907096,17.99612236638698,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,45.083300996825216,43.006882035004736,47.16158949181921,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,43.345246995528235,41.14553414085947,45.49631089580891,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,-4.619455841537301,-6.341455141268438,-2.879885724003564,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,9.070940514127042,6.928123248593183,11.225857968704165,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,-7.082731488215394,-8.768881422880606,-5.42501304987883,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,15.041731926082107,12.9503751627926,17.096597514649478,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,11.20447771473144,9.04031964929824,13.327043059432077,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-18.188564448213484,-19.468808261519992,-16.918585962392555,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,5.74984978253574,3.694607444300583,7.7896030511641925,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,34.93727918197577,33.110594691147014,36.73253631178765,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,33.199225180678795,31.295546051817634,35.0367737019002,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Script,performance_loss_pct,-14.765477656386746,-16.119495572768514,-13.392985538602083,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,-1.0750813007224076,-3.20422943760234,1.0486759366614107,0.3181,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,-17.228753303064845,-18.455791097068804,-16.00296268588453,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-3.83725421135067,-5.09030699251989,-2.6181091788350415,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-33.2302963742956,-35.2238517966331,-31.247201008849004,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-9.291882143546367,-11.460500294298111,-7.147141415727996,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,19.895547255893664,17.983616102333436,21.833282884320386,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,18.157493254596687,16.19747192831512,20.12390633916615,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-29.807209582468854,-31.98589678378019,-27.655203688226077,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-16.116813226804517,-18.5158181001727,-13.777638836532027,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-32.27048522914695,-34.36995671504942,-30.16736139739328,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-29.393042162944923,-31.41428369538123,-27.40371141194716,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-5.454627932195698,-7.608437432853257,-3.3187120966234773,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,23.732801467244332,21.72027977182352,25.790574525871474,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,21.99474746594736,19.938083225874298,24.070076565378525,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-25.969955371118186,-28.142644166945633,-23.784258952861766,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-12.279559015453845,-14.697093593826363,-9.90696440198253,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-28.43323101779628,-30.577989816029884,-26.27074627770386,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,23.938414230749224,22.059568726371154,25.837522251560703,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,53.12584363018925,51.22793147274699,54.982461706823166,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,51.38778962889227,49.39626219383131,53.30793931560608,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,3.423086791826738,2.2575637980709664,4.591939195851855,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,17.113483147491078,15.24393193200388,19.00606517029126,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,0.9598111451486419,-0.05284232434178723,1.97324297527738,0.0627,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,29.18742939944003,27.079701984835268,31.32790129671194,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,27.449375398143058,25.235940341371705,29.651927409359146,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-20.515327438922487,-22.60071700062502,-18.439144016651948,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,-6.824931083258147,-9.160548103622085,-4.480615743624917,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-22.978603085600582,-24.99774793866632,-20.98096689922428,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-1.7380540012969747,-2.7758726360964467,-0.7361582586049984,0.0007,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-49.70275683836252,-51.64872143139479,-47.6889516678417,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-36.01236048269818,-38.29395253130846,-33.78550384379829,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-52.16603248504061,-54.03660899245437,-50.258085133813005,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-47.96470283706555,-49.97824182176537,-45.88428585371104,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-34.2743064814012,-36.64664306980846,-31.951122817736678,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-50.42797848374364,-52.38933374750933,-48.42457324600559,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,13.69039635566434,11.615905144608675,15.8040713859473,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-2.4632756466780963,-3.440126713287515,-1.5199318875402426,0.0,762
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-16.153672002342436,-18.16841416260942,-14.179459176910845,0.0,762
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,0.9829930133230652,-10.400590288159306,13.309430848380545,0.8907,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,4.425021101918205,0.0,12.286349327710989,0.0507,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,6.24586981031783,0.4558052632505074,14.235484877492674,0.0086,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-6.566244629736939,-20.52185118733703,8.202713213520079,0.3705,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,-1.4594688989425435,-4.660839631748865,0.2438812091499288,0.7004,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,4.093154981370919,-3.2859360765879693,14.381163105934275,0.4146,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,-0.3815727208473692,-13.738503769657399,13.012406480206216,0.9307,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,1.681262369782748,-3.9817145135090093,10.347290022659813,0.7212,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,5.217205208835389,-2.0847173758709823,15.45445339941888,0.2569,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,2.079903227498668,-2.847992168201932,8.354911587791982,0.515,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,3.44202808859514,-3.806814834491015,11.958963473741626,0.4291,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,5.262876796994764,-1.455211513644314,13.116791715426562,0.152,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-7.549237643060004,-18.51913188653741,0.7475854640662656,0.2087,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,-2.4424619122656086,-15.617817972747517,9.885071863493076,0.7228,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,3.110161968047855,-3.549693419590977,10.320696371817371,0.3992,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,-1.3645657341704345,-15.13925756844985,9.821518141999949,0.8789,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Script,performance_loss_pct,0.6982693564596837,-7.47251190663747,10.254995862273043,0.9267,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,4.234212195512324,-4.036111045318104,12.94807634655722,0.3433,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,1.0969102141756037,-6.995882419672654,10.343459111484375,0.8538,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,1.8208487083996243,0.0,5.462546125198873,0.7004,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-10.991265731655144,-21.653548344216073,-1.6300832019543088,0.0191,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-5.884490000860748,-13.745818226653533,-0.38736210212429967,0.049,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-0.3318661205472849,-3.9711241292367245,3.3530487572864924,0.859,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,-4.806593822765574,-15.155354699248374,2.780431539245212,0.3102,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-2.7437587321354564,-5.255909808156632,-0.6810684329621212,0.0121,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,0.7921841069171836,-3.0869533785132095,4.706100764657982,0.7208,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-2.3451178744195365,-6.2229224702510715,1.6754544393541788,0.2414,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-12.812114440054769,-23.967222392707225,-2.4312375668832495,0.0113,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-7.7053387092603725,-17.867276191979418,-0.38736210212429967,0.049,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-2.15271482894691,-7.890002370797043,2.8806599281990306,0.4505,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-6.627442531165199,-17.30824422308127,1.8951144846160752,0.1577,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-4.564607440535081,-8.308146764302439,-1.2901981114576941,0.0015,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-1.028664601482441,-4.912378748599948,3.1207543282926427,0.6169,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-4.165966582819161,-7.2501121832629725,-1.305753369895551,0.0001,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,5.106775730794396,-9.352205238980327,19.198698258458478,0.4797,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,10.659399611107858,3.254630292640184,19.659070932869,0.0013,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,6.18467190888957,0.8471039295019042,12.05049064712636,0.0205,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,8.247506999519686,-1.3081047233266787,18.341975508107648,0.0949,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,11.783449838572327,2.91416728565226,20.7604700203996,0.0088,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,8.646147857235608,-3.2263307796096616,21.231964258393916,0.1675,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,5.552623880313463,-2.0596880140938523,15.703023513360339,0.2094,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,1.0778961780951732,-12.618820144327163,14.087878987652061,0.8735,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,3.1407312687252915,-3.6570680371320257,12.115402506674862,0.4771,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,6.676674107777932,-1.8389710913869892,17.442101517766655,0.1648,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,3.5393721264412115,-2.8347556823438924,11.349937448133716,0.3458,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-4.474727702218289,-13.346258269043947,0.5019975244989533,0.2689,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-2.4118926115881716,-6.374636138306113,2.128620903167537,0.2745,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,1.1240502274644686,-2.9419786055493184,5.3555244382439815,0.6038,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-2.013251753872252,-8.05118350781138,4.1881549425493265,0.523,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Script,performance_loss_pct,2.062835090630118,-4.777411734932304,11.010263230963181,0.6659,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,5.598777929682758,-0.1367744828789483,13.26605694139606,0.0595,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,2.461475948346038,-7.167172844792397,14.314211973911451,0.6954,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Typological,performance_loss_pct,3.5359428390526397,0.8953780860195756,6.276758644523138,0.0122,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,0.39864085771591995,-3.2629088055788453,4.024645570096578,0.8253,9
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-3.1373019813367202,-8.534603442129296,1.7873433693089187,0.2293,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,1.981738579457935,-10.694618476603145,15.22574204576439,0.7771,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,7.270568446293542,0.0,17.135610683024495,0.0507,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,12.242612877469409,1.7234328378839787,24.90038298711384,0.0086,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-2.9760193346830413,-17.030830914429874,11.03749349883313,0.6737,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,3.556353354445492,0.0,7.60183552998814,0.0501,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,1.4583864990624607,-5.482707821360382,9.321641426279333,0.7148,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,10.486382460988082,-0.30663166670212433,21.917858972435315,0.0571,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,0.7777862883142055,-2.5824032733909235,4.479684707028543,0.6893,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,10.034244690497653,1.0600522935706855,20.64986203033416,0.0202,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,1.704210831999062,-11.646761868585502,13.789199919573043,0.7783,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,5.288829866835605,-4.9881670253103145,14.5340735981422,0.2881,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,10.260874298011473,4.5911478371063925,16.615497587524402,0.0,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-4.957757914140976,-14.88607489362866,2.609375872208597,0.3102,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,1.5746147749875568,-10.82942337072208,12.82585470063398,0.7714,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,-0.5233520803954745,-15.00512347428829,11.405847238900161,0.9848,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,8.504643881530148,4.765420300632805,12.419080619081706,0.0,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Script,performance_loss_pct,-1.20395229114373,-14.293317937501172,11.322309551106448,0.879,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,8.052506111039717,1.593505669030568,15.217890586384462,0.0123,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,-0.27752774745887343,-16.3818441580376,13.922637675093377,0.9888,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,4.972044431175867,0.0,14.9161332935276,0.7004,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-10.246587780976583,-20.186332341471854,-1.002666027034535,0.0256,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-3.714215091848049,-14.802638391795076,3.6650681529495777,0.5301,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-5.81218194723108,-16.93398734496938,2.8308077073270885,0.2627,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,3.215814014694541,-4.6886289641153995,12.640178389231512,0.4944,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-6.492782157979336,-16.350522134815083,-0.6372820104082612,0.0121,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,2.7636762442041114,-3.032489276011678,11.788870071115412,0.6382,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-5.566357614294478,-22.296059230476057,9.737709163718735,0.5169,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-15.21863221215245,-24.591410954089095,-6.389188694653017,0.0001,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-8.686259523023915,-19.932249626903292,-0.005075036698648777,0.049,9
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-10.784226378406947,-26.16644565675811,2.204861243821382,0.1244,9
