method,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,n_folds,cnotc_trial_complexity,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance_loss,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance_loss
lightgbm_lambdarank,64.0089791526435,18.854999714910267,23.35958005249344,55.51181102362205,762,10.509186351706036,32.88539285411905,91.46981627296587,86.48293963254594,1.1650638449462223,10.0,31.29233341800017,90.5511811023622,85.17060367454067,1.371828394728721
composite_equal,30.907767598273615,34.67913339702635,7.874015748031496,15.485564304461944,762,23.242782152230973,72.73251629836594,92.25721784776903,88.84514435695539,1.0408399171984595,10.0,31.29233341800017,51.70603674540683,41.20734908136483,9.397903281324103
mlp_listnet,42.9750512180339,35.19863418123534,10.236220472440944,27.69028871391076,762,12.215223097112862,38.22443061552789,89.23884514435696,82.93963254593176,1.6067831886738868,10.0,31.29233341800017,85.43307086614173,78.21522309711287,2.1986285036549322
rrf_equal,30.82915776128015,35.85514089370435,7.874015748031496,14.829396325459317,762,27.89238845144357,87.28224748116165,93.1758530183727,89.76377952755905,0.8760137587173084,10.0,31.29233341800017,45.01312335958006,34.90813648293963,11.130155198193954
single_new_geo,23.222620274232348,48.308428331909795,5.118110236220472,12.860892388451445,762,29.216535433070867,91.42602764372194,93.83202099737534,91.73228346456693,0.8285678564037234,10.0,31.29233341800017,46.981627296587924,38.05774278215223,11.230860383417951
random,23.404706088173295,49.25760850324013,3.149606299212598,14.566929133858267,762,23.534120734908136,73.64347853695708,92.38845144356955,86.48293963254594,1.1363081381749967,10.0,31.29233341800017,52.493438320209975,41.732283464566926,9.340903629155113
single_script,26.465210472225408,49.925314466613194,1.574803149606299,21.391076115485564,762,15.254593175853019,47.73489755312844,90.94488188976378,85.56430446194226,1.220476935704737,10.0,31.29233341800017,49.60629921259843,38.4514435695538,9.227258516690435
single_distals_wiki_size,18.72589433984253,53.744059723295464,1.574803149606299,11.548556430446194,762,30.471128608923884,95.3515261197189,90.81364829396325,87.27034120734908,1.3757697605775234,10.0,31.29233341800017,48.29396325459317,37.664041994750654,9.799701055345531
single_new_typ,15.029944878206509,54.29497977052669,1.1811023622047243,3.805774278215223,762,27.9251968503937,87.38450914401827,92.51968503937007,89.37007874015748,1.126622456083529,10.0,31.29233341800017,36.876640419947506,25.853018372703414,12.722031702230725
single_distals_asjp,16.91974417599554,55.61386762035412,2.099737532808399,8.267716535433072,762,29.291338582677167,91.65978748624163,93.43832020997375,90.5511811023622,1.0202040057424695,10.0,31.29233341800017,38.188976377952756,27.559055118110237,14.251498823695213
single_new_gen,10.178440007011487,58.411614334962096,0.5249343832020997,4.199475065616798,762,23.597112860892388,73.84046122258911,93.7007874015748,90.02624671916011,0.8925573601357388,10.0,31.29233341800017,46.06299212598425,35.30183727034121,10.751734931004913
