method_a,method_b,ndcg_p_value,performance_loss_p_value
random,single_new_gen,6.489762406595413e-39,1.2398613788256247e-22
random,single_new_typ,7.676062908812628e-20,8.203164752709987e-07
random,single_new_geo,0.8555128028791269,0.4502687115194808
random,single_script,6.957543049020049e-05,0.5049696207511672
random,single_distals_asjp,2.2419655271110674e-10,4.769604733608449e-09
random,single_distals_wiki_size,1.8461940627381561e-09,3.4072646069188432e-06
random,composite_equal,7.0199736548147474e-12,1.4515869565756837e-33
random,rrf_equal,5.38533059098262e-11,8.757833968531001e-28
random,lightgbm_lambdarank,3.658772064843528e-162,2.1620656792879296e-120
random,mlp_listnet,1.0278151128256998e-56,6.762601596154851e-29
single_new_gen,single_new_typ,5.975208378696323e-11,1.3629499443734168e-06
single_new_gen,single_new_geo,6.117811296849816e-43,4.921364478633424e-16
single_new_gen,single_script,2.0419227447397045e-97,2.414171028129544e-23
single_new_gen,single_distals_asjp,2.440189171360062e-17,0.0017081508253585145
single_new_gen,single_distals_wiki_size,7.648041336476988e-40,1.6790004148156924e-09
single_new_gen,composite_equal,2.1201799606009756e-83,4.730693094597345e-81
single_new_gen,rrf_equal,1.708993843843293e-76,4.894266260179601e-71
single_new_gen,lightgbm_lambdarank,4.3326653364831e-206,1.0029604459732222e-172
single_new_gen,mlp_listnet,1.85473782240775e-120,4.554523341203649e-67
single_new_typ,single_new_geo,2.1732288555365823e-25,2.9581415925597606e-07
single_new_typ,single_script,2.650249659775832e-70,2.5955109486979813e-06
single_new_typ,single_distals_asjp,0.013693863253093155,0.1930228391218343
single_new_typ,single_distals_wiki_size,6.451425684318931e-10,0.5227819859241937
single_new_typ,composite_equal,1.864756623095127e-65,1.99206643255648e-64
single_new_typ,rrf_equal,3.4537501191817756e-62,4.0179984841997305e-56
single_new_typ,lightgbm_lambdarank,4.6379057033686885e-208,2.7280717049345016e-157
single_new_typ,mlp_listnet,1.1404454024089466e-113,1.0209039511446768e-52
single_new_geo,single_script,1.3705193075228187e-06,0.1305600760040459
single_new_geo,single_distals_asjp,2.0993465092446436e-13,3.026615401089985e-10
single_new_geo,single_distals_wiki_size,1.184671648711254e-09,1.1078151932504591e-06
single_new_geo,composite_equal,9.815206485437435e-33,1.2210612800040831e-41
single_new_geo,rrf_equal,1.054793974809604e-29,2.8476542515708574e-33
single_new_geo,lightgbm_lambdarank,7.706663132044715e-184,2.827864369286865e-109
single_new_geo,mlp_listnet,9.211659859637031e-68,2.3201172954826505e-26
single_script,single_distals_asjp,6.212568773178051e-38,1.9638635201769487e-09
single_script,single_distals_wiki_size,3.823831895562805e-79,4.315772651364123e-09
single_script,composite_equal,4.926838907349998e-09,4.351529702017272e-48
single_script,rrf_equal,4.936981098955127e-08,4.3322384000912975e-39
single_script,lightgbm_lambdarank,5.967882715794861e-202,3.6736196889237217e-143
single_script,mlp_listnet,4.694823530059309e-69,5.088971172798779e-35
single_distals_asjp,single_distals_wiki_size,0.010412872452089009,0.04177160375066489
single_distals_asjp,composite_equal,3.610330583561982e-52,1.4061036627185771e-68
single_distals_asjp,rrf_equal,9.639283730211e-47,5.847697702443829e-60
single_distals_asjp,lightgbm_lambdarank,1.0537433850466992e-182,1.0860213376127805e-148
single_distals_asjp,mlp_listnet,1.1635033506612806e-88,3.3871761509509624e-54
single_distals_wiki_size,composite_equal,2.6120708010807375e-44,3.35530291196298e-67
single_distals_wiki_size,rrf_equal,2.595340230144729e-40,4.6682952433492196e-57
single_distals_wiki_size,lightgbm_lambdarank,1.1044773138362782e-230,1.3411112070768818e-171
single_distals_wiki_size,mlp_listnet,8.123134000476621e-110,4.1431240278635535e-50
composite_equal,rrf_equal,0.8482247935008324,0.048857707164153
composite_equal,lightgbm_lambdarank,3.9401640511084433e-126,1.4548047017572707e-52
composite_equal,mlp_listnet,2.174168801581888e-27,0.6044572988748594
rrf_equal,lightgbm_lambdarank,1.6277404598944139e-124,4.109435339637658e-57
rrf_equal,mlp_listnet,1.397451554250859e-26,0.5439510409720562
lightgbm_lambdarank,mlp_listnet,1.0283703199432003e-83,2.8537392043296787e-55
